,0
0,FEEEDCCBAAA AABCDEEEEEE FFFEDCBAAAB BBCEEEEEEBA FFECBBBBBBC AABCDDEEEFF DEEEEEECAAA AABCCDDDEFF ABCDFFFDCBA BAAACCEEFFF FFEDCCBBBBB DCCCBBAADFF EFFFEDCBAAA FFEEEDBAAAB BEFFEDCBAAB AACDDDEEEED ABBABCDEFFF BBBBBBCCEFF
1,ABFFFEDCBBB AAABCDDEFFF FFFEECBBAAA FFFEDCBAAAB AABBCEFFFEC FFDBABBCCCC AABBBCDEFFF FFFDBBBBBBB BBBBBBCEFFF EDCDBAABDEF ABFFFEDCBBB FFEEEDBAABA EDDFFEECBAA CCCCCBBADFF FFFEDBBABBB BEFEBBAADEF AABBBCDEEFF ABBCBBCCDFF
2,EFFEDDCBAAA FDDDDCBABCD FFFEEDCBBAA FDBBAABBDFF DEFFFEDCBAA BAAACDEEFFF AABBBCDEFFF AABBCCDDEFF FFFEEDCBAAA AAABCDEEFFF FFECCBBBBBB EEEDCBBAADF AEFFEDDCBBA FFEEDCBAADC FFCBBAABCEE AABBCDDEFFF AABBBCDEFFF ABBBCCCDEFF
3,CCBBBBCDEFF AABBCDEEEFF BEFFFDCABBA FFFDCAAABCE ABCDFFFECBA FEBBBBCCCCC BCCCDEFFEAA AACDDEEEEEE AAABCDFFFEC FFDDCAAABCE AABCEEEEEEE EEEEEEEDBAA BBBBBBCDFFF FFFEDDCBAAA ADFFDCBACEF AABBCDDEEFF AABBCCDEFFF ABBBBCCDEFF
4,FFEEEDCBAAA AABBCDEEEFF FFFEDBAAABD BCCDEEFEDBA FFDBBBBBCDE AABCCDEEEFF FFFFDAABBBB AABBCCDDEFF EFFFEDCBAAA AAACDDEEFFE FFEDCBBBBBB DDDCCBBABEF CFFFEDCBBAA FFEEEDBAAAB BDFFECBBABB CFFEDCBBBBA FFEEDDCCBAA FFFEDCBAAAC
5,EBBBAACEFFF AABBCCDEFFF AAABCDEEEFF FFFEEDCBAAA AABCCDDEEFF DEFEEEDBAAA FEEDCCBBBBB FFDCBBBBBBB BBBBBBCEFFF BEEFFEDCBAA FFEDCBBBBBB EEEEEEDCBAA FFEDDCCBBAA FFFEDDCBAAA AABCCDEEEFF ABEFDFDDDCC DEDAABCEEEE AABCCCCCEFF
6,AAEEEEDDDDC FFEDCBBCCBA AABDEEEEEDD FFFEDCCBAAA AAABCCEEFFE FFCBAABCDDE FFEEDBAABBB EEEEEEEDCAA EDCBBAABDFF AABCDEEEEEF AAABCCDEFFF AABCDEFFFEC FEDBBAABEEE EEEEEEECBAA FFEDCCBBBBB CBBAABDEEFF DABDEFEBBCE FFFDBBBBBBB
7,FFEDCBBBBBB AAABCDDEFFF FFEEEDDCAAA FEDCBAABCEF BDEFFEECBAA CAABCDEEFFF BBBCCDEFFCA AABCCDDEEFF AABBCEFFEDB FFEDCBAABBD AAABCDEFFEE FFEEEDCCBAA BAAABDEFFED DCBBBABDFFF FEDCCBABBDE ACEEBABCEEF AABBCDDEEFF BBBCCDABCEF
8,FFEEEDCBAAA FFEEEDCBBAA FFFEDDCBAAA AABBCDEFFED FFEEDCBBAAA AAABCDEEEFF BCDDEEEEDBA AABCCDEEEEF DEEFFEDBAAA AAABCDDEFFF FFEDCBBBBBB FFEEEDCBAAA AABCDEFFEED FFEEDDCBAAA CFECBAABDEF AABBCDDEEFF AABBBCDEFFF ABBBBCCDEFF
9,FFFEDCBBAAA AABBCCDEEFF ADFFECBBCFB FFFECCBBAAB EEEFEDCBAAA AAACDDEEEFF CDEFFEAABBC AABBCCDEEFF FFFEEDCBAAA CBBABBCDEFF ABEFEEDCCCB FFEEEDCBBAA AAACEFFFEDC FFCBBCECAAE DEFFEDCBAAA AABCCCEEEFF AAABCDDEEFF AABBCCCDEFF
10,FEDEFEBAAAB AABBCCDEFFF EFFEEDCCBAA AAABBCDEFFF FFFEDCBBAAA FFEDCCBBBBA DCBBAABCEFF ABDEEFFEDCA BBBBBBBDEFF EFFEDCCBAAA AABCDEEEEEE ABCDEFFFDBA FCAEEDDDBBB FEEEEDDCBAA CBAAABDEFFF AACDDDCEFFE EEFFFABCBAB BCBBBBBCDFF
11,FFEEDCBBBAA FFEEDCCBBAA FFEEDDCCBAA BBAABCDEFFF ACEFFFEDCAA FFEEDCBAABB AABBBCDEEFF AABCDDDDEEF EFFFEDCBAAA BBBABBDEFFF ABDFFEDCCCC EEEEEEDCBAA DDCBBBABDFF EEEEEEDCBAA AAADEFEEEDD FEBAAABEFEE AAABBCDEFFF AABBCCCDEFF
12,FFFEDCBBAAA DBBCFFFDBAA FFEEEDCCBAA FFEDBBAABDF AAABCDEFEEE FFEEDCBBAAA AABBBCDEFFF AABCCDDEEFF AAABCDFFFED CBAAABDEFFF FFEDCBBBBBB FEEEEDDCBAA BBAAACDEFFF FFFEEDCBAAA AACEFFEEDCB FABCDEEFCAB DDCCBABDEFF ABBBBCCDEFF
13,FFFEDCBBAAA FFFEDCCBBAA FEDDCBBAACF AABCDEFFEDC FFEEDCBAAAB AABCCDEEEFF EDAAABCDEFF AABBCCDEFFE FFEDBAAABDE FFFEDCCBAAA CBBBBCCCCEF ABCEFFFEDBA FFDCCCCBAAD AAABDEEFEED EBAABCDEEFF EEFFEDBAAAA FFFEEDCBBAA AABBCCDEEFF
14,AACDDEEEEEE AABBCCDEEFF FFFEEDBBAAA FFFEDCBBAAA AAABCDFFFEC FFFDBABBBBC AABBBCDEFFF AACEEEEDCDE BBCDEFFECAA EDBAAABCEFF AFFEEDCBBBB EEEEEEDCBAA AAABCDEEFFF EEEEEEDCAAA FFEDCBBBBBB AABBCDDEFFF AABBCCCDFFF ABBBBCDEFFF
15,FFEDCCBBBBB AABBCDDEEFF FFEEEDCCBAA BBAABCDEFFF FFFEEDCBBAA FEAAABCDDEE AABBBCDEFFF AABBCCDDEFF DEEFEEDCAAA BBBABBCEEFF FFFECBBBBBB EEEEEEDCBAA DCBBBAACEFF FFEEEDCBAAA ABDEEEEEEBB CAABBCDEFFF AABBBCDEEFF AABBCCCDEFF
16,DEFFEDCBAAA FFEEDCCBBAA FFFEDCCBBAA AAABBCDEEFF FFFEDCCBBAA FBAAABCDEFF BBBBBBCDEFF FDABBBBCDDE CDEEEFFCAAA FEDBAAABCEF AAABDEEEEEE FFFEDCBAAAB BCDFFFEDCAA FFEEDCBAAAD CEFFEDDCBAA AABBCDDEEFF AAABCDDEFFF AABBCCDEEFF
17,AAAACEFFEEE FFEEDCBBAAA FFFEDCBBAAA EDDCBAABDFF EFFEEDCBBAA AABCDEEEEEE CDDEFFEAAAA AABBCCDDEFF ABCEFFFEDBA FFEBBBBBBDB EFFEDCBBBAA FEDCBAABDEE DDEFFEDCBAA EDCBAAABDFF AABCDEFFEDB FFCBBBBBBCC AABBCCCDEFF EFFEEDCCAAA
18,FEFFEDCBAAA FFFEDCCBAAA EDCCBBBBBEF ABCDEFFEDBA DCBAABCDEFF AABCDEEFFEC AAABBCDEFFF DDDDDEEEDAA FFFEDCBAABB CDDDEFFDBAA BAAABDEFFFE FFDBAABCDEE CEFFEEDCBAA BBBBBBCEEFF EFFFEDCBAAA AABBCDDEFFF FDDEEEDCBAA AABBBCDEEFF
19,FEEEEEDBAAA EEEEEEDCBAA FFFEDCBAAAB CDEEEEEDCAA FFEDCCBBBAB AAABCDEEEFF FFFECAABBCC AABBCCDDEFF FFFEEDCBAAA AAABCDEEFFE FFEDCCBBBBA BBAABCDEEFF DFFFEDCBBAA FFEEDDCBBAA AAACFFEEEDC BAAACCDDEFF AABBBCDEFFF ABBBBCCDEFF
