,0
0,FFEDCA BEFEDA FDCFEA FFECBA CEFCFA AABCEF AABCDF ABCEBF ABCBFE BABFFC FEEDDA FFEDCA FFEDCA FFDCAB BBBBCF AABCDF AABCEF BEFEBB EEEFDA FFEDCA FFEDBA FFECBA FFECEA DEECAF AABCDF ABBCDF AABCDF AABCDF AABDDF AABCDF ABBCDF AABCDF FFEDBA FFEDBA AABCEF AABCDF AABDEF AABCDF ABBBCF AABDCF ABBCDF ABBCDF ACEFFA FFEDBA FEEECA FFEDCA AABCDF ABBCDF ABCCEF EEEFDA FFEDCA FEDCCA FFEDBA FFEDBA FFEDDA FFEDCA FFEDCA FFEDCA BABBDF AABCDF AABDEF FFEDCA FFEDCA FFECCA FEEDCA FEDCCA EEEEFA FEEDBA FFEDAA BBBCAF AABCDF EEEFEA FFEDCA FFDCBA AABCDF ABCCEF ABCEFC AABEEF CDCABF FFEDCA ABDFAF FEBAAE AABFEE ABBBFF ABBBDF AABEFE AABCDF BABCBF ABBCCF AABCDF AABCDF DEFEAC
1,BBBACF CEEAFB FFEDCA FFEDCA FEDDBA EBAABF ABCCBF ABCCEF AABCDF AACEBF ACEEFB EEEEDA FFEDBA FDBDCB FFEDCA FEEDCA FEEDCA FFEDCA FECCAB ABBBDF AABCDF ABBCDF AABCDF EFFECA FFEDCA FFEDCA FFECCA ABCBEF AABCDF AACDEF AABCDF ABBCDF ABBCDF AABCDF AACDEF FEEDDA FFEDCA AABCEF FFEDCA FEEDCA FFEDBA BBBBBF ABBCDF AABCDF EEEFAA FEDECA CDEEFA FEDCAB AABCDF AABCDF ABBCDF ABDFFB FEEDCA FEEDAB FFEDBA FFEDCA FEDBAC FFEDCA FEDCAB BDEFAB FEDDBA AABDFE FEDEDA FEEDCA FEEDDA FFEDCA FECBFA FEEECA BBABCF AABCDF FFEECA FEEDCA FFEDBA AABCDF AABDEF AABDEF EEEEDA FDBCFA BABBEF AABCDF ABCBCF BAADBF AACDDF ABCCDF ABBCEF AABDCF BBCFAC BABCCF ABBCCF AABCDF AABCDF AABDCF
2,AABDFE FFEDBA FFEDCA FFEDBA FFEDBA FECBBB ECCEFA FEEDEA EBABAF ACEDFB FEEEDA FEEDCA FFEDCA FFEDCA FFEDCA FFEDCA FFDCBB BBBBAF ABBCCF AABCDF AABCDF AABCEF FFEDCA FEECDA FFECCA FFEDDA AABCDF AABCDF AABCDF AABCEF AABCDF AABCDF AABCDF AABCDF AABCEF AABCDF AABCDF AABCDF AABCDF AABCDF ABDDEE FEEECA FFEDCA FEEECA FFEDBA FFDBBB ABBCDF AABCDF AABDDF FEEDDA FFEDCA FFECBA FFEDCA BBBABF FECAEA FEEDCA FEEDCA FFEDCA FFECAB AABCDF AABCEF FFEDCA FFECCA FFEDCA FFEDCA FEEDCA FFEDCA FEECEA FFECAB ACEFEB FEEDDA FFDBBB FFDBAC ABCDEF ABCCDF ABCBCF BBBAFF ABDDFE BABCCF FFEABC AABCEF AABCDF ABBCDF AABCDF AABCEF AABCDF AABCDF ABBBCF ABBBBF AABCDF EFFEBA AABCDF
3,ADFEDB FDDFDA BBBBBF AABCDF AABCEF AABCEF AACDEF AABCDF ABBCBF AABCDF AABCEF AACDEF FDCEAB EBABFD DFFAEB EFECEA FFECBA FEEDCA AABCDF ABBBEF ABBCDF ABBCEF ACEFEB FFEDCA FFEDCA FFEDCA BABFED ABCDEF ACDAFE ABCDFE AABCDF ABBCCF AABCDF CDEFFA FFDCAB AABCDF ABCCEF AABCFF FFDDBA ABBBDF ABBBCF ABBCCF AABCDF BDEFEA FEEDCA FFECCA ECBACF FFECBA AABDDF AABCDF AABCDF AABCDF ADFFDB FDBBAE EEECAE CCDEAF ACCAFE FFEDCA FFEECA FFEDCA FECBCB DBBAFD AABDEF AABDDF ABEFEC FEEECA FFEDCA FFEDBA FFEDCA FFEDCA AABCDF EEEFEA EFFECA CBABCF ABCDDF AABCEF ABBBEF ABCBFF AABCDF ABCCCF AABCDF AABCDF AABCDF AABCDF AABCDF AABCDF AABCDF AABCDF AABCDF AABCDF ABBCDF EEEEDA
4,DEFEEA FFEDBA FFEDCA FFDCBA ECAAAF ABBCDF AABCDF ABBCCF AABCEF AABCEF DEEEFA FFEDCA FFECBA FECAAE AABCDF ABCCDF AABDDF AABCEF FEEDCA FFEDCA FFEDCA FFDBBB ABCBCF ABBBDF AABCDF AABCDF AABDDF AABCDF AABCDF AABDEF AACDFE FEEECA FECBBB AABCDF AABCEF AABCDF AABDDF AACEDF AABCEF AABCDF AABCDF EEEEDA FFEDCA FFEDCA FFEDBA BBABCF AABCEF ABCCCF AABCEF FFEDCA FFEDCA FFECBA FFDCBA EEEEDA FFEDBA FFEDCA FEEDCA FFEDCA EDCBAF ABBCDF AABCDF FEEDCA FFDCBA FFEDCA FFEDCA FEEDCA FFEDDA FEEDDA FFECAB BBBBAF ABBBDF EEEECA FFECBA FEDDBA ABCDDF BAABFF FFECAA FEDCDA FECABD FFEDCA BEFECA FFECCA FEEEDA DEFFDA FFEDBA FEDDCA FEEDCA FEDDBA FEDDAB AABCDF AABCDF ABBCEF
5,FEDBAB EEEEDA BBBADF ABCCEF ABBCDF AABCDF ABBCDF ABBCDF AABCDF AABDDF AACDEF ABBBDF AABCDF ACEDCE AABDEF FEEDCA FFEDCA FFEDCA FEEDCA FFEDBA AABCDF AABCEF ABBCBF ABCDDF AABCDF AABCEF FFECAA FFEBCA FFEDCA FEDBDA FFECBA FFEEAA EDDEFA ECBBAF CDEEFA EEEEDA FFDBBB AABCFE FFEDCA FFEDCA FEDCBB ABBBCF AABCDF AABCDF ABBCDF ABCDEF ABDDBF FFECAB FFECBA FEEEDA FFEDCA FFECBA FFDDBA ABBCCF BBCEAF ABBCCF ADFFCB FFEDDA FEEDDA FFEDCA FFEDBA FFEDCA FEEDCA FFEDCA FEEDCA FFEDCA FFEDCA FFEDCA FFEDBA BBBBCF ABBBDF AACDEF AABCDF AABCDF AABDEF ABEFDD ADECFA ABCEFA BDEEFA FBABEE AACDEE FFEBAB AABCDF ABCDEF FFEBDA CBABCF ABCCFE DFFEAB ABBBBF ABCBFF EEEEEA FFECBA
6,BBBACF ABBBFE FFEDCA BEFFCA FFEDBA FEDCBB FFEBBA FFDAAC BCDFFA FEEECA CCBBAF AABCEF EFFDCA FFECBA FFEDCA FEEEDA FFEDCA FFEDCA FFECBA BBBBBF AACDEE AABCDF AABBDF BAABDF FFEDCA FFEDCA FEDDDA AABCEF AABCDF AABDEF EDDEFA DEEFCA FFEDAA AABCEF ABBEFC ACEDAF FECBEA EEEEDA FEEEDA FFEDCA FFEDCA FFEDCA FFDCBA AABCDF AABCDF AABCDF AABDDF AABCFF BBCABF AABCDF AABEFD ABDECF AACDDF ABCDEE AABCEF AABCDF AABCDF AABDDF BDEFFA FEEDDA FFEDCA FFECBA FEDCBA AABBEF ABBCCF AABCEF EBACFC CEEEFA FFEDCA FEEDCA FFEDCA FFEDBA FFEDCA FEEDBA FFEABC FEDDFA FFDBBB BAABEF ACEFCC ABDFED FDBBEB ABBBEF ABDEFB FEDABC ABBBBF DBACAF FFECAA EEEEDA FEEEAA BBABCF AACDEF AABCDF
7,DEFFCA FFECCA FFEDBA FEDCAB BBBBAF AABBEF ABBCCF ABCDCF ABCBBF AABEFE ACFEEB DCCFFA ECCFEA FEEEBA FFEDCA FFEDCA FFEDCA FECABC ABCDBF AABCDF AABCDF AABCEF FFEDCA FFEDCA FFEDCA FFDCAB ABCCCF AABDEF AABCEF AABDFE ABBAFF ABCCDF ABBCDF AACDEF FFEDCA AABCDF AABDDF AABCDF ABBCCF ABBBDF AABCDF ABBCCF AABCDF FEEEDA FFEDCA FFEDCA FFECEA FFECAA CAADAF ABBCCF AABCDF AABCDF AABCDF ABEEED FFEDCA FEDDEA FFEDCA FFEDCA FFEDCA FFEDCA FEDCCA ABBBCF AABCDF ACEEFA FEEECA FEEDCA FFEDCA FFEDAC AABCDF FFEDCA FFDBBB FEEEBA FFECCA AABCDF ABCDEF ABBCDF EEEFDA EFEAAD AABCDF CBABCF BAABCF ABCEBF ABCECF ABBCCF AABCDF AABFFD AABEEE DDDEFA ABCCDF AABCDF AABCDF AABCDF
8,DDDFFA ABDFFA FFEDCA FFEDBA FFEDBA FFECBA FEEDCA FFEDBA FFEDCA FFECCA FEEEAA FFEDCA FFEDCA FFEDBA FFECAC AABCDF AABCDF AABDDF AACDEF FFEDCA FFEDCA FFEDCA FFEDCA FFEDCA FFECCA BBBBCF AABCDF AABCDF AABCDF AABDDF AABCDF AABCEF AACDEF EEEEEA FFEDBA AABCDF AABDDF AABCDF ABDDFC ABBBCF AABCDF ABBCDF FFEDCA FFEDBA FEEECA FFECAB AABCDF AABCDF AABDEF ABCDFD FFEDCA FFEDCA FFDCBA FFEDBA FFEDCA FFEDCA FEEDCA FFEDCA FFEDCA ECABAF AABCDF AABCDF AABDEF FEEDCA FFEDCA FEEDCA FFDCBA FEEDCA FFEDCA FFEDBA AACEEE FFEDBA FEDCAB AABCDF AACDEF ABCCCF AABDCF ABCDFE ABBBEF AABFBF ABBCDF ABBBDF ABBCEF AABCDF AABCDF AABCDF AABCDF ABBCDF ABBCCF AABCDF AABCDF FFFDAB
9,AABEFD FFEDCA FFEDCA FFEDBA FFEDBA BAABDF ABBCBF AABCDF AABEDF AABCFE ABCCCF BEEBFA FDCEAC CAAFED FFEDCA EDDFEA FFECDA FFECBA FECEAC ABCECF DBBAAF ABCDFB FFEDCA FFEDCA FFDCAB AABCDF ABCDCF AABCEF ABCCDF AABDFE AABCDF ABBCEF FEEEDA AABCDF ABBCDF AABCDF AABCDF ABBCDF AABCDF ABBBDF ABBCDF FFEDCA FFEDCA FFDCCA FEDBFA FEEEDA FDBBAE AABCEF ABBBCF AABCCF ABBCDF ABDFFC FEEDCA FFEDAA FFEDBA FFEDCA FEEDCA FFEDCA FFEDCA FEDBDA BBBBCF AABCDF ABCDDF FFEDCA FFEDCA FFEDCA FEDBDA AABCFE FFECCA BBBBCF AABCDF DEFEFA FEEDCA FFECBA AABCDF ABDDEE AABEEE BBBBAF AABCDF ABBBBF AABCDF AABDEF AABCDF AABDFE AABDEF AABCDF AABCDF DAACFE BABCCF ABBCDF ABBCCF AABCDF
