,0
0,FFDCDDCBBBA FECBBBBBCEF AABBCDEEEFF EEEEEEDCBAA FFEDCBABABC AAABCDEEFEE FFFEEDCBAAA FFECCBBBBBB AAABBCDEFFF AABBCDDEEFF AABCDEFFFDB FFCBBBBCCCC AABCCDDEEFF ABBBBCCDEFF FFFEDCBBBAA DCAAABCEEFF CDEFFFECBAA FFFEDCBBBAA FFEEEDCBBAA BBBBABCDFFF BDFFFEDCBAA FFEEDDCBAAA FFFEEDCBAAA AAABCDEFFFE FFEDCBBBBBB AABCDEEEEFF CCDFFDAACCD BAABBDDDEFF AABCCDEDEFF BBBBBCCDEFF
1,AABEEEEEEDD FFEDCCBBBBB AAABCDDEEFF BCDEEFFDDBA FFEDCCCBBAA FFFEEDCBAAA CBAABBDEEFF AAABCDEFFFE FFFEDDCBAAA AABCCDEEEFF AABBBCCDEFF ABCDEFFFDCA FFECBBBBBBB FFFEDCBAAAC AAABCDEFFFF FFEDDEDBAAA AABBBCDEEFF EFFEDCBBAAA FFEEDCCBAAA FFEDCBABBBB CBAAAEFFEEC FFFEEDCBAAA EEEDDDBAABF BCEFFEDCBAA FFCBABBCCDD BCFFFFCBABA AABBCDDEFFF AAABBCDDEFF AABCCDEEEFE BBBBBCCDEFF
2,CEFFEDCBBAA FFEDCCBBBBB FEFEEDCBAAB EEEEEEDCBAA FFEEDDCBBAA FFEDCBBBBBB AAABBCDEFFF EFFFEDCBAAA FFEDCBBAABD AABCCDEEEFF AABBCCDEEFF AABBCDEEEFF AABBCDDEEFF BBCDEFFEDBA FFFEDCBBBAA BAABBCDEEFF BCEFFFECBAA FFEDCBBBABC FEEEEDCCBAA DCCBBBABDFF AADFFEEDDCC FFEEDDCBBAA FFEEDDCBAAA EFFEDCCBAAA CAAABCCEFFF AAABCCEEFFF AACEFCCCCEF AABBBCDEEFF AABBCCDEEFF ABBBBCCDEFF
3,DFFCBBBBBCD AAABCCDEEFF AABBCDEEEFF AAABCDEEFFF FFEDABCCDAA FFFEEDCBAAA AABBBCDEFFF ABCDFFFECBA FFFEDCBAAAA AAABDDDEFFF AABBBCCDEFF FFFECBAABBC AABCDEFEEEE BBBBBCCDEFF ABCEFFFDCBA FFEDDCDCBAA AABBBCDEEFF AABDEEEEEEE CBACCCCDEFF EEEEEEDCBAA EBBBBBBBDFF AABDEFFEEDB FFEEDDCBBAA DCAAACEFFFE DDCBAABDEFF AABCCDDEFFF AABBCCDEEFF AAABCCDEEFF AABBCDDEEFF AABBBCDDEFF
4,FFEDEDCCCAA FECBAABBDEF AABBCDDEEFF BCDEFFEECAA FECBAAABDFF AABBCCDDEFF FFFEEDCBAAA FDBBBBBCDDE AAABCCDEFFF AABBCDEEEFF EEEEEEDCAAA AABBCDDEEFF AABBCDDEEFF AABBCDEFFEC FFFEDCCBBAA AAABCDEEFFF DEEFFEDBAAA FFEDCBBBBBB FEEEEDDCBAA CCBBBABCEFF ACEFFEDCBBB FFEEDCCBAAA FFFEEDCBAAA AAABCDEFFFE FFECCBAACCD BBFFFDCCBBA FEFFEDBABAA FFEDDDCBBAA FFEDDCCCBAA FFDCBBAABDF
5,FECDCCBBABD AABCCDDEEFF AABBCCDEEFF BBBBCCCCCFF AABDDEEEEEE FFEEEDCBBAA FFEDCBAABCE AABCCCDEFFF AABBCEEFFEE FFFFECBBAAA FFDDDCBBBBB DDDEEEEDDBA FECCCCCCBBB EDDCBBABBEF AAABCDEEFFF ABCDEEEEECC FFEEDDCBBAA FFEDCBBBBBB AAABCDEEFEE FFEEEDCBBAA FFEEDCBBBAA FFEEDDCBBAA FFEEEDCBBAA BBBBBBCDFFF AABBCDEEEFF ABBCEEEDDFD CCCBBBBBDFF EBAABBCDFFF DCBBABBCEFF BBBBBBCDFFF
6,AAADEEEEEED FFFEDCBBAAA FFEDCAABCCB BBBBBBBDEFF FFFEECBBBAA FFFEEDCBBAA FEBAAABCEFF AABBBCDEEFF FFFEDCBBAAA AABBCDDEFFF FFFEDDCCBAA AADDCEEDEEE EEEEEEDDBAA FFEDDCCBBAA BBAABBDEFFF AABBCDEEEFF AAABBCEEFFF AAABCCDEFFF AABBCCDEEFF BCDEEFEECAA FFEEDCBBBAA AABDDDDEEEF EEEEEEEDBAA FFFEEDCBAAA FFFECBBBBBB FEECCAABADF ABABEFFFCCC BBDEEFFDBAA DDDEEEEECAA FFFEEDAAAAB
7,FFFEDCBBBAA BBABBBCEEFF AABBCDDEEFF ABCCEFEDCEB FFFEEDBBBAA FFFEDDCBAAA AAABCCDEEFF DEFFFEDCBAA FFFDCBABBBC AABCCDEEEFF AABBBCCDEFF FFFFECAAABB AABCCDEEEFF AABBBCDDEFF BCEFFFDCBAA FFEDDDCBBAA AABBBCDEEFF AAABCDEEFFF FFEEDCCBBAA FFEEEDCBBAA CBBBBBCDEFF EEEEEEDCBAA CCBBBBBCEFF FFFEDBBBBAA DBAAABCDFFF ACDFFFCBCAB AABCCCDEEFF AAABCDDEEFF AABCDEEEEFF CCCAABBCEFF
8,EFFDDDDCBAA FFEDDCBBBAA FFFEDDCBBAA FFEEEDCBBAA FFEEDCCBAAA AAABCCDEFFF EFFFEDCBAAA FFFEDCBBAAA CBBBBBCDEFF AABBCDEEEFF AABBCDEEFFF FFFEDCAAABB AABBCDEEFFF AABBBCCDEFF FFFEDCBBBBA BBABBCDEFFF AABDEFFEDCB FFEDCCBBBBA FFEEEDCCBAA FFFEEDCBAAA AABBCCDEEFF FFFEDCCBBAA FFEEEDCBBAA FEBAAFFECBA BAAABCDEFFF AAABCDDEFFF AABBCCCDEFF AAABCCDEEFF AABBCCDEEFF AABBBCDDEFF
9,EFFFEDCBAAA FFECBBBBBCC AAABCDDEEFF AABBDDEEFEE FDBCACCFFDA FFFEECCBAAA EBAAACDEEEF EFFEEDCBBAA BAABBCDDFFF AABCDDEEEFF AABCDEFFECA AABBCDDEEFF AABBCCDEEFF ABBCDEFFECA FFEEDCBBAAA FFECAAABCEF AAABCDDEFFF EFFEDDCBAAA FFEEEDCBBAA FFFEDDCBAAA AAABBCDEFFF FFEEEDCBBAA DCBBADFFEBA AAABCDEEFFE FFFECBBBBBB AABBCDEEEEF AABBBCDEFFF AABBCDDEEFF AABCCDEEEFF BBBBBCCDEFF
