,0
0,FDECCBA AABDEFF EEEEDBA ECBABDF DEEEECA FEDBBBB AABCEFF AABDEFF FFDBBBB ABBCDEF ABCEFEB FDBABDF DFFECAA FEDCCBA CCBBBEF DFFDCBA FFDCCBA BAACEFF FEBABCC ABCEEFD ABBBEEF ABCCDEF AABDEFF
1,ADFEECB EBABCEF ABDEFEB FEDDCBA FFDBABB AABCEFF FFDCBAB ABCDEEF AACEFFC FDBCBBB BBBBCEF FFDCCBA AABCEFF FEDCCBA FFECABB DCEFECA FEDCBBA ABEFEDB FBABCDE FCBABEF ABBCDEF ABCEEEE ABBCDEF
2,EFEDCAA FDBBBBB EEEEDBA FEEDCBA BBBBCEF CEFEDBA FDBABDF ABCDEEF AABDEFF ABBCDEF EFEDCAA DBABCEF DFFEBAA EDCFECA EDCBACF AFFEDCB FFEDCBA CCFEDBA AABCEFF ABCCEFE ABBCDEF ABBDEFF ABCDDDF
3,ECBABEF AABCEEF AACDEFF FEDDDCA FEBABCE ABCEFEC FFDBBBB ABCCDEF EEFDAAB ABDEDDF ABBCDFF FEDCBBA AABCEFF FEBCBCC EEEEDBA BBBBCEF FFEDCAA FDBABED CBACEFF AACCEFF ABBCEEF ABCDEEF ABCDFFB
4,FEEDCAA AABCEFF ABDFFEA CBABCEF CDEFEBA FECBBBC AABDEFF ACDEFEA DABCDEF ABBCDEF EEFDCAA CAABDFF EFFDBAA FEDDCBA DCCBADF BFFDCBA FEDCCBA BAACEFF FCBACDE FEDCBBA FFDCBAA FEEDCAA BBBCDEF
5,FCBABDF AACDEEF BBCCCCF ACDEEED FFEDBAA ABCDDEF ABDFEED FEDDBAA EEDDEDA FCCCCBB BBBBDEF AADEEED FEEDCAA EAABCEF EEEDCBA FEDCBBA FFEDBBA CBBBCEF ABCEEEE FEECCBB EFBABDF BBABEFF EEEEEBA
6,ACEEEDD FECCBBB BBBBBEF FFEDCBA FFECBAA AABCDFF FFDCBAB ABEFFDC FABDDDD EEEEDBA FEDBAAE AACDEFF AABDEEF AACDEEF ABDEFEB FECBAAD AADEEEE FEEDBAA FECBBBB BABDDEF CBCEFDB EEEEBAA CBBBDEF
7,FFDCBAA AABCEFF ABDEFEE FFEDCBA ECAABEF ACEFECA FEBABCD ABCDEEF DEFFBAA ABCDDEF AABCEFE FEDCBBA AABCDFF ACEEEDC FEEDCBA BABBDFF FFECBBA CFFEBBA BAACEFF EBAADEF AABCEEF ABDDEFE ABBCDEF
8,FEEECAA FEDCBBA FEEDCBA EDCBABF ABCEFEC FEECBAA BABCDFF ABCCEFF EFFEBAA ABCDEEF CDEFEBA BBBBCEF ADFFDBA FEDCBBA FFEDCAA AABDEFE FFECBBA FECACCB AABDEFF AACDEFF ABBCEEF AABCDEF AABDEFE
9,FFECBAA BABCDFF AACDEFF ECBEDDB FEDCBBB EEEECBA AABCEFF ABBBDFF FBABCEF ABBCDFF EFEDCAA FEEBABD AABDEFF FEDCBBA FFEDCAA AABDFFE FFDBAAC BAACEFF FECBBBC ABBDEEF AACDEEF ABCDEEF ABBCDEF
10,FDDFDAA AABCEFF ABCDEFE FEEDCAA AABCEFF FFECBAA FFECBAA FEEDBAA AABCEFF CEEEDBA CBBBBEF ACFFECB CBABDFF ACCCDEF CDEEECA FABECCB EEEECBA FFDCBAA AACDEEF BBBAEFF DEFEABB ACFEDCC BBDEFEA
11,FFDCBAA FEECBAA FFEDCBA FEEDCBA AABCEFF ACEFEDB FFECBAA AACDEEF AABCEFF ABCCCEF EEFECAA FDCBABF ABCDEEF FECBBBB EEEECBA FECBBAE ABEEEED FEDBABD EFEDBBA BAABFFF AACCEEF BBBBEFF AACDEEF
12,EFEDBAA FDBBBDD EEEEDBA FEEDCBA EDBAADF AABDEFF FFEDBAA FBBBCDD AABDEFF ABCDDEF AABCEFF FEDBABD CFFECAA FECCBBA FEEDCBA BBBBDFF EEEECBA CBBBCEF FFEDBAA BDEEFAB EDDBACF ABBDEEF AABDEFF
13,FFECBAA FEEDBAA FFEDCBA BBBBCEF ACEFFDB FEDCBBA AABDEFF BDEFEAA AACDEEF AABCEFE FFECBAB DEEEDBA FEDBBBB BBBBCEF CEFEDBA FECCCBA AABCEFF FFEDBAA ABCDEEF FFDCBAB FFEDCBA EAACDEF ABBCDEF
14,ABDEEEE BAACDFF AACEFED FEDDCBA FFDCBAA AABCEFF FEEDCAA AACDEFF AACDEEF BEEDBAF AACEFFC FFECBAB AACDEFE FEDCCBA EEEECBA AABCEFF EEEEDBA FFDCBAA DBABCFF AABDEFF ABCDEEF ABCEEEF ABCCCEF
15,FEDCBBA AABCEFF ABDFFEB FEEDCBA AABCEFF EFEDBAA FFDBABB ABCDEEF AABDEFF ABBCDEF CDEEEBA FECBABE ABCEEEE FDCCCBA FEEDCBA FDCBABF EEEEDBA CAABDFF FFFDBAA ABBCEFF ABBCDFF ABCDEEF AABCDEF
16,CEFECBA FEDCBBA FEEDCBA FEEDCAA AABDEFF FFECBBA FECBBBC ABDDEEE AACEFFC ABBCDEF BCEEFDA FEEDBAA AABCEFF ADEEEDC FFDCABB ABEFEDB FFDCBBA AABCEFF FFECBAA ABCCDFF AABCEFF ABBCEFF AABCDEF
17,BAACEFF FEDCBBA FEEDCBA FEDCCBA DBAACEF EFEDBAA DAACDEF BBBBCEF FFBBBBC ABBCDEF AACFFED FDEDBBA ABCCFFD FEDCBBA ECAADFF BCFFDBA FEDCBAA ABCCCEF EEFECAA EBBCCDE ABCCDEF ADEFECA CBABDEF
