,0
0,DDDDAA ABDDBA DDADCA DDDDAA BCDBDA AAAADD AAAADD AAADBD AACADD AAADDB DDDDAA DDDDAA DDDDAA DDDDAB AAAADD AAAADD AAAADD BBDDAA CCCDAA DDDDAA DDDDAA DDDCAA DDDBBA CCDDAD AAAADD AAAADD AAAADD AAAADD AAABDD AAAADD AAAADD AAAADD DDDDAA DDDDAA AAAADD AAAADD AAABDD AAAADD AAAADD AAACCD AAAADD AAAADD AABDDA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AABADD CCCDAA DDDDAA DDDCAA DDDDAA DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAADD DDDDAA DDDDAA DDDCAA DDDDAA DDDCAA CCCDDA DDDDAA DDDDAA BBABAD AAAADD DDCDBA DDDDAA DDDCAA AAAADD AAAADD AAACDB AAACDD BBDABD DDDDAA AABDAD DDCAAC AAADDC AAAADD AAAADD AAACDC AAAADD AAABCD AAAADD AAAADD AAAADD CCDDAB
1,AAAADD BCDADA DDDDAA DDDDAA DDDDAA CCAABD AABACD AABADD AAAADD AAADBD AACBDB DDDDAA DDDDAA DDADAA DDDDAA DDDDAA DDDDAA DDDDAA DDCCAB AAAADD AAAADD AAAADD AAAADD CCDDAA DDDDAA DDDDAA DDDCAA AABADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAABDD DDDDAA DDDDAA AAAADD DDDDAA DDDDAA DDDDAA AAAABD AAAADD AAAADD DDDDAA DDCDAA BCCCDA DDDDAB AAAADD AAAADD AAAADD AAADDB DDDDAA DDDDAA DDDDAA DDDDAA DDDAAB DDDDAA DDCCAA BBCDAA DDCDAA AAAADD DDCDAA DDDDAA DDDDAA DDDDAA DDCADA DDDDAA BAAADD AAAADD DDDDAA DDDDAA DDDDAA AAAADD AAABDD AAAADD DDCDAA DDAADA AAAADD AAAADD AABADD BAACBD AAABDD AAAADD AAAADD AAABDD ABADAB AAAADD AAAADD AAAADD AAAADD AAACCD
2,AAABDD DDDDAA DDDDAA DDDDAA DDDDAA DDCAAB DCADDA DDDCBA DCAAAD AADADA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA BBBAAD AAAADD AAAADD AAAADD AAAADD DDDDAA DDDBBA DDDCAA DDDCAA AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AABCDD DDDDAA DDDDAA DDDDAA DDDDAA DDDAAB AAAADD AAAADD AAABDD DDDDBA DDDDAA DDDDAA DDDDAA BBBACD DDDADA DDDDAA DDDDAA DDDDAA DDDDAB AAAADD AAAADD DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDDAA DDDCBA DDDDAB AADDDA DDDCBA DDDBAA DDDBAB AAACDD AAAADD AACADD AABADD AABBDC AAAADD DDDAAB AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAACD AAAADD DDDDAA AAAADD
3,AADDCB DDADBA AABABD AAAADD AAAADD AAAADD AAACDD AAABDD AAAABD AAAADD AAAADD AAABDD DDADAA CCAADC CCDACA DDDBBA DDDCAA DDDDAA AAAADD AAAADD AAAADD AAAADD AACDDA DDDDAA DDDDAA DDDDAA AAADDC AABBDD AADADD AAABDD AAAADD AAAADD AAAADD BBCDDA DDDCAA AAAADD AABADD AAAADD DDDDAA AAAADD AAAADD AAAADD AAAADD ABCDCA DDDDAA DDDCAA DCBACD DDDDAA AAABDD AAAADD AAAADD AAAADD ABDDBA DDBAAC CCDDAD BBBDAD AADADD DDDDAA DDDDAA DDDDAA DDDAAA CBBADC AAABDD AAABDD AABDDB DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD CCCDBA DDDDAA BBAADD AAABDD AAAADD AAAADD AABADD AAABDD AABBDD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD DDDDAA
4,CCDDCA DDDDAA DDDDAA DDDDAA CCAAAD AAAADD AAAADD AAAADD AAAADD AAAADD CCDDDA DDDDAA DDDDAA DDDAAD AAAADD AAAADD AAABDD AAAADD DDDDAA DDDDAA DDDDAA DDDBAA AABADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAABDD DDDDAA DDDAAB AAAADD AAAADD AAAADD AAAADD AAACDD AAAADD AAAADD AAAADD CDDDAA DDDDAA DDDDAA DDDDAA BBAADD AAAADD AAABDD AAAADD DDDDAA DDDDAA DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA CCCBAD AAAADD AAAADD DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA BBAAAD AABADD DDDDAA DDDCAA DDDDAA AABBDD AAAADD DDDDAA DDCCAA DDDAAC DDDDAA BBDDAA DDDCAA DDCDAA CCDDAA DDDDAA DDCDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAADD
5,DDDCAB DDDDAA AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAABDD AAABDD AAAADD AAAADD AADCCD AAABDD DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAACD AABBDD AAAADD AAAADD DDDDAA DDDBAA DDDDAA DDDAAA DDDDAA DDDDAA CCCDDA CCAAAD BCCDDA DDDDAA DDDBAA AAAADD DDDDAA DDDDAA DDDCAA AAAACD AAAADD AAAADD AAAADD AAACDD AACDAD DDDDAA DDDCAA DDCDAA DDDDAA DDDDAA DDDDAA AAABCD AAADAD AAAADD AADDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA BAAACD AAAADD AAABDD AAAADD AAAADD AAABDD AABDDC AADADA AAACDA ABDDDA DCAADC AAABDD DDDBAA AAAADD AAABDD DDDABA BBAACD AAAADD CCDDAA AAAACD AABADD DDDDCA DDDDAA
6,AABADD AAAADD DDDDAA BBDDAA DDDDAA DDCCAA DDDBAA DDDAAB AAADDA DDCDAA BBBBAD AAAADD CCDDAA DDDDAA DDDDAA DDDDBA DDDDAA DDDDAA DDDDAA AAAACD AAABDD AAAADD AAAADD AAAADD DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAADD CCBCDA CCCDAA DDDDAA AAAADD AAABDB AADDAD DDBACA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA AAAADD AAAADD AAAADD AAAADD AAAADD AACACD AAAADD AAADDC AACCCD AAACDD AAABDD AAAADD AAAADD AAAADD AAABDD ABCDDA DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAACD AAAADD CCAADB BCDDDA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDAAB DDCCDA DDDBAA AAAADD AACDAB AABDDC DDBACA AAAADD AABBDA DDDAAB AABACD CCACAD DDDDAA CCDDAA DDDDAA BBAADD AAABDD AAAADD
7,CCDDAA DDDCAA DDDDAA DDDCAB AAAAAD AAAADD AAABDD AABCCD AABABD AAACDD AADDDB CCADDA DCADCA DDDDAA DDDDAA DDDDAA DDDDAA DDCAAB AAACBD AAAADD AAAADD AAAADD DDDDAA DDDDAA DDDDAA DDDCAA AAAADD AAAADD AAAADD AAABDD AAAADD AABADD AAAADD AAABDD DDDDAA AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD DDDDAA DDDDAA DDDDAA DDDBBA DDDDAA BBADAD AAAADD AAAADD AAAADD AAAADD AACCDC DDDDAA DDCCCA DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA AAAADD AAAADD AADDDA DDDDAA DDDDAA DDDDAA DDDDAB AAAADD DDDDAA DDDBAA DDCDAA DDDDAA AAAADD AABBDD AAAADD CCCDAA CCDAAC AAAADD BBAADD BAAADD AAADAD AAADCD AABADD AAAADD AAADDC AAACDD CCCCDA AAAADD AAAADD AAAADD AAAADD
8,CCBDDA AAADDA DDDDAA DDDDAA DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAB AAAADD AAAADD AAABDD AAABDD DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDCAA AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAABDD DDDDBA DDDDAA AAAADD AAABDD AAAADD AABBDB AAAADD AAAADD AAAADD DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAADD AAAADD AAABDC DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DCAAAD AAAADD AAAADD AAAADD DDDDAA DDDDAA DDDDAA DDDCAA DDDDAA DDDDAA DDDDAA AAADDD DDDDAA DDDCAB AAAADD AAABDD AABBDD AAABDD AABADD AAAADD AAADAD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD DDDDAA
9,AAACDC DDDDAA DDDDAA DDDDAA DDDDAA AAAADD AAAACD AAAADD AAACDD AAAADD AABADD ABDADA DDADAB BBADDC DDDDAA DCADCA DDDBBA DDDCAA DDADAB AABCCD CBAAAD AAAADA DDDDAA DDDDAA DDDCAA AAAADD AABBDD AAAADD AAAADD AAAADD AAAADD AAAADD DDDDAA AAAADD AAAADD AAAADD AAAADD AAAADD AAAADD AABADD AAAADD DDDCAA DDDDAA DDDCAA DDDADA DDDDAA DDBBAD AAAADD AAAADD AAAADD AAAADD AABDDB DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDDAA DDDAAA AAAADD AAAADD AABBDD DDDDAA DDDDAA DDDDAA DDDABA AAAADD DDDCAA AAAADD AAAADD CCDDDA DDDDAA DDDCAA AAAADD AABBDD AAACDD AAAAAD AAAADD AAAACD AAAADD AAABDD AAAADD AAABDD AAABDD AAAADD AAAADD CBAADC AAAADD AAAADD AAAADD AAAADD
