,0
0,FDCBA ABDEF EEECA EBABF DEEDA FDBBB ABCEF ABDEF FEBBB ABCDF ABEFC ECACF EFEBA FDCBA CBBCF EFDBA FECBA BACFF FCBBC ABEEE ABBEF ABCEF ABDEF
1,AEEDC DABDF ACEFC FDDCA FEBAB ABCEF FECAB ACDEF ABEFD FCCBB BBBDF FECBA ABCEF FDCBA FECAB CCFDA FDCBA ACFEC FABDE EBACF ABCEF ACEEE ABCEF
2,EFDBA FCBBB EEEDA FEDBA BBBDF DEECA FBACF ABDEF ABDEF ABCDF FEDBA CBBDF DFEBA ECEDA ECBAF AFECB FEDBA CFECA ABCEF ABCFF ABCEF ABDEF ABDCF
3,EBBCF ABDEF ABDEF EDECA FCABE ABEFC FEBBB ABCDF EFDAB ACEDF ABCEF FECBA ABCEF FCCBC EEECA BBBDF FEDBA FCADD CACEF ABCEF ABCEF ABDEF ABDFD
4,FEDBA ABCEF ACFFB CBBDF CEFDA FDBBC ABDEF ADEFB CBCDE ABCDF EFDBA BABEF EFDBA FDDCA DCBBF CFDBA FECBA BACEF FBACE FECBA FECBA FEDBA BBCDF
5,ECABF ABDEF BBCCF ADEED FEDBA ABDEF ACFED FEDBA EDDDA FCCCB BBBDF ACEEE FEDBA DABDF EEDCA FECBA FEDBA BBBDF ABEEE FDDBA EDACE BABEF EEEDA
6,AEEDD FDCBB BBBCF FEDBA FECAA ABCEF FECBB ADFEC EADDD EEECA FEBAD ABDEF ABDEF ABDEF ACEFB FDBAC ACEEE FEDBA FDBBB AADEF CBEEB EEEAA BBBDF
7,FECBA ABCEF ACEED FEDBA DBACF AEFDA FCABD ACDEF DFEAA ABDEF ABCFF FECBA ABCEF AEEDC FEDBA BABEF FECBA DFEBA BACEF EAAEF ABCEF ACDEE ABCDF
8,FEEBA FDCBA FEDBA EDBAF ACEFC FECBA BACEF ABCEF EFDAA ABDEF DEFCA BBBDF BEFCA FDCBA FEDBA ABDFF FECBA FDACB ABDEF ABDEF ABCEF ABCEF ABDFE
9,FECBA BACEF ABDEF DBEDC FDCAB EEECA ABCEF ABBDF FABDE ABCEF EFDBA FEBAD ABDEF FECBA FEDBA ABDFE FEBAB BACEF FDBBC ABDEF ABDEF ABDEF ABCDF
10,EDECA ABCEF ABDFE FEDBA ABCEF FECBA FECBA FEDBA ABCEF DEEDA CBBCF AEFDB BABEF ACCEF CEEDA FAECC EEECA FECBA ABDEF BBAEF DEEAB AEEDC BCEFA
11,FECBA FECBA FEDBA FEDBA ABCEF ADFEB FECBA ABDEF ABCEF ACCDF EFEBA FCBAF ABDEF FCBBB EEDCA FDBAC ADEED FEBAC FEDBA BACFF ABCEF BBBEF ABDEF
12,FFDBA FBBCD EEECA FEDCA ECABF ABDEF FEDBA FABCD ABDEF ABCDF ABCEF FDBAD DFEBA FCCCB FEDBA BBBEF EEECA CBBDF FEDBA BEEDA EDBAF ABDEF ABDEF
13,FECBA FEDBA FEDBA BBBDF ADFEB FECBA ABDEF BEFCA ABDEF ABDFF FECAB DEECA FDBBB BBBDF DEECA FDCBA ABCEF FEDBA ABDEF FECBB FEDBA DACEF ABCEF
14,ACEEE BACEF ABEFE FEDCA FECBA ABCEF FEDBA ABDEF ABDEF CEDAD ABEFD FECAB ABDFE FDCBA EEECA ABCEF EEECA FECBA DABDF ABDEF ABDDF ACEEF ABCDF
15,FECBA ABCEF ACEFC FEDBA ABCEF FFDBA FEBBB ACDEF ABDEF ABCEF DEEDA FCBAD ACEEE FCCCB FEDCA ECBAF EEECA CABEF FFDBA ABCEF ABCEF ABDEF ABCEF
16,DFEBA FECBA FEDBA FEDBA ABDEF FECBA FDBBB ADDEE ABEFD ABCEF BDEFA FEDBA ABCEF AEEDC FECAB ACFEB FECBA AACFF FECAA ABCEF ABCEF ABDEF ABCEF
17,BACFF FDCBA FEDCA FDCBA CBADF EFDBA CACEF BBBCF FDBBC ABCDF ABEED FEDBA ABCFD FECBA DBAEF BEFDA FECBA ACCDF EFEBA DBCDE ABCEF AEFDA BBBDF
18,EFDBA FEDBA FECBA BBBEF CEFCA EBACF ABDEF FEABC ABDEF DDEEA FECBA ACDEF FDBBB BEFEA CACEF BFECA DCBBF ABDFE FDBBC ABDEF FCDCA ABCEF ACEEC
19,EDECA FCCCB FEDBA EBACF EEECA FECBA ABCEF ACEFD ABDEF ABCDF EFDBA BABEF EFDBA FEDBA ABDEF DFDBA FEDBA FDBAD FEDBA ABCEF ABCEF ABDEF ABCEF
20,CBBCF AEEDC FECBA CABDF FECBA ABCEF FEDBA FECBA ABDFE BACEF ABCEF FEDBA ABDEF FDDBA FEBBB DFECA FDBAE ACEFD FEBBB DDEEA ECACF ADEDD BBCEF
21,FECBA BADFD FECBA BBBEF CEFCA ABCEF ABDEE EBBCF ACEEE FECBA FECBA EEEBA FBABE ABDEF EEEBA BBCCF AEEDC ABDEF ACEFD FECBA BACEF ABBDF FECAA
22,AEEED FCCBB EEECA FEDBA DABDF ABDFE FECBA ABDEF ABDEF BBCDF CEFDA FBACF AEFDA FECBA CBACF DFDBA FECBA AEFDB DABEF ABDEF FDBBC ABDEE ABCEF
23,CACFE ABCEF ABDFE FDDDA BABEF DFEBA DACDE FDBAE FFBAB ACDEF ABCEF FECBA ABCEF DDCCC DEECA CBBDF FEDBA FDDBA ABDEF ABDEF ABDEF ABDEF ABCEF
24,ABCEF ABDEF ABDEE FECCA DABDF DEECA FEBBB ABDEF CDEEA ADFEA BBBDF AEFDB BACFF EFCBA FEDBA ACEEE FEDBA FBADE FDBBB EBBCF ABCEF ABDEF ABDFE
25,FEDBA FEBBB FECBA BBBEF ADFEB FECAB ABDEF EFDAA ABDEF ABCEF FEDBA BACEF DFEBA CEFDA FEBAC ABCEF FEDBA AACEF FEDBA ABDEF ABDEF AADFF BDFEA
26,FECBA ABDEF ABEFD FEDCA ABCEF FECBA ABDEF BBBEF FCBBC ABCDF BDFEA FDBBD ABFEC CEFDA FEBBA ABDFE FECBA AFEDB ABDEF ABDEF ABDEF ABCEF ABDEF
27,FACCD ABCEF AFEEC FEDBA FDBBC CEFCA FAADF ABDEF EFBAC DFEBA BBBEF FECBA ABCEF ADEEE EEEBA EBACF EEECA EBAED FCACD BBBEF FBACF ABDEF ACEDF
28,FDCBB BEFDA BDEDC BBCEF BEFCA BBCEF ACEEE FCBBC ACEED EEEBA FEBBB EFDBA FBACF ABCFF FEDBA BBCDF ABCEF FEBAD ABDEF FEDBA BACEF ABCEF FFCAB
29,FECBA FDBBB DEEDA FEDCA CABDF ABDEF FEDBA FDBBB ABCEF ACEEE BBBDF FEDBA ABCEF EBACF EEDCA FECBB AEFDB FEBAC FFBBA AADFF ABCEF ABCEF ABDFE
30,BBFEC ABCEF ACEFC FEDBA ABCEF FECBA CABEF ACDEF ACEFD FCCBB BBBDF EEDCA AADFE FBBCD CCCBF FECBA FACDC BBFEB FCBBB FECBA ABCDF DEECA BBCDF
31,ACCDF ABCEF ABDEF ABDEE FEDBA BACEF ABDEE FEDBA FEDBA FECBA BBCEF ADEEC FECBA ABDEF EECDA FDCBA FEDBA CBBCF ABDEF FEDBA FEBBA FEDBA EEEDA
32,FECBA ABDEF ACEFC FEDBA ABCEF FEDBA BACEF ABDEF FBBCD BEBED ABDFE DBACF EEECA CABEF EEECA BEDDC FEDBA ECACF AAEFE FECCA BBBEF EFDBA BDFEA
33,FECBA EFEBA FEBAC ABCEF EFDBA BACDF ABDEF CDFCA ABDEF BBBDF FECBA ACEEE FDBBB CEFDA ABCEF FECBA BBBEF AEFDB ABDEF ABDEF ABDEF BBBEF FEBBB
34,CFDCB BACEF ABEEE FEDCA BACEF DEFCA FABDE CBBDF FBBCD ABCDF ABDFE FECAB ABEFE FECBA FEBAC ACFEA FECBA ABEEF FECAA ABDEF ABCEF ABDEF ABCEF
35,ABDEF ABCEF CDEEA FDBAD ADEDD FECBA ABCEF ABCEF FDABC ABCDF ABDFE CACEF FECBA FEDBA BBCDF FECBA FEBAC ABCEF EEDBA FDBBB ABCEF ACCEF ABCEF
36,FECBA FECBA FEDBA FEDBA ABCEF AEFCB FEDBA FCBBB ABCEF ABDEF ABCEF FEDBA ABDEF FECBA FEDBA CBBDF ADEED FEBBB FBACE ABCEF BADEE ACBDF ABDEF
37,BCBCF ABDDF BBBDF EEECA FECAB ABCEF ACDEE FECBB EFDAA ABDEF ABCEF ABDEE FECBA CABEF FEDCA FDCBA FEBBB ABCEF ABDEE ACDEE EFCBA FDBBB EACED
38,FECBA FECBA FEDBA FEDBA ABDEF FEDBA FECAB ABDEF ABDEF ABCEF FEDBA CBBDF ACDFE FDCBA FEDBA CBBDF AEEEB FECBB AEEEB BACEF ABCEF ABCEF ABCDF
39,EFDBA FDCBA FEDCA FEDBA BBBDF FFCBA BACEF ABCEF ABDEF ABCEF FEDBA ACEFD FDBBB DEECA AEECE ADEED FECBA DFDBA ABDEF BBBEF ABCEF ABCEF BBBDF
40,FECBA EFDBA FECBA CBBCF ABDFE FEBAB ABDEF DDFDA ABCEF ABDEF FEDBA EEEBA ADFDD CEEDA ABDEF EFDBA FECBA ABCEF FEBBB ABDEF ABCEF ABCEF ACEED
41,FECBA FECBA AAEEE CDDAE ABDEF FEBAC ABDEF DFEAA ABDEF ABDFC FECBA AEFCC FFCBA CEEDA ABDEF FEDBA FDBAE AFEDC ABDEF ABDEF ABCEF ACCCF DEECA
42,FEDBA FDBBB EEEDA FEDCA BACEF ACEED FECBA ABDEF ABDEF ABCEF DEFCA CBBCF ADFEC FECBA FEDBA ADEED FEDBA ACFED EBADF EEEBA FCBBD ABDEF ABCEF
43,FECBA FEDBA FECBB BBBDF BEFCA EBACF ABDEE FEABD ABDEF CDEFA FECBA ABCEF FDBBB BEFBC ABDEF FEDBA BABEF ABDFE EABDF ADFDB FECAB ABDEF ABEEE
44,FECAA CCDEB FDABD BBCDF ACEFC DBADF ABEEE FEBBB ABEEE EEEBA FECAB CDFDA FDBBC ABBDF BCEFB FECBA BBCEF EECCA ABDEF ABCEF ABDEF ABCEF FECAA
45,ABEEF ABCEF ABDEF EEDCA BACEF EFDBA FDBBC ACEEE ABDEF FEDBA BBBEF FEDBA AEFDB BACEF BCBCF FDCBA FEDBA FEBAB ACDEE EEBAE FFCBA FEDBA CBCFE
46,FFDBA FDCBA FEDCA FEDBA ABCEF FFCBA FEDBA ACDEF ABDEF ABDEF ABCFF FEBAC AEFCB FECBA DCBBF EFDBA FECAA DFEBA ABDEF ABDEE ABCEF ABDEF ABCEF
47,FECBA CABEF ACEFB FEDCA FDBAD ABCEF FEDBA FDBBB ABDEF ACDEF BBBEF FEDBA BACEF EAADF EEECA ECBAF EEDCA FDBBB ABDEF AFEDA CBADF ABDEF ABCDF
48,AAEEE DABDF ACEFC FDCBA FECBA ABCEF FEDBA ABDEF ABEFD AEFDB BBBDF BEFCA CFFBA FBDDB DCBBF BFCCC FECAA CBADF FECBA FDCBB ABCEF ACEEE BBCDF
49,AEDDD ABCEF ABEFD FEDCA FECBA ABCEF DBACF ABDEF ABDEE CCBBF DEFCA DABDF EFEBA FEDBA CBBDF FECBA FECAB FFDBA ABDEF FECAB FECBA FEDBA ABCFE
50,FEDBA FECBA FEDBA BACEF FEDBA BBBDF ABDEF ADEFB CACDF ABBDF EEDCA ABDEF FECBA CEFDA BABEF FECBA FEBAC ABDFE BABEF CEFDA ABDFF EABDE ACEFB
51,FDBAD ABDEF ABEFE EEDCA BACEF DFECA FEDAB ACDEE ABDEF ABDEF ABDFE FECAB ABEFE CABEF DEEDA FDBBB ABDFE FEBAC ABDEF EFDCA FECBA FECBA DDEEA
52,EFDCA FBBCE DDCEA FEDBA BABEF ABEFE FEDBA FECBA ABCEF ACEEE BBBCF ADFEB ECABF ABDEE EEDBA FDBAC ABDEE FECAA ADFEC FECBB ABCEF ABDEF ABCEF
53,BCFEA EAEDC FEDCA DBBCF BDEEA FCACC EBACF ABCDF EEECA ADFEC BBBDF FEDBA ABDEF FDBBA FEDBA ABEEE FEDBA FCACC ABEEE FCABE ABDEF ABDEF ABDFE
54,AFDCC ABDEF ACEFC FEDCA BABEF ADFEA FBACF ABDEF ABDEF BBBCF ABEFD ABEFC FDCBB CCCBF EEECA FECBA AADFF BACEF ABDEF FFDAA FEDBA ADEDD AACFF
55,FECBA ABCEF ABDEF ECEDA FEBAC EFEBA AACEF ABCEF FCBBC ACCCF ABDFE FECAB ABDFE FECBA FECAB ABEEE FEDBA FCCBB ABDEF ABDEF ABDEF ABDEF ABDEF
56,BBBEF FBACD EEECA FDCCA FECBA CBBDF EFDBA ACEEE DEFDA CEEDA BBBDF DFECA ABDEF DABDF EEECA AFEDC EEEBA FEDBA BADFE FDBAD FEDAA EEEBA FCCCA
57,FDABD ABDEF BBBDF DEEDA FECBA ABDEF ABEED FEDBA FEDBA FEDBA BBBEF ACEEE EEDBA DABEE FEDBA FECBA FEDBA FBABE ACEEE ABCEF ABCEF ABCEF DEEDA
58,DDFCA FDCBA FEDCA CBBCF BEFDA FECBA ABCEF ABDEF FEBBB ABCDF EFEBA BABEF EFDBA FDCBA FDCAE ACEED FEDBA FCBBE EFEBA CBAEF ABDEF DEEBA ABCDF
59,FECBA FDCBA FEDBA CBBCF CEFDA FEBBA ABCEF ABDEE FBBCC ABCDF DFEBA CABEF FFDBA FECBA FEDBA ACEEE FECBA BACEF FECAB ACDEE BBCEF BBCDF ABCEF
60,DECCB ABCEF ABEFD FDDCA FDBBB DFECA BACEF ABCEF BADEF BBBCF EEEBA ADBDF ACFEC FDCBA FECAB ABDEF FEDBA CBBEF FECAA ABCEF ABCEF ACEEE ABCEF
61,ABEEE ADEEC FEDCA CBBCF FEDBA FDBAD ACEEE FEDBA FDDCA FECBA BBBDF ACEEE FECBA FBBCD EEECA FECBA FECBA FCBBD ABEEE FFBBB EDDEA FEDBA FBABE
62,FECBA ABDEF DEEDA FEDCA EABDF BEFDA BACEF ABDEF DFEAA ACDCF ABDEF EFDCA FDCBB BBBCF ADEED FECBB ABCEF FEBCB FEDBA FEDBA FECBA FEDBA ABCEF
63,FEDBA FCBCB FEDCA CBBDF CEFCA FECBB ABCEF ABCEF FEBBB ABCDF EFDBA DBBCF CFEBA FECBA DCBBF BFECA FEDBA AACEF FDBBB ABCEF ABCEF ABDEF ABCDF
64,AEEDD ABCEF ABDFE FEDCA FECBA CEFDA BBCEF ABDEF ABDEF BBCDF EEEBA BACEF FECBA ABDEF CBBCF FECBA FECCA EEDAC ABDEF ACFDC DACCF FEDCA ABDEF
65,ADEEE ABCEF BEFEA FEDBA BABEF ACEED FEDBA FECBA ABCEF DEECA EDBAF ACEED CBBCF ACDEF ACFFB FDBBB ABEFD FDAAE FECBA EDBBD FECAB FEDBA FDABE
66,FDCBA AACEF ACEEE EEECA ECABF ABEFD FECAA FECBB DEFBA ABDEF BDFEA BECBF ABDFE FECBA DABEF CEFCA FECAB DFEBA ABDEF ABCEF ABCEF ABDEF ABCEF
