,0
0,FEEDCBBAA AABCEEEEE FFEDCBAAB BCDEEEECA FFDBBBBBC AABCDEEEF EEEEEDAAA AABCDDDEF ABCEFFCBA BAABCEFFF FFDCCBBBB DCCBBABEF EFFEDCBAA FFEEDBAAB BFFFDBAAB ABCDDEEEE ABABCDEFF BBBBBCDFF
1,ADFFEDCBB AABBDEEFF FFFECBBAA FFEDCBAAB AABCEFFEC FECABBCCC AABBCDEFF FFEBBBBBB BBBBBCEFF EDDBAACEF ADFFECBBB FFEEDBAAA EDEFEDCAA CCCCBBBEF FFEDBABBB BEECBABEF AABBCDEFF ABCBBCDEF
2,EFFEDBBAA FDDDCAACD FFEEDCBAA FDBAABCEF DEFFECBAA AAABDEEFF AABBCDEFF AABCCDEFF FFEEDCBAA AAABDEFFF FFDCBBBBB EEDCBBABF AFFEDDCBA FFEDCAABC FEBBABCDE AABCDDEFF AABBCDEFF ABBCCCDFF
3,CCBABCDFF AABCDEEFF BEFFDBBBA FFECAABCD ABDEFFDBA FDBBBCCCC CCCDEFFCA AACDEEEEE AABBDFFEC FEDDAABCE AACDEEEEE EEEEEECAA BBBBBCEFF FFEDDCBAA AEFDCBBDF AABCDDEFF AABBCDEFF ABBBCCEFF
4,FFEEDBAAA AABCDEEFF FFEDBAABD BCDEEFEBA FEBBBBBCE AABCDEEFF FFFDAABBB AABCCDEFF EFFEDCBAA AABCDEFFE FFDCBBBBB DDDCBAADF CFFEDCBAA FFEEDBAAB BFFECBBBB DFFDCBBBA FFEDDCBBA FFEDCBAAC
5,EBBAACEFF AABBCDEFF AAACDEEFF FFEEDCBAA AABCDDEFF DFFEEDBAA FEDCCBBBB FFCBBBBBB BBBBBDEFF CEFFEDCAA FFDCBBBBB EEEEEDCAA FFEDCCBAA FFEEDBAAA AABCDEEFF ABFEFDDCC DEBABCEEE AABCCCDFF
6,ABEEEDDDC FFEDBBCBA AACEEEEDD FFEECBAAA AABCDEFFE FEBAABCDE FFEDBABBB EEEEEDDAA EDCBAACEF AABDEEEEF AABBCEFFF AABDEFFEC FECBAACEE EEEEEEBAA FFECCBBBB CBAABDEFF CACEFDACE FFEBBBBBB
7,FFECBBBBB AABCDEEFF FFEEDDBAA FEDBAABDF CDEFEDCAA BAABDEEFF BBCCDFFEA AABCDEEEF AABCEFFDB FFECBAABD AABCDEFFE FFEEDCBAA BAABDFFFE DCBBABEFF FEDCBABCD ADFBABDEF AABBDDEFF BBCCDABEF
8,FFEEDCBAA FFEEDCBAA FFEEDCBAA AABCDEFFD FFEDCBBAA AABCDEEFF BCDEEEECA AABCDEEEF DEEFECBAA AAABDEEFF FFDCBBBBB FFEEDCBAA AABCEFEED FFEEDCBAA CFDBAACEF AABCDEEFF AABBCDEFF ABBBCCDFF
9,FFEDCBBAA AABCCDEFF AEFECBCEB FFEDCBAAB EEFEDCAAA AABCDEEEF CDFFEAABC AABBCDEFF FFFEDBAAA CBABBCEFF ACFFEDCCB FFEEDCBAA AABDFFEDC FEBBCEBAD DFFFDCAAA AABCCEEFF AABCDDEFF ABBCCCDFF
10,FEEFDBAAB AABCCDEFF EFFEDCBAA AABBCDEFF FFEDCBBAA FFEDCBBBA DCBAABDFF ABDEFFECA BBBBBCDFF EFFECCBAA AABDEEEEE ABDEFFECA FBBEDDCBB FEEEDCBAA CAAABDEFF ABDDDCEFE EEFFABCAB CCBBBBCFF
11,FFEDCBBAA FFEDCCBAA FFEEDCBAA BBABCDEFF ADEFFECBA FFEDCBABB AABBCDEFF AACDDDDEF EFFEDCBAA BBABBDEFF ACEFEDCCC EEEEEDCAA DCCBBABFF EEEEEDBAA AACEFEEDD FDBAABEEE AABBCDEFF ABBCCCDFF
12,FFEDCBBAA CBCEFFCAA FFEEDCBAA FFDCBAACF AABCDEFEE FFEDCBAAA ABBBCDEFF AABCDDEEF AABBDFFED CBAABEFFF FFDCBBBBB FEEEDDBAA BBAACDEFF FFEEDBAAA ABDEFEECB EABDEEFAB DCCBABEFF ABBBCCDFF
13,FFEDCBBAA FFEDCCBAA FEDCBBABF AABDEFFEC FFEDCBAAB AABCDEEFF EBAABCEFF AABBCDEFF FFECAAACE FFFECBBAA CBBBCCCDF ABDFFFECA FEDCCBBAC AABCEFFED DBAACDEFF EFFFDBAAA FFEEDCBAA AABCCDEFF
14,ABDDEEEEE AABCCDEFF FFFEDBBAA FFEDCBBAA AABBDFFFC FFECABBBC AABBCDEFF ABDEEEDCE BBCEFFDBA ECBAABDFF AFFEDCBBB EEEEEDCAA AABCDEFFF EEEEEDBAA FEEDBBBBB AABCDEEFF AABCDCEFF ABBBCDEFF
15,FFEDCBBBB AABCDEEFF FFEEDCBAA BAABCDEFF FFEEDCBAA FCAABCDEE AABBCDEFF AABCCDEFF DEEFEDBAA BBABBDEFF FFECBBBBB EEEEDDCAA DCBBABDFF FFEEDCBAA ABEEEEECB CAABCDEFF AABBCDEFF ABBBCDDFF
16,DEFEDCBAA FFEDCBBAA FFEDCCBAA AAABCDEFF FFEDCCBAA FAAABDEFF BBBBBCEFF FBBBBCCDE CDEEFEBAA FECBAABEF AABCEEEEE FFEDCBAAB BCEFFEDBA FFEDCBAAD CEFEDDCAA AABCDDEFF AABCDEEFF AABBCDEFF
17,AAABEFFEE FFEDCBBAA FFEECBBAA EDCBAACEF FFFEDCBAA AABDEEEEE DDEFFEAAA AABCCDEFF ABDFFFEBA FFCBBBBCC EFFDCBBAA FEDBAACEE DDFFEDBAA EDBBAACFF AABDEFFDB FEBBBBBCC ABBBCCEFF EFFEDCBAA
