,0
0,BCBADDB ABDDDBA ADCBBCD ADDCCBA DCBAACD CDBAACD
1,DDDCBAA ABCBCCD ACDDDAA ADDBABB DDCBBAA BAABCCD
2,ACCCCBD CDDCBAA AABCDDD DDCBBBA BAABCDD DDCBAAA
3,BBBDDBA DDCAABD BAABCDD DCAAACD CBACDDA ABCDDCA
4,ADDCBBC CDDDCAA AABCDDD ADCBCBA DCAABCD DDBAABC
5,AABCCDD DDDCCAA BAABCDD DDCCBAA AABBCDD DCAACCA
6,CCCDCAA AAABCDD AACDDCB BACDCCC DDCBBAA AAACDDC
7,BDDCCAA DBBCDAA CDDCBAA BDCAACD DDCAAAB AACCACD
8,AABCDDD DDCCBAA AABCCDD DDCBBAA AABCDDD CBCCBCA
9,DDCBBAA BBAABDD ABCDDCA BCAACDC DDCBBAA AABBCDD
10,ADDCBAA CDDCBAA AABCDDD ADCCCCA CBAABDD DDCBBAA
11,AABCDDD DDCCCAA BAABCDD AADDDCB DCAABCD ACBCDCA
12,CBAACDD CBBABCD ABCDDDB AADDCBA DDBAAAB CCDCCBA
13,ABCDCCC DDCBAAA ABCDDCB AABCCDD DDDCAAA ABBBCDD
14,DDBAAAC DCCBABD AABCCDD DAABDDC DDCBAAA DCBCCBA
15,AABCDDC DDDCBAA AABCDDD CDCBBBA DCAAACD ACBBBDC
16,DDCBBAA ABACCDD ABCDCCA BAACDDD DDDCBAA DDCBABA
17,DDAABBB AAABCDD CDDCBAA AABDDDC DBABBCD DDBCBAA
18,DDCBAAB CDDCBAA AAABCDD DDCBBAA AABCDDD DDCBAAA
19,AAACDDC DCCAAAC AABCCDD DAABCCC DDCCBAA BAABDDD
20,AABACDD CBACDCB DCAABCD ACDDCBA AABCCDD CCDDCAA
21,DBAABDD AACCDDB DDCBAAB BDDDBAA AACCCDD DDDCBAA
22,BABDBAD DAADDAB DDBBCBA AAACDCD CDDBACA AABCDDD
23,CDDCCAA BDCCAAC DDCCBAA CAAACDD DCBAABB CBABDBD
24,ACDDCBA CBAAACD ACDDCBA ABABCDD DDCBAAA AAABCDD
25,BDDDCAA DCAAACD ACDDCBA BAABCDD DDDCAAA AAABCDD
26,CDDCBAA DDDCAAA AACDDCD DDBAABB CAABCCD BAAACDD
27,DDCCABA BAAABDD ABCCCDD BAABCDD DDDCBAA AAABCDD
28,DCABBCA DCCBCCA BBACDDB BAABDDD CDDBAAA AAABDDC
29,AABBDDD CCCCDBA DBAABCD CDDCBAA AACDDCB CBABCDD
