,0
0,ACDDDCBAA ABCDDDCBA AAABCCDDD DDDCCBAAA AACDDDCCB AAABCCDDD AAACDDDCC DDDCCBBAA DDCCCCBAA AAABCCDDD CCCDDCBAA AABBCDDDC
1,BBDDCDCAA DDCCBBBAA ABCCCDDCB AABCCCCDD AABCCCDDD DDDDBAAAA AABDDDCBB CAAADDCDD DDDCCBAAA DDDCCCAAA CDDCAABAB AAABBCDDD
2,AABCDCCDC ACBCBAADD AABCCDDCB DDDCBBAAA AAABCCDDD AABBCCDDD CDDDCBAAA DDCDCCBAA DDDBAAABB AAABCCDDD DDDCCBAAA DBCBAAABC
3,ABBCBBADD DDDCBAAAB CDDDCBAAA AAAABCDDD DDCBAAACD AAABCCCDD DDCCBBAAA AAABCCDDD DDCBBAABC CCDDDCBAA AAABBCDDD DDDDCBAAA
4,AABCDDCCC CCAAABCCD AABBCDDDD DDDCCBAAA AAABCCDDD AABCCDCDD AABDDCCBB CCDDDCBAA DDDCCBAAA AAABCCDDD CDDDBBAAA AAABBCDDD
5,AAABCCDDD AAABCCDDD BCACDCADB DDDCCBAAA DDBBAABCD AAABCCDDD CDDDBBBAA DDDCCBBAA CAAABCDDD AAABCCCDD DDCCCBBAA BCCDCDDAA
6,CCBCBAADD DDDCBBAAA CBAABBCCD AAABBCCDD AAABCCDDD DDDCCBBAA CCBAAADDD DAAACDCCD DDDCCBAAA DCDCCBAAB ABDCBAACD BCCDDCCAA
7,AABCCDDCC DCDDCAAAB DDAACCAAC DDDCBAAAC AACDDDCCB DDDCBAAAA AACDDDCBA AAABBCDDD CCDDDCBAA AAABBCDDD BAAABCDDD BAAABCDDD
8,AAABBCDDD AABCDDBDC CDDCCCBAA DDDCBBAAA AAABCCDDD AABBCCDDD DDDCBBAAA DDCCCBBAA BAAABBCDD AABBBCDDD ADDAACBCB CDBBDDABA
9,DDDCBAAAA DDDCBBAAA CDBCDCAAA AAABCCDDD AAABCCDDD DDDDCBBAA BCDDCBAAB AACCDDCBC DDDCBBAAA DDDCCBBAA ABAABCDDC AAABCDDDC
10,AABCDDCCC DDCCAAABB AAABCDDDC DDDCBBAAA AAABCCDDD AABCCDDDD AABDDDCBB CCDDDCBAA DDDCCBAAA AAABCCDDD DDDDCBAAA DDDCCBAAA
11,AAABCDDDD ABACCCDDB CBDDDBAAC DDDCCBAAA DDBAAABCD AABBCCDDD AAABCDDDD DDDCCBAAA DDDCBBAAA AAABBCDDD AABDDCCDB BCDDCCCAA
12,DDDCCAAAA AACACDCDC DBDCBABCA ABABBBCDD AABBCCDDD CDDCCCBAA AAAABCDDD DDCCCBAAA DDDCCBAAA BAAABCCDD BCBBACBCD CDDCCBBAA
13,AAABCCDDD DDCCAAACC DDDDCBAAA DDCBAAABD AABBCCDDD DDDDCBBAA AAABCDDDD AABCCCDDD DDDCCBBAA DDCBAAABC AABCCCDDD AABBCDDDD
14,DDDCBBAAA BABAABCDD DCBCBCBBB BABBBBCDD AABBCCDDD AABBBBCDD DDCBAAABC ACCDDDCAA DDDCCCBAA DDCCBBAAA DCDBBAADA CDBDCBBAA
15,AAABBCCDD CCDCDCAAA DDDDCBAAA DDDCBBAAA AAABCCDDD AABCCDDCC ABCDDCBAA CCDDDCBAA DDDCBBAAA AAABCCDDD AACDDDCBB BCABCDDDA
16,DDDCBBBAA CDCAABBAC BAACCBBDD AABBBCCDD ABCCCCDDC DCCDDCBAA DCAAABCDD ACADCABDC CCDCBCCAA DDCCCBAAA DCCDDBAAA BDCBDDAAB
17,DDDCBBAAA ACDDCCABB CDCAAABDD AAABCCDDD ABBCDDDCA DDDCCBBAA AAAABCCDD CDDCCBAAA DDCCBAAAB AAAACCCDD DDDDBAABA DDDCBAAAC
18,BCDDDBBAA DCBCAABDC CAACDDCCA DDCDCBAAA DBAACDDAD AABBCCDDD CDDDCBAAA DDDCBAAAB AAAABCDDD AABCCCCDD DDDCBAAAA DBBDCBCAA
19,ACCCBBBAD BDCCCCCBA DDCBBCCAA ABABBBCDD AAABCCDDD AAABCCCDD DDBBAAABB AAABDCCDC DDDCCBAAA DDDCAAAAA CCDBAABCC ABDCACCDB
20,BAABCDDCB AABBCDDDC DDDCAAABC CDDDBBBAA DDDCBBAAA AAABCCDDD AAABCDDDC DDDCCBAAA CBBAABCDD AABCCDDCB AABBBCCDD DDDCBAAAA
