,0
0,BEFEDBA ACFFECA AABDEFF FFEDBAA ABEFEDC AACDEFF AACFFED FEEDCBA EEEEDBA AABDEFF DEEEDBA AACDEFE
1,CDEEECA FFDCBBA ACDEEEC AADDDEF AADDEEF FFFCABB ABDFEDC CAAEEEE FEEDBAA EEEEDAA DFEACBC ABBBDFF
2,AADEEEE BCDCBDF AADEFEC FFECBAA AABDEFF ABCDEEF DEFDBAA EEEEDBA FFDBABC AABDEFF FFEDBBA FECBBBD
3,BCDCBCF FFECBAB EFEDCAA BABCEFF FECBACF AACDEEF FEDCBBA AABDEFF FEDBABC DEEEDBA AABCEFF EFFDBAA
4,ABDEEEE ECABCEF AACDEEE FEEDBAA AABDEFF ABDEEEE ABEFECC DEEEDBA FFEDBAA AABDEFF EFECBBA BACBDFF
5,AABDEFF AACEEFE BCBFCDD FFEDBAA FDBABCE AABDEFF DFFCBBA FEDDCBA CAABDFF ABBDDFF FFDDBBA CDEDECA
6,EDDCACF FFECBAA DBBBCEF ABBCDFF AABDEFF FFEDCBA DCAABFF DAADEDE FFEDBAA FEDDCAB AEDCBCF CDEFDBA
7,ABDEFEE FEEDAAB FDADDAC FFECBAC ABEFEDC FFECBAB ABEFECB BABCEFF DEFEDAA AABCEFF BAACDFF CAABEFF
8,AABCDFF AAEEEDE EEEEDBA FFECBAA AABDEFF AACDEFF FFECBAA FEEDCBA BABBDFF ABCBEFF BFBBEDD EEBEDBA
9,FFECBBA FFECBAA EECFDAA AABDEEF AACDDFF FEEDCAA DEFEBAB ACEEEDC FFECBAA EFEDCBA BCABEFD ABBEEFD
10,AADFEED FEEBBBB ABBDFEE FFDCBAA AACDEFF ABDEEEE ABEFEDC EEEEDBA FFEDBAA AACDEEF EFEDCAA FEEDBAA
11,AACDEEF ABCEDFD CDFEBAC FFDDCAA FEBABDE ABCDEEF AABDEFF FFEDCAA FFECBAA ABBCEFF ABEFDED CFFDDBA
12,FFEDAAB ABCDEEE EEDCADB ABBCCEF ABCDEEF EFDECAA BBBBEFF FEEDCBA FEEDBAA BBBBDFF CCCBECF EFDEBBA
13,AACDEEF FEDBACD EEEDCAA FECBABE AACDEEF FEEDCBA AABDEEF AACEEEF FEEDCBA FFCBABD AACEEEE AACDEFF
14,FFECBAA BBBBCFF FBDCCBC BBBBDEF ABCDEFF ABBCCEF FECABCD BDFEEBA FEEDCAA FEDCCAB EEDCADB EEEDBBA
15,AACCEEF DEDFDAA EEEDCAA FFECBAA AABDEFF ABDEEEE BCFFDBA EEEECAA FFECBAA AABDEEF ABEFECC CBBDFEA
16,FFECBBA EFCBCBD BADDBEF ABCCDEF ACCDDFE FDEECBA FCAACEE BBEDBDE EEECDCA FEDDCAA EDFEBBA DECEEAB
17,FFECBAA AFFDCBC EFBAADF AABDEFF ABDEFEA FEEDCBA BBBCDFF EFEDCBA FEDBABB ABBDDEF EEFBACB FEEBABD
18,CEFECBA ECEBADE CABFEDB FEEDCBA EBADFCE AACDEFF EFFDBAA FEDCABB BBBCDFF AADDEEF FFECABB EBEDDBB
19,BDDCBBF DEEDECA FECBDBA BBCBDEF AACDEFF ABBDDEF FECBBBC AABFEEE FFEDCAA FFEBBBB DFEAADE ADEAEED
20,BABEFEB AACDEFE FFDBABD DFECCBA EFECCAA AACDEFF AABDFFE FFEDBAA DCAACFF ABDEFEC ABCCEEF FFECAAB
21,FFECBAA ABBEEEE BBBCEFD DDEDFBA FEEDCBA EBABCEF AACEFED FEEDCBA AABDEFF AACDEFE FECCBEA FEDCDBA
22,DCBABEF FDBABEF FEBAACE FFDBABB DFFDBAB CEFFCAA BACDCDF EFBACED CBCFFCA EBCEFCA BABDEEF ABDDFBD
23,ABEFEEB FFECAAB ADFEDBC DCCAADF CFFECBA FFDBABD FFEBAAC AACDEFF FFDCBBA AADEFED EFEDBAB BEEBACF
24,AACEEEE FFECBAA FFECBBA AABCEFF ABCEEEE FEEDCAA EDFDAAC AACDEEF FFEDCAA FFCBBBB ABCDDEF AACDEFF
25,AADEEEE FFECBAA FFECBAA AABCDFF ABCDEEE FFEDCAA FEFBAAC AACDEEF EEEECBA FFDBBBB AACCDFF AABDEEF
26,ADEFEBA FFECBAA FCCCBDB FDDDAAE AABDEFF EFEAACD EFFDBAA AADFEED FEBABBD ACCCCFF FFCBBBC AACDEEF
27,FEFCABB EDCEFBA FEEABCB ABBCEEF AACDEEF BBACFFC FECABBD ABCCEEF EFFDDAA FFDCBAA EDBABEF AABCEFF
28,FFEBABB DDDFEBA FECCCBB DFEDEBA DEDCABF CDEFDBA FDBABDF ABDDDEF ACEEFBA FDDCABD ECBBAEE ADEEEDA
29,ACEDDEE ABDEDEE BDCFDDB EFEDCBA FFDCBAA AABDEFF ABDFFDB FFEDCBA AABCEFF FFECBBA FFDCABC AADBFEE
30,ABDFFDB FFDCBBA FFDCBAA AABDEFF AACDEFF FEDBABD FFECBAA ABDEEEE FEEDCBA FFDCBAA ABBCEFF ABBCEFF
31,AADEFED FFECAAB EFEECBA AACDEFE EEFEBAA DEEEDBA AABDEFF DCAADEF FFDBBBB FFCABCC DEFEDAA ABCEEEF
32,FFEDBAA ABCDEFE DCFEDBA EEEEBBA CCBCBCF AACDEFF FFDCBBA AACDEEF ABDFEDC FEEECBA DBAADEF BCEDFDA
33,ECDFEBA BDFFDBA BDFFDBA ABDFFDB AABDFFE DABBDFF CAABDFF ACECBEF DBCABEF FFECBAA DEFEBAA ABDDCFE
34,FFDBABB ABCBCFF BDECBCF FCCBEDA FEEDCBA BABCDFF AACEFED FFEDCBA AABCEFF ABDDEFD EEEEDAA FFDCBBA
35,FFECBAA BCBCBFF FDCBBCB BABDEEF AACCDFF ABBCDFF FFCBBBC BEFDBBC FEDCBBA FDDCCBA EDEDCCA CBFDECA
36,BACBDFE AACCEFF EDEEBAD FEECDBA BABCEFF AABDEFF FFECBAA FEEDCBA BABCEFF ACDFFDB ABEECCF FEDDBAA
