,0
0,ACEEE FEDBA ABDEF FEDBA CBADF ABEEE FEDBA FEBAB ABDEF FEDBA BADEF ABCEF BACEF FECBA FFCCA FEDCA FDCBA FEDBA ABCEF ABCEF ABDEF FEDBA ABDEF BEFEA FABCD
1,AAEFD EEEAA FECBA EFEAA ACEDE DEFAA ABCFE ABCDF ABCEF ACDCF DEDEA FABED ABCEF FECAB EDBAF EBAFD FECBA FDCCA DFDAA FEBBA BCFDA AFECE ABDFD ABDEF BBBEF
2,AADEF CEAFB AFBED BBBEF AADEF BFFBA FECBA FECAB ABCEF ABDEF ABDEF ADBDF ABDFC FEBBA DFBEA FEDBA FEDBA BABEF ABCEF ABDEF CFFAB FEDCA FBEBB ADBEF BDAFD
3,ACEFD BBAEF FEDBA FCABF AEFEB FECBA ECACF ABEEE FFDBA BACEF ABCEF CABDF FECBA FEDBA BBBEF ABCEF FECBA CABDF ACEEE FEDBA ABCEF ABDEF ADFEA FDBBC ABDEF
4,ABDEF FEBCA FECAC ABDCF AAEEF AFACF FECBA FECBA BACEF ABDEF ABDEF DCAFC ABCDF FDCBB ABDEF FEDBA FEDBA FECBA ABCEF ABDEF BFEDA FCDCA CABFF ACDFE ACFFC
5,ABCEF ABCFF BCBEF DAEFC BEBBF FBAFB EFDBA FECBA FECBB ABDEF ABDEF ABDEF ADEFA EEEBA FECBA FEDBA FDABC ABDEF ABCEF BACFF DFBAC EDEAC AEBFC EEEAA FEDBA
6,EEAAE BACFF FEDBA FEBBA EEBEA DADBF AECEE ABCEF ABCDF ABEDF FDEAB FEDBA FFDBA AAEFE FDABE EDADF FEDBA FDCBA FBDBC EEABE ABFDE BBBEF ADBCF EFEAB FBEBB
7,ABDEF BFDBC FADDB FBADE FEBAC EEAAE DFECA DCBAF ABDEF FFDBA FECBA FDABD ABCEF FECBA DBADF ABDEF ABDEE FECBA CABFF ACCEF FDABE ABDEF FDBAD ABDFE BAEFB
8,ABCDF AAEEF BACFE FDAEC CCFBB FEDBA DFEBA FEDBA CABDF ABDEF ABDEF ABDEF EFEBA FECBA FECBA FEDBA FBACD ABCEF ACFFC ACFDE BEFCA CFAFB CFCAD FEBCA EEEBA
9,EFDBA FCECA EEEBA FEBBA DECAF FEBAC ACBEF ABCDF ACBEF AAEEF FDDBA FECAB ABEFD FDBAE ABEEE FEDAB FDDCA FEDBA DFFBA FDEAA AFDBC ADFDB ABDDF FCCEA ABCEF
10,AACEF FDACB FEBDA ACAFF ADCDF CFBCB FEDBA FEBAB ABDEF ABDEF ABDEF AEFBC ABCEF FDCBB ABEFE FEDBA FEDBA FECAB ABDEF ABCEF DBFEA FEBCA FDDBA FCBBB FDDBA
11,ABCEF ADCDF ADBDF CBFDA BADFE FDBAE FEDAA FECBA FECBA ABDEF ABDEF ABEEE ABCDF ADFED FEEBA FECBA FEDBA FDABB ABDEF ABCEF ABCEF FBCFA ACFFB EFEBA FFDBA
12,FECBA FBBCD CAFEB FBCDA EAFBC CAEFA ADCBF AADDF ABDEF ACDDF CEFAD FEDAA FEAEA ABEDF FDCBA FECBA FECBA FECBA FBCAE ABCEF CFBFA BEACF CEFAB FCEAA BACEF
13,ABCEF ABCEF FECBA BADEF FCDEA FECBA FECBA BABEF ABDEF ABDFF FECCA FEDBA BACDF ACCDF ABCEF ABCEF EEDCA FEDBA FEDBA ABCEF ABDEF AAEEE ABDEF ADFDE EEECA
14,FEDBA FECBA EDDEA BADFE FDAEA FCBBC EAEBE ACDEF ACDEF AAEEF ADECF AACEF FECBA ABCEF ADCFD FECBA FECCA FEDAA FFBAB DFBAD ECFBA EADFB CFADD ECFAB ABCEF
15,ABCEF ACCDF BCEAF FEAAC CDCFA FECBA FDEBA FEABC ABCEF ABDEF ABEEF FEEAA ABCEF FECAA ABDEF FECBA FEDBA FECBA AADEF ABCDF AADFF FFBAB CFACD DFEDA FFDAA
16,DEECA EEEBA DFECA EDAAF CBAEF BABFF BAFED ABBFF ADEDE BAFEC EDAEC FEDBA FFBBB ABDFE AEAEF BBBFD DBFEA EEEBA FFBBB FEAAC DBAEF FBBDB BFDAC FEABC ABDEF
17,FEDBA FDBAC ADEFC FDACD DEFAB ABDFF ABCDF ABEFE ADCEE FEECA FEDBA FEDBA BBBDF ABCEF AFECB FEDBA FECBA CBBDF ADCEF DAAEF DDDFA EAEEC EEDDA DACCF AACEF
18,ABDDF FDEBA EEAEB AAEFE EBABF FECCA EFADC FEDBA FDAAE BFCAE ABDEF ABDEF BCFFA FEDBA FECBA EABEF DBBBF ABDDF ABCFE ADAEF FDEAA CBBFB FAADE BFEAC ADBFE
19,ADEED CBCBF AFBCE DFECA FDCAB BFEBB AFAED ACBFF ABCFF ABCFF ABDEF ABCDF FECBA BABEF BADCF FABFB EFCAA FFBBA FEDCA AFCDD CDFEA CACFF BCEFA AFCFA AEBCF
20,EACEE EFDBA ABDEF BEFBB FDEBA BACEF ADFDB EEEBA CEFCA EFCAB ABDEF ABDEF ABCEF BFECA FEDBA FEDBA FEDBA ABDFE ABDFF DFDBA ABEFE ACBEF FECBA FABDD DFCAB
21,FEDBA FECAB BBDCF AEEEB BFBCC BCFDA BACFF CFCCA FEDBA FEDBA FEBAB ABDEF ABCEF EFDBA FECBA FEDBA ABDEF ABDFF AACFF ACEFB FCDBB CBEFA FCEBA EEEBA AACEF
22,FECBA ABDEF FECBA ABDEF FECBA BACEF EFDBA BAEDF ACFEB FDADD ABCFF FECAB BABEF BBADF DFEBA ACFEC DCACF FFDBA FBACE EFDBA DCACF AEEAF BAEFC EEBAE FEDBA
23,ABCEF FDECA EFECA FCACF ABEEE FEACC FDDCA AACEF ACFED FECBA FEDBA CACEF EFEBA DAADF ABDEF ABEFE FEDBA FEDBA AACEF DEFAA BEFDA FCACE ABEFC BACEF FACEB
24,ABCEF ACDFE FEDBA FECBA FEDBA FEDAA ABCEF ABCEF ABDEF AEDFC FECBA FECBA BBAFE CBBDF ABDEF ACDEF EFDBA FEDBA FEDBA FCABE ABDEF ABCEF ABDEF ABDEF EEECA
25,ABCEF ACFEB FEDBA FECBA FEDBA FECBA BBBDF ABCEF ABDEF ACEFD FEDBA FEDBA EDCFA BBBDF ABDEF ABCDF DFCEA FEDBA FEDBA FECBA AADFE ABDDF ABDEF ABCEF FEECA
26,AAEEF FFBCA FDEAA FEDAB FEABC DBEFA FCABD DAADF ACCEF ABCFF BCFEA ABDDF BDFFA FECBA BABEF FECBA FECBA ABBEF ADEEC BAEDF EFDAA CABCF ABDEF ABCEF FDADD
27,FCBFA DBEAF FCCAF DFEAA FBEDA ACEFC ABFDF ACCEF ABDFE ABDEF DEFAB CFFBA FECBA ABBFF ABDFE ADBCF BDEFA EFCBA FDDBA FECBA FFCBA ABDEF ADBFE ABCFE ADCFE
28,FEDCA CBAFE FCBEA FDCBA FECBA FBBDB ADFEA FFCBA AFFCA CABDF ABDEF FECBA FECBA ABDEF ABDEF ABDDF ACCEF EFBBA FEACC CABFF EFBBB BADFD ACEFD FDEBA ADCCF
29,ABEEE ADFAF ABDEF CAEEE ABFCF FBCDA ADFEB FEDBA FEDBA FEBAC ABDEF ABDEF ABCEF FECBA FEDBA FEDBA BACEF ABDEF FEDBA FEDBA FEDAA DACEF CABFC AFCDC ABBEF
30,ACDEF FFDBA FECBA FFDBA FEEBA FEDAD BABEF ACDEF ABDEF ABEFE FECBA BACDF DEFCA FECBA ABDEF ABCEF EEDCA FEDBA FEDBA FEABB AAFEE ACDDF ABDDF ABDEF DFBCA
