,0
0,BFGHGFDBA ACFHHGECB BAACEFGHH HHGFECBAA ABEGGGFED AABDEFGGH AABEHHGEE GGGFEDCBA GGFFFEDAA AABCEFGGH EFFGGFDBA AACDFGHGF
1,CDGGFGFAA HHFEDCCAA ACEEFGGED AACEEEFGH ABCEFFGGG GHGGDBABB ABCGHGFDD EBABGGFGG HGGFECBBA GGGFFEBAA EGHFABDBD BBBCCEGHH
2,AADFGFFGF AEDECBBGH AACEFGHFD HHGFDCBAA AABCEFGGH AACDFFGGH EGHHECBBA GGFGFEDBA HHGDBBBCD ABBCEFGGH GHGFECBBA HDFCBBBDE
3,BDDEDCBGH HHGFDBAAC FGHGFDBAA BBABDFGHH GGEDBABFH AABDFFFGH HHFEDCBBB AABDEFGGH HGFDCAACE EFGGGFDAA AABCDFGHH GGHGECAAB
4,AADFGGFFF FEBABCFEH AACDEGGGG HGGFECBAA AABCEFGGH AACFFGFGG ABDGHFEDC FFGGGECBA HGGFECBAA AABCEFGGH FHGGDCBBA BABDCEGHH
5,AABCEFGHH AAADFFGGG CEBEHEBGC GHGFECBAA HGDCBBCEG AABCEFGHH EGHGDCCBA HGGFEDCBA EBABCEGHH ABBCEEFHH GHFFECCAB DFEGEGGAA
6,FFDEDAAGH HHGFDCBAA EDBBCDFEH ABBCDEFHH AABDEFGGH GGGFFDCBA EECAABGHG GBABEGFFG HGGFECBBA HFGFEDAAD ADGECBBFH CFEGGFEAA
7,AADEFGGFF HFGGEBABC HGBBEEBBE GHGFDBAAE ABEGGGFEC HHGFDBABB ABEGHGECB BAACDFGHH EFGGGECAA BABCDFGHH CBABDEGHH DBAACEGHH
8,ABBCDEGHH AACFGGDGF FGGFFFCBA GHGFDCBBA BABCEFGHH AACDEFGGH HHGFDCBBA HGFFEDCBA CBBBCDFHH ABDCCFGGH BGGBBFDFD EHDCGGBCA
9,HHGFDBBBA HHGEDCBBA FGDEHFBAB ABBCEFGGH ABBDEEGGH GGGGFDCAA DFHHFCBAC ABFFGGFCE HGGFDCBBA GGGFEDDAA BDBBCFHGE ABBCFGGHE
10,AACFGGFFF HGFFBBBCC ABBCEHGGF HHGEDCBAB AABDEFGGH ABCEFGGGG AACGHGEDD FFGGGECAA HHGFECBAA ABBCEFGGH GGHGFDBBA HGGFECBBA
11,AABDEGGGH ACBEFEHGD EDGHGDBAE HHGEEDBAA HGDBABDEG ABCDEFGGG AABCEGHGG HGGFEDBAA HHGFDCBAB ABBCDFGHH AADGGFEGD DFHGEEEBA
12,HGGFEBABB BAEBEGFGF HDHEDBCEA ACBCDDFGH AACDEFGGH FGGFFECAA BBBBCFGGH HGFFEDBBA HGGFEDBAA CBBBCEFHH CECCBFDEH FGHEFDDAA
13,AABDEFGGH HGFEBABEF GGGGFDBAA HGFDBABDG AACDFFGGG GGGGEDCAA AABCEGGGH AACEFFGGG GGGFEDCAA HHFCBBBCE AACEFFGGG AACDEGGGG
14,HGGFDCBBA CBCBBDFHH HECECECCC DADCCDFGH ABCDEFGGH ABCCDDFGH HGECBBBDE BEFGGGEBA GGGFEECAA HHFEDCBAB GFGDDBBGA FHDGECDBA
15,AABDDFFGH EFGFHFBAB GGGGFDBAA HGGFDCBAB AABCEFGGH AADFFGGFF BCFHHFDBA FFGGGECAA HHGFDCBAA AABCEFGGH AAEGGGECD CEBCEHGGA
16,GHGFDCCBA FHFBBDCBF CABFECCHH AADCCEFHH ACEEFEGGF GFEGGECAA HFAABCEGG BEBGFBCGE FFGFDFFBA HHEEEDBAB GFFHGCABA DGEDGGAAC
17,HHGFDCBAB AFHGEEBCD FGFBBACGG AABCEFGGG ADCFGGGEA HGGFEDCAA BBBBCEFHH EHGFEDBBA HHFECBBBC BBBBEFEGH GGHGCABDB HGGECAABF
18,DFGHGDCBA GFDFBACGF EBAEHGFEB HGEGFDBBA GCABEGGBG AACDEFGGH FGHGECBAA HGGECBABC BBBBCEGGH ABCEEFFGH HGGFDBBBB HCDGEDEAB
19,BEFEDCCBH DHEFEEFCA HGEDCEEBA BDBCCDEHH AABDEFGHH ABBCEFFGH HGDCBBBCD AABDHFFGF HHGFEDBAA HHGFBBBBB EFHDABCFF ACGEBFFGD
20,CABCFHHEC AACDFGGGF HGGEBABDF EGHGDDDBA GHHFDCBAA AABDEFGGH AABCEGHGF HGGFECBAA FDCBACFHH AACEFHGFD ABDDDFFGH HHGFDBBBB
21,HHGFDBBAB AABCFGGGG BDBBDFHGD EEFGEGEBA GGGFEDCAA GDAABDFGH AABDFHGGE HGGFEDCBA AABCEFGGH AABDEGGHG HEFDDBDGA HGGEDEDBA
22,FDCBABEGH HFCBABDGH HGECBABEG HHGEBABBC DGHGECABB DEGHGECAA BBBEEDCFH FHEBABFFD ECBEGHFBA GCCEFHGCA BBACEGHFH BAEEFHFBG
23,ABEGHFFEB GHGFDBAAC ACGGGFBCD FEDCBACGH CGHGFDCBA HHGDBABCE HHGECBABD AABDFFGGG HHGEDCBBB AACEGGHFE FHHGEBAAC BEGGCABEH
24,AACEFGGGG HHGFDCBAA HHGFDCBBA ABBCDFGHH ABCEFGGGG HGGFEDBAA FEFHEAABE AACDFFGGG GGGFEDCAA HHFDCBBBB ABCDEEFGH AABDEFGGH
25,AACEFGGGG HHGFDCBAA HHGFDCBBA ABBCDEGHH AACEFFGGG HGGFEDCAA GGGGCAABD AABDEFGGH GGGGFECAA HHFDCCBBB AABCDEGGH AABCEFGGH
26,ACGGGGDCA HGGFDCBAA HFBDDCDFB HFEFEBACG ABBDEFGHH FGHFAACDF FGHGECBAA AABFGGGFE HHEBBBBDE ACEDDDGGH HHFCCBBBD AACEEFFGH
27,GGGGDACAD GEEEFGFAA HEGEABCEC ABCBDFFHH AACDEFGGH CCCBDHHFD HHECBBBDE ABCDDFGGH FGGGEEBBA HGGEDCBBA GFCBABEGH ABBCDFGHH
28,HHGFCBACB EEEEGGDBA HGDCDDBDB DGGFFGDAA EGFEDAADH CEFGHFDBA HFCBABDGH ABDEFFFGH ADEGGHDCB HGDFDAADE GGBBCBDHF ADFFGGGDA
29,ABFFEEGEG AADFFEFGG BCFEHFDFA FGHGFDCAA HHGEDCBAB AABCEFGGH ABDFHHFDB HGGFEDCBA AABCDFGHH HHGFDCBBA HHGECAACD BACECGGGG
30,ABDFGHGDB HHGEDCBBA HHGEDBBAB AABCEFGGH AACDEFGGG HHFDBABCF GHHFDCBBA AADEFFGGG GGGFEDCBA HHGEDCBBB AACCDEGGH ABBCDEGHH
31,AACFGHGEE HHGFDBABD FGGGFDCAA AABDEGGGG GEHGFCBAB DFGGGFEAA AABCEGHGG FDBAADGGH HHGECBCBB HHGCABCDC FFGGGECAA AACEFGFGG
32,HHGFECBAB ABBEEGGGF FDFHGFDAA GFGGFDCBA ECCCCCCFH AABDEFGHG HHGEDCBBA AACDFFGGH ABCGGGFFC GGGGFDCAA ECBBBEFHH CBFGEGEEA
33,GDCFHGCBA BDGHHECBA BDFHHFDBA ABCFGHGEC AABCEGHGF FBABBDGHG DBABCEGHH ABFFDCDGH FDCDABDGH HHGFDBBAB EGHHFDBAA ABDFEDFHG
34,HHGECBBBB ABCCCCGHH CBHFDBBFH HFCCBFGDA GGGFEDCAA CAABDEGHH AABDGHGFE HGGFEDBBA ABBCDFGHH ABCEEGGGE GGFGFECAA HHGDCCCAB
35,HHGFDBBBA BBEBCBFHH HGECCCDCC BAACEFFGH BBBCDEFHH ABBCDEGHG HHGCBBBCC BFHHECADC HGFEDBBBA HGCFDCCCA FDFGEDDEA FAFGEGEDA
36,BBBCCDHHG AACDDFGHH FFEGGCAAF HGGFDDDBA CAACDFGHH AABCEFGGH GHHFDCBAA HGGFEDCBA CBABDFHHH ACDEGHFEB ABEGGDCEH HGFFECBAB
37,HGEDCAAEG FCBDGFBBH CABDDCGHH CDEFGGGCA HHGFECBAA FEBABCFGH ABCFHHGEC HHFDBABCD AABCDFGHH FHHDCDBDA GFBBBBDFH HBDHFDBCB
38,FGGGFDBBA HGHECBACC CBABEGGGF ACGGFEBCG HHFEDCCBA HGGFECBAB AABDFGGGF HHFDBBCBB HGFDBAACG BDHHFEBAF BDGGBBBFH ABBDDDGHH
39,AAEFGGGFC FHHGDBABD HHFCBBCCC BBBBCEGHH HGGFEDBAA CDFGHGEBA CBBBCDFHH EGHGFDBAA CCEHHCBCD CBABDFGHG ABDDBCFHH CAACEGHHF
40,ABDDDEGHH ECAACGHGF HGFECAACF CFGHGEDBA HFCBABDGH GFDBABDGH BBBBDFHHH CCFHGFDBA GGGGFECAA AABDFGGGF HFBAACEFG CCAACFGHH
41,HGFDDDBAC ABDCCEGHG HGEFGDAAB ABBEGHGEC EGHEBABEG HGFEDDCAA GHHFCBAAC AABCEFGGH HGGFEDBAA CAACEFFGH HGCABDGDC EFHHFDBAB
42,AABCEEGHH AHGEFCBEC HGGFEDBAA HHGECBBBB AABCEFGGH AACDEFGGH ABBCFGGGG HGFFEDCBA HHGEDCBAA ABBBDEGHH ACFGGGEBC CGGFDFEEA
43,GGGGFDBAA HHGDCCBBB HEFCAABFG AABDEFGHH AACEFFEGH FGGGFEDBA ABCFHHFEC AADFGGGFD HFAACFFFD HGEBABDDE BABCEEFHH ABBCDFGHH
44,CCFHFCEDA CBABDFGGH FFDBABEGH CBABDFHHG HGGEEDBAA HHGFECBAA ABBCDEGHH FHHGEDBAA AABDGGEFH ACBDEHHFC BACDDGGHF HHGDAABDF
45,ABBCFHHGE AABDGGGGE FCBABDGHH HHGFDCBAA AABEFFGGH ABBCEFGGH HHFEDCBBA DEDBBBEGH HHGFDBABC ABDFGHGEB BAACDFGHH HGEBABDEG
46,CABBCHHGD AABDEGHGG GEDFHFCAB GHGFECAAC HGFDBABCD AABDEFGGH CEGHGECBA HGGFEDBBA BAACEHHGF BEGHFCABE CBACDDGHG HHFDAABDE
47,FEFGGCAAF AADEFGGFE AACFEDFGH HGGFEDBAA DBABCEGHH AABDEFGGH HHGEDCBBA HGGFEDCBA AABDEFGGH GHHEBBBCA GDCBBBDFH HGFEEEBAA
48,GHHFCBACB HGGEDCCAA ACCCCEHGH BBCGHGFDA GEDDGGGDA EDDBABEGH BCFHHFCAC HHFDCCCBA HHFECBBBC ABBCDEGHH FEBAACGGG ABFEGHDDD
