,0
0,BDDBADF ECAACFF FECAACE FDAACDF ACFEDCC FEDDCBA AABDEFF EBABDFE
1,EEEEDBA DAADEFD ABBCDEF DEEEDAA ADFECBB EEEDCAA FFECBAA BBBCCEF
2,ACEEDDE AACDEFE FEDBABC ABCDEEE EFECBBB FFECBAB AACEEFE FEDBBBB
3,BBBBFFD BAEFECA AACEEEE AACDEEF FECBBBC EFFDBAB EFFDAAB BDEFEAA
4,ADFEECB AABDEFF FFDBAAC ABCEEEE ADFDCCC FEEDCAA AACDEFE ECABBEF
5,AACDEEF ADCCFCE FFECBAA ABCDEEF EFDDCAA FECAACE AABCEFF CBCEEFA
6,DDBBFEA FDCBBBC AABCEFF AEFEECA DAAEFDD EEEECAA FEDABCC AADEFEC
7,ADFFEBB DBFCCCC CCBABEF FFECBAA CEFEBAB ACDFFDA ABCEFCE BDDABEF
8,AABDEFF FEDDDBA FFDCBAB ABCDEEF FFDCBBA EDBABDF ABBDEFF EDDDDCA
9,FFDCBBA FEDCDBA AACCEFF CEEEDBA CFCABEF FEEDCAA FFECABA ABBCEFF
10,ADFEECB AABDEFE FECAACE ABCEEEE ADFDCDD FFEDCAA AACDEFF FEECCAA
11,AACDEFF EFCDDAA FEEDBAA ABCDEEF AACEEEE FEEDCAA AABDEEF CCCFEDA
12,FEBABEE FEDDBBB AABCEFF ACEFEDA AABEFED FEEDCAA AABCEFF EEEECBA
13,ABDEEEE DEEEEBA DBAADEF CEFEDBA AACDEEF EEEEDBA ECAACEF AABCEFF
14,FFDCBBA ACEEEED BBBCCFF ABCDDEF FCABCEE FEEDCBA FECBBCB BDDEECA
15,ABBCEFF DBEFEBA FECAACE ABCEEEE CFFCBBB FFEDBAA AABCEFF EBCBDFB
16,FFDCBCA BACCEDF ABBCDFF BEEDECA DAACDFF DEDECDA FEDBBAC FECCCBA
17,FFCABBB DBDEABF AACDEEF FEEDCBA AABCEFF FFDCBAB AABBEFF DEEEBAC
18,EFFDBAA AEDBEEC FFECBAA AABCEFF FFECBAA BBBBCFF ACDEFEC EFEBCCA
19,BCBBDFF FFDCBBA BBBBDEF ABCDEEF FCBBCDE EEEECAA FEBBBEC AACEDEE
20,BBCCBDF FFDCBAB EFDDABA CAACEFF ABEFEDB FEDBACE ACEEBDF EFFDBAA
21,FEBAACE ABCDDFE EEEECBA FFCAABC ACFFECA BBABDFF ABCEEEE EFEDBBA
22,DBADFEB AEFDBBE FDAABEE DCCEFCA ABBBEFE CFCBEEA EEFEBAA AACDEFE
23,CEFECCA AACEEEE BBABDFF FFECBAB EDAABDF EFEDBAA ABCCCFE BACFECF
24,ABEEEDC FEEDBAA AABCEFF EFEDCBA CCBACEF EEEEDBA FDBABCE AABDEFF
25,ACEFEDB FEEDBAA AABDEFF EFEDCBA DDAABEF CDEEECA FECBBBC AABCEFF
26,DFFECBA FDDBBBB CBBACEF ACEFCBE FFDBBAC FFEBAAB ABBDEFC AABDEEF
27,FFDCCAA FEDCBBB AABCEFF ACCBCFD EBAACFF CCEFDCA FEDCBBA ABCDDFF
28,FFBABCC FEDBBBB EFEDABA ABDEFEA CBABDFF ABCEFED FDCCDBA ABCEEFD
29,ACCCCEF ABCEFED EFEDCAA BABCEFF BEFECBA CBAACFF FFDCBBA ABCCDFF
30,DEFEDBA FFDCBAA AACDDEF EFFDAAB FFCBABE DEEEDBA FECAACC ABBCDFF
31,ACEEDFB BAEFEDA ABEFEDD EACEEDA AADFEED CEFEBAA FDABBBE DAACEEF
32,FFDAABC EFDCECA FFEDBAA AABDEFF FECBABE AACEFEE FFEDBAA ABCEEFC
33,CCEBADF EBAEFDB ADFFBBC FFCAACD BABDDEF ADECBCF FEBAADE CAADEEF
34,FEBBBBC ACDEEDE EEEEDBA FEBABCD ACFFDBA DBABCEF ACEFDCC FEEDBBA
