,0
0,BCCBADDDBAB CDDCBAABCCC AAABBCDDDCC DDCCCBAAACD DDDBABCDCAA
1,DDDDDCAAAAA AAAABBBCDDD BBAAACDDCBB DDDDCBBBAAA AAAAABBCDDD
2,ABCBBBBBDDD DDDCBAAABCC ACCCDDDBAAA CCBAAAABCDD DDDCBBAABAA
3,ABBBDDBAACC CBAABCDDCCD CDDDDCBAAAA CDDBAABDDCA AABCDDDAABC
4,ABCCBAABCDD DDDCBAAAABC AABBBCDDCCC DDDCBAAABCD DDBBAAABCCC
5,AAABCCDDDDD DDDDCBBAAAA AABCDDDCCBA CBAAABBCDDD DCCCCCCCBAA
6,DDCDDDBAAAA AAABBCCDDDD DDDCBAABCBB DDDDCBBAAAA AAAACDDDCBB
7,BDDDDCBAAAA BABBAABDDDD DDBABCDCBAB BCDDDCAAAAA AAACCABDDDD
8,AAABCCDDDDC DDDDBBAAABC CCDDDDBAAAA BBAAABCDDDD CCCCCCCCBAA
9,DDCCCCBAAAA AAAABBCDDDD DCCABDCAACD DDDDCBBAAAA AAABABCCCDD
10,ADDDCBAAACC DDDBAAAACCD AAAABCDDCDD DCCBAAAACDD DDDCCBBAAAA
11,AABBCCDDDCD DDDDCBBAAAA AAAABBCDDDD DDDCBAAABCD BCCCCDDCAAA
12,CBAAACCDDCC AAAAABCDDDD DDCBAAACDCC DDDDCBAAAAB DDDDDCCBAAA
13,AABCDCCCCCC DCBAAABCDDD BBBAAABCDDD DDDDDCBAAAA AABBBCCDDDC
14,DDBAAAABCDD BAAAABBCDDD BCCDDBAABCD DDDDCCBAAAA CCBCBCCBAAD
15,AAABCDDCCDD DDCCAAAABCD AABBBDDCBBC DDDCBAAABCD BCDCCCCDBAA
16,DDCCBBAAABC AAABBBCDDDD DDDCBAAABCC DDDDCCBBAAA DDDCBBBAAAC
17,DDCABBBBBBB AAABCCCDDDD DDCBAAABCDD DDCBAAABBBB CCBBBBAABCD
18,DDDCBBAABAA DDDCCBAAAAA ABCCDDDBBAA AAAABBCDDDD DDCCBAAAACD
