,0
0,GEGCDBB FCCCBEH EEDGBEB EEBFFBG CDEGGCC FFGGDAB DGEADGD BCGDEFD
1,GBCEFEC CGEEECB AEDEDFG AFGFFEC CFEDFFC GBCECDH GHCBCCC BEGGBCE
2,EFGDEAC CCBCEHH EDFCEDF HCDEDEB GFHFBAB CBDFCHE EDCBCHF CEDDECH
3,FECDGBF ABBGGGF HEEDAED GGGECCA CGECCEF DCDBGEF CEFEFEB AFFDFFD
4,BDEGFDD EGFDCEA GDFDCEB BCGBEFG BCBCFFH BDDEDGF ACECHGE EEFFGDA
5,CHCFDCD GDGDDBB ABEDDFH BECCCHG GHFBCBB DDCCBFH BDEFCDG BCDCDGG
6,CBGFFBF ABGFGFC CDFBDDH GDCBGEC GABFDDG BADGEGF ACFFFED BADGDGF
7,GFGBBDD HGDDFBA GGCCDEB EBGFCGB DBFFDEE DCGFBDF BDEEDGD DDAGDEF
8,GBFECEC EEEGECB DEFBGDD AEEDDFG CDBDCGG BBFCEGF HFCCBDD FCCFEFC
9,DGCBCGG ABEGGFE CCFDFCF EDBCGEE HFDCECB GEEEFFA ACFFHBD EHCACFF
10,BCEFDCG GFDDEBC EDFDBGC ADEEEFG BDFFCEF HHCBCDC CFEGEDB BBDEFCH
11,DBFFDDF HEFDBCC GGBFCCD FEEFBFC CBCDGFF DCCEFEF CFDGDCF BCCCEGH
12,EEDEEDD BDBBGGF ECCFCHD BEDGDDE FDCBGFC BFGCCGD EDGEDCC BBDDGGE
13,ECCCDGD DFGEEDA BBEBGGE ECAFFFE ABFFCGG EEDDEFB FBEFECD CCCEEEH
14,GCCCGCE HCCEDCD DDEHECB BBGDFGD ACFFCEH CGDGFCB BCCDEEH EDEFGDA
15,BGEEDED GGDDCDB EGFFDCA GFFCFDA GDDBDFE EBEFFCC DBCEHFD CFDDEFD
16,EEDFADG HGFDCCA FBBEGEE FDDCAEH BADCEHG CCFEBDH ADFEEGE FGGGDAB
17,CFDDDGC FGEFFBA DFFBFBF ECBBHDF CBDFEDG CDDGFBG FCCCDHC HFDDCCB
18,EGEDDBE DFCEFBE BFCBDGG GCDCBFF BDFFEDE DACFDFG CDEHDED FFGFBAB
19,DFDBCGE AFGFDED FFCDCCG HEEEBDB BFBCEGF FEFBEBE GADFDFE BGDCCFF
20,BECCDGG GEFDDDB CFCEBGF EHBDDBG DBBDFGG CEBDEEG CDCBHCH BEBECDH
21,DCDCFEE HDDDDFB EBGDEED CCDEGFB BBFCDFH DEHADCG CFCFDCG HBCCDED
22,DDDFCFC DBBDCFH EFCEEBE BDEFGBE ECGFCDC CDDDGFC CCFGDCD HDCCCEC
23,CCHGECB DBCECCH FDCFGDB EEEEDBE DCAEDGG BDHBDDG ACGGFDC BEFCCDH
24,BGCEGFC GEECDBE EEDCGCE GFCFEAE DEDEFGA CDEFFEB HCCDEBF EGCDCBH
25,DDEGCEC EFCBBCH FCDDGBD GFFBDCC EFFEEEA DHBECBG DFFBDED GDDBCHC
26,GBBEGFC HCECDDD CDCGCGE BCCGCFG FGEGEAA EDDAEDH EBEEEDF CBEBEGG
27,DEECDEF CBECBHG DEBFCHB GCGFACD GFEFBBB DCBFGGC CDADFGG BDECDHE
28,GBEECEC EEEFFBB BCHEFCC FFGDDCA GBBCFEF BDGHCDB GEEDCBG BDEEGDD
29,GHBBDCF CEBEDCH CGDCEAG EEDBECG FCABFGF DBCGDFE GFHDBBB DACEFFF
