,0
0,DDDABB CDDAAB DDCAAC DDCBBA BCDCDA AAADCD CBBDAA ABDDCB ABCDBB CCBDDA ABDCBD BAACDC CAADAD ACDBAC DCBAAC DBAABC ACDDAC ABCBDC AABDBC DBACAC CCCCDA CAABDB DDDAAB CBBDAB ABBACD
1,CDDAAC BAADCD BCCDAD ABDDDB DDCCBA DDCBBA BAADDC ADDBDA CCBADC BAAADC DBAADC CBBDCA AABDAD ACCCAD DCCDAB DDBABB ABDDAC ABCADD BCCCDA DCBBAD CCCCAD AACDAD DCCDCA ACCADB AABDBD
2,ABBDBB DDCADB DCBABD ACDDDA BCCADA DBADBB BCDBAD CCCCAD BAADAD CDDBBA DAADAD ABDDAB CBBACD DDCDAA BAAACD CDDADA DCCDBA CDDBAA DBACAD ACDADB ACDCAB BAACCD CBBDAD CCBADC DCBBCA
3,DCBADB BAADAD BAABAD ABDCAD AABDDC BCDDAB DDCCAA DDDCCA ADDADB DBBDAA DDCADA CDDCAB AACCDD BDDABC BCCAAD ACDCAD BBABAD DAADAC ABCBDC BCCADC CCCDAC AAADDC BDDABC BBBDBB DCAADB
4,BBAACD ABCDAD BBBDAD BABDAC BDDBAC CDDDCA BDDBAB CDDDAB DDDBAB ABBAAD CDCAAD DCBAAD CBABDA BAAADD DBAADB ABCBBD ABCDCB DDDAAB DAABBD BBAAAD DDDBDA BBBADD ABBADD DDDABA AACCDC
5,AAACDB AABDAC CCCADC DCCCAD DCBDAC DBADAD ABBCAD CAADDC AAADDC AABBDC CCCDAA CDDADA ABDCDA DCABAB CBACDA CCCADA CDCADA AAACDD ABCDAD BBCDAA ABCADC AABDBC BCCADC ABCDAD CCBCAD
6,DBAAAD BCDBAD CBBADA AABAAD DBACDA DDDBCA BBBDAD DCAACC AAACAD DDDCBA CBAADC DCBDBA DDCABA BABDDB CBAADD BCDDAC BCDADA BBBDCB ABBACD ACDABC DBBDDA CBBDAC ACDDCA CCCDDA ACDCDB
7,CDCACC DCAADB ACDCCC DCCDDA CCBAAD DDCACA CCCBDA CBBADA DDDADA CCCAAD CBCDAB ACDDCA DCBBAD DBBADA BDDACC CBABAD CBADDA ABCCCD BAABCD CBACDA DDDDAA CCBCDA ABDDDA BBBBAD CBABAD
8,BDDAAB DBADCA BDDABB DBACAC BABDDA DDDACA BBBABD CBABAD DBADAC AAABDD BCCAAD ACDADB BCCCDA BCCADB ABDCBC DCBADC DDBAAB CCCBAD DDCDAA ACDDBB ACDADC BDDBCA AABCDB BBBDAC ACDCDA
9,ABCBDA CCBADC ACDBDB BBBDDA DCBBBA DDDABB DBAABD BCCBAD AABCDC DCAAAD AAACAD DCBADB DCAACB BCCCAD DDCAAC BDDDAA CDCADB DDCDAA BAACAD ABBADD DCBABC AABBDA DBAAAD BCCADA CBAACD
10,DBBDCA DDDACA BAACCD DBACBB CAACDC CAADBC BCBABD DCCDCA CDDCAB BAABCD BAABDD ABCBAD AAADAD BDDCAB AABDDA CCCCDA CCBAAD BDDADB DBAADB BBCDAB CDDBCA ABCDAD ABBACD ABBADD ABCDAD
11,DCBAAD CDDDCA DBABBC DDDCAB CDDDAA DCBBDA CCCADA ABCDDA DBACBC DBABAC BCDDCA DCCDAA DCBADA CBAADC DDCABB DCCDCA ABCDAD DCBAAD BBCDAB ACDDDA DAABDB ABCDAD DAADBC CDCADC DCABAC
12,ACDDBA CBBDAB DBADDA ABCDDA BBBBAD BBCDDA DCBDAA BBBDDA BCCDAB AACDAD BBBCDA CAADAC ADDCBA DBACAD DCBDAA AAABCD DDCAAD ABCDDA ACDBAD CDDAAB CBBDAD DBACAD CAABBD BBCDDA AABBAD
13,DCBCBA CBBADA DDDDCA ABCCCC DDDCAA DDCCBA DBACAC DBAABD BDDCDA DCCBDA ABCBDC CDDADA BAADAD CCBDDA AABDCC BCDDAA ABBADC CCCCDA BDDABC ABBADC AABDBD DCBADA CAACAD AABCDC DBABAC
14,DDDDAA CBBBAD AAADBD DDDBCA CAACDB AABDDC ACCADC ACDADB BBCDAD DBACAD CDDBAC CCCDCA AAACDD BDDCAA AABBDD CAADDA BAADBD ABDDAD ABCDAD BAACBD ABCACD DBBDAC AAAADD DDDAAB DCBABC
15,AABDAD AABDDB ACDDAD CCCDCA DDCBDA DCBCDA BAACAD AACDDB DCBDDA BDDBCA CDCACC DDCBAB DDBAAC DBAADB DCBDDA CDDBAD ACCADC CCCBAD DDCADB ABBACD CCCCDA ABBADB CAADCB CBBDAD CBBBDA
16,CCBADA CCCDBA AABBAD DCABAB CDDADA DDDBAA DDCAAD AABBAD ABCDAD DDDCDA DCBDDA AABBDD CCCADC CBBADC ACDCAC ACDCAB DDCCCA CAAADD AAABDD DDCCAA DCBBBA ACDDDA DCBBDA BBBACD DBADAB
17,ABCADC ACDACC BBCDAB CAADBB ABCADB DCBCCA AACDBC DCBAAD DBAADB BCDAAD ABBABD DCAAAD ACDADC BDDBCA DBAAAD AABDAD ABCBDB DBAACD CCCDAC ABCADA CCDDAA DDDDAA CDDDBA DBBDDA ABCADD
18,ABCDAD BAADDC BCCAAD CAABDB AABDDB DCBAAD ABBCDA CCCADC ABBDAD CDDAAC DCCDDA DDBADB BBBDDA DBAADA BAADDB CCDDAB BBCDAB ABCADC BAADCB BBCDAB BCCCAD BBBABD CDDDAA AAABDD CDDDBA
19,AABDAD ABBADB BDDDBA AAABDD DDDCAB BCCDDA CCCCDA BCDCAD ABCABD CCDDAA BDDBDA CCCDDA AAABDD ABCBAD ACDCAD BDDCAA DDBACA DBABAD DDDCAA DBADCB BBCDDA AAADDC CAACCD ABCDAD BDDBDA
20,AAACAD ABBDAD ABCCDA ACDABC DBABDB CBBDAB ABCDDA CBACDA ACDBDB ABCCDA AAADDC CBAACD DDCADA BAADAD BDDADA AABACD AAACDD BAADBD BBBDAD BBAADD CBAADD AABBDC ABDDCB AAABDD BBCCDA
21,DCBCAC BCCADC BBBCDA DDCBBA BDDAAB CDDDBA DCBBAD DCCDAC DCBBAB CBBDAD BAADAD CDDDAB ABCBAD DCACAC ABCADD ABCBAD DDCAAC BAAADD BBAADC ABCDCA CAABDC DDDBBA CDCABC CBBDBA BAABDD
22,CCCCDA BDDCAB ACDCDA CDCADB AACDCB AAADDC ABDDCA BAAADB BBBADC ABCCDA CCCBAD DCBADC BCCCAD CDDBAA ACDCDA ABCACD CAADDC DCBDCA ACDBCC ABCADC AACDBD DDCABA CCBADA ABCDDA BBCDBA
23,CBACAD DDCBAA DDCABA DCAACC BABDDA ABBADD DCBBDA BBBADA DCBCCA ACDDAD BAACDC AAACDC DCBDBA BABDAD AABDBC AAABAD DCBABC BAAACD ABCADC DCBBCA DCBDBA AAACCD DCBBAD AABDDC BBCDBA
24,AABDDA BAABCD ACDDBA DCBABB BCCAAD ABCBAD DBAADB BCCBAD CCBAAD DCCCDA ABCDBB DBAABD BBBDAD ABCDDC DDCCAB DBABDC CAADAC CCCCDA DDDAAB AABDAD BAABDC ABCBDB BAADDC BAAADC CDCAAD
25,DBAAAD ABCDDA BDDADA BCCDDA DCAADB AAABDD CDDABB CBACAD DAADBC CCBDAB DCABAB DCBABC BCDDAA BDDADB CCCDBA ABBCDA ABCDDA CAAACD AABADC DBACCB DCBBAD BCCABC DBBDAC BCDDAB ABBAAD
26,DDDABB AAADCD DDDCAA CDDAAC DAAACD BCDAAD CAABAD ACDDDA BCDBDA CBAADC ABCDDA AABDDC AACDCD AABDBD CBBDCA ADDCBA DBAABD AABACD DCACCA DCBADB BAACDB DCBACD DCAADB CAADCB BDDBAB
27,DBACDA DCBDAC DBADDA DBABAD DDDAAB ABDDAC BCCCDA ABCCDA ADDCAB CDDCAC DCBCDA AABDBD DCADAB BCDBDA CDDACC DCBADB AACDDC DDCDAA DCBADA AACDAD BCCADA BAADDC DBAADC BBCDAD ACDCDA
28,DDDBCA DDDADA DDCAAB ACDBDB ACDADB DDCABB ABCDAD DDCABA DDBABB BCDDCA DDDABB CDDBBA CDDAAC ACDACC DBABAD BABDAD BCDDCA DCBDBA DCCDAA DCBDAB CAAACD CAABAD AABDBD DCBBDA DCCCDA
29,BBCDDA ABBADD BAABDC ABCBDC ABDDAC BBBADD AABCDC CAACCD BBAABD BBBABD BAAADD ABBAAD CDDCCA ABCBAD ACDDAB DCBBBA ABCDCB ABDDAC ACDAAD DDDBAB BBBBAD CCCDAD ABCDDB DCBADA DCBDBA
