,0
0,GHACC FHABD GGABE HECCB CGFGA BAGFG FCHBB AGHDC AFHCD FDGGA AGEEG DAFHE FAGBG AHDCE HCBBE HACDE BHGAE AEDHF ABHDF HADBF FGFFA EADHD GHACD EBHCC AECFH
1,FHBAF CAGFG DEGAG AFGFD HEDCA HGCCA DAGFF BHCFB EEAHE DACHF GBAGE ECHDB BBGBH BGEAH GEGAD HDBCC BFHAF AFBGG DEFHA GDBAH FFDAG ADHCG GFGCA BGBHC ACGDG
2,BCHCC HFAEC GDADG AGGFB CEBHB HAGDC CGCAH FEEAH DAGBH EHDCB GAGCG AGHBD ECAFH GFGBA DACGH EHBGA GEHBA FHCBB HADCG BHAHC AHFCD DAFFG EBHAG EEAHE HDCDB
3,HDAGC CAGDH DADCH AGECG ABGGF CGHAD HFEBA GHECA BHBFC GCHBB GGAFB EHEAD AEEGG CHBDE DGABH BGEAH DBCDH GAGCF AGDGF DGAGE FDGAF BAGGF CHADF DBHCC HCAFD
4,DCAGH AEGCG DCFAH DAHBF DHBBE EHGCA DHCBD FGFAD GHBAC BDBEH FGBAG HEACG FADHB DABHG GCAHC AFCEH AEHDC HGBBD GADEG DCBEH GGDDA CDAGG BCAHH HHBCB ADFGF
5,BAFHD BBHCF EGAGE GEDAG GCGAF GAGAG BDDCH EAGGE BAGHE ACDHE FEHAB EHAEB AGEHB HBDCD FAGGA EECHA FGBGA BAEHG AEGBH CEHBB BFAHF ABHEF CGAGE BEFAH FDDAH
6,GBBCH CHCAG ECCHB BCCEH HAEGB HHCCA CCGAH HCAEF BBFEH HGEBA FBAHF HCGCA HGBCB CBHEC FABGG CGGAE CHCGA CBHDC BDAGH AHBEF GBHFA FCGAF BHGCA FEGDA AHFFC
7,FHAFE HCBGC AHEEE HEFDA FEABH HEBDB EFDGA EBCHB GGBEA EFADH FDHAC BGHDA HDBAG GCCHA CHAFE FBCBH FAGGB AEEFG DACGH FAFGB GGGBA FDEHA AFHEB DCCBH FBCBH
8,DHACD HAGDB CHBDD HADCF CBHGB GHADB CDAFH FBCBH GAGBF BBCHG DFADH AHBGD DFEHA CGAHD AGFEF GDAGE HEBCC EGCAH GFGAA AHGCC BHBFE DHCDB ADEHD DCHAF AHFFB
9,BEDHB EEAHE AHDGC CCHGA HDCCB GHACC HABEG DFCAH ABFHE HBADG BAFDH HCAGC HBBEC CGEAH GGABE DHGAB FGAFD GFFAA DAEDH BEAHG HCADF BCEHB GBBDH CGBHA FBAFG
10,GBHDA GHBDA DAEFG HAEDD FAFGE FAHDE DFAEH GFGCA FHDAD CAEGH CADGH AGDCH BAGDH CHDBC BCGHB FEFGA FDACH CHBFC GABHD DDHBC FHCDA BEFAH ADBFH ADBHG AFGDG
11,HCBBG EHFCA HADDE GHDAC FGGAA HBEEA FFCHA BDHFA HAEDF HADCF CGGDA GDHBB GDBHB FABHF HGACC GEHDA BFGAG GFABH CDHBC BHGFA GAEHD AFGCG GAGDF FGAFE HBDCE
12,BGHCB FBHBD HAGEB AEGGB DCCBH CCHEB HBFBB CCGHA DFHAD ADGDG CBGHB EAHCF BHFCB GAEBH HCGBB BAEGH GGABG AFHEB BGCBH EHBCD ECFAH GAEBH FACEH DDHFA ADDEH
13,HBFCB FCBHB GGFCA AFFFF HGEAB HFECA HAECF GBAEH CHFDA GECGA AEEHE FHAFB DAFBH FDGGA ACHEF CGHBB BEAHE EFFGA CHBDE BEBHE ABHDG GCBHA EAEDH ABGGF HACCF
14,GGFAA ECCBH BAHEG GGDCA FAGGD ABHGE AGAGF AGCHC DEFAH GBEAG EHBAF FFHCA AAEGG DHEBB ADDGG EAGHB CAGEH AGFCG BFGAG CAFEH AFBGG GBGAE BBCGH GHBBC HDADE
15,ACHCG ACGHD BGFAG EDHDA GGDEA GDFFA CBDCH ADHFC GCGEA DHCDB EGAEE HFCAC HEBAE GACHD GDGFA EGBAG BGAGE EGCAH GFAFC AEBGH FFEGA BDBHD FAGFD FDGAG FCEHA
16,EECHA FEHBA ACDEH HBCCD FHAFB GHCBB GGBAG ACEEH AFGDG GGEDA HCFEA ADEGG EFAGF EDAHF AHFCE AHFCD HFECA EACGG BBEHG HGEBA HCDBB AGGFB HCDFA CEAFH HAGBC
17,AFBHF AHCEE CEHAD FAHDD BFBHD HDFDA ACHDE HEACG GCAHC DHABG BCBFH HBBBG BHAFE CHDDB GABDH BBFCH AGDHD GBAFG FGFAF BFCHB EFHAB GFGAB EHFBA GBGFA AFBHG
18,BDHBG DAGGF DFABH EADHD ABHGD GDBBH BCFHB FFAFE BCGBH FHBAE GDHDA HFAFC DBHFA HBCGB CAHFD EGGAD CCHBD AGBHE DAHED DDHBC DFDAH CEAFH FGGAB BADHG EHGBA
19,ACFCH BEBHC DHGCA BBDHG GHDAC DEGGA EFEGA CHDAG AFBEH EGGAB DHDEA FEGDA ABDHG AEDDH AGEBH DHFBB HDBDB HACCG HGDBB GAGEC CDGGA BAGGF FAEFG AEGCH CHDFA
20,BBEDH BDFBH AFGHB BHBDF HADFC FBHBC BDGHA EBFHB AHEGC BDFHA BAHFE FBAFH HFCFA DAGDH DHBGB ACCGH ABFGG DAHDG DBHBG DBBGH FBAHG ACEHF AGGEC BADHG CEFHA
