,0
0,FDECCBB ECBCBDF DDCFBDB DDAEDBE BCDEFBB EEEECAA CEDACEC BCECDEC
1,EBBDEDC BFDDDCB ADCDCEF ADEDEDB BDDCEDB EBCDBCF FFBBCCB BDFEBBD
2,DEFCDAC BCBBDFF DCDBDCE FBCDCDB EEFEAAB CBCECFD DCCBBFE BDCCDBF
3,DDBCEBE AABEEED FDDCADC EEEDCBA BFDBCDD CBCBEDE BDDDEDB AEECDDC
4,BCDEECC DFECBDA FCDCBDA BCEADEE BCBBEEF BCCDCED ABDBFED DDDDECA
5,BFBECBC FCECCBB ABDCCEF ADCCBFE FFEBBBB CCBBBEF BCDEBCE ACCBCFF
6,BBEEEBD ABEEEEB CCEBCCF FCCBEDB EAAECCF BACEDEE ACEEEDC AACECFD
7,FEEBACC FECCDBA EEBBCDB DBEEBEA CBEDCDD CCEEBCE BCDDCFC CCAFCDE
8,EBDDCDC DDDFDBB CDDAECC ADDCCEE CCBCBFE BBECDEE FEBBBCC DBBDDEC
9,CEBACEE ABDEEED CBDCEBE DCBBFDD FDCCDCB EDDDEDA ACEEFBC DFBACEE
10,BCDDCCF EECCDBB DCECBEB ACDDDEE ACEEBDE FFBBBCB BDDEDCB BBCDDCF
11,CBEECCD FDDCABB EEAECBC EDDDADB BBBCEEE CBBDEDE CDCECBD BCBBDEF
12,DDCDDCC BCBAEFE DBBECFC BDCECCD ECCBEEB BEEBBEC DCFDCBB AACCEFD
13,DCBCCFC CEEDDCA BBDBFFD DBAEEED ABDECEE DDCCDEA EBDEDBC BBBDDDF
14,EBCBECD FCBDCBC CCDFDBB BBECDEC ABDEBDF CECEDBB BBCCDDF DCDEECA
15,BEDDCDC EECCCCB DEEECBA EDEBECA FCCACED DBDEECB CABDFDC BECCDEC
16,DDCDACF FEECCCA EBBDEDD DCCCADF BACCDFE CBEDBCF ACEDDED EEEECAA
17,BECCCEB EFDDDBA CEEAEBE DBBBFCD BBCDDCF BCCEEAE EBBCCFC FDCCBCB
18,DEDCCBD CEBDDBD BECBCEE EBCCBDE BCDEDCD CACECEE BCDFCDC EEFEBAB
19,CECBCFD AEFECDC EEBCBBE FDDDBCB BEBBDEE EDEBDBD EACDCDD AFCCCDE
20,BDCBCEE EDECCCA BEBDBEE DFBCCBE CBACEFE BDBCDDF CCBBFCF BDBDBCF
21,CBCCEDD FCCCCDA DAECDDC CCCDFEB ABEBCDF CDFACBE BECDCBE FBBBCDC
22,CCCECEC CBBCCEF DECDDAD BCDEFBD DBEECCB CCCCEEB BCDECBC FCCBBDB
23,BBFEDBA CBCDCCF DCCDECB DDDDCBD CCADCEE ACFBCCF ABEEECC BDECBCF
24,BEBDEEB FDDCCBD DDCBEBD EDBEDAD CDCDEEA BCDEEDB FCBCDBE DEBCBAF
25,CCDFCDB DDBBBBF EBCCEBC FEEBCBC DEDDDDA CFBDBBF CEEBCDC ECCBCFB
26,FABDEEB FBDBCCC BCCEBED ACCECDF EEDEDAA DCCADCF DBDDDCD CBDBDEE
27,CDDBCDD BBDBBFF CDBEBFB ECFEABC FEDEBBB CBBEEFB CCACDEE BCDBCFD
28,FBDDCDC DDDEEBA BCFDDBB EDECCBA FBBCEDE BCEFCCB EDDCBBE BCDDECC
29,EFABCBE CDBDCBF BFCCDAE DDCBDCE EBABDFE CABFCED EEFCBBB CACDEEE
