,0
0,FDEFADBADBB AAAAFEEDDFE ADCDDAEECCE BCCFDFBBEBC FFEABBCCCBB EEBABDECDEC
1,DBBADCCBCFF FFFEDBABBBB DCDADEDECDB BDDCAEDBFDD EEDEEEEEAAA CBBCDFFDBCD
2,DFEFDDACBCB AABEEEEDEDD BDEFBCCDBDB FEFFDBABBBB CCAEBECEDCD CCCBDDCBEBF
3,EDDBEFBECBB AFFEDEDBCBA FEEEDDCCBAA BEDCBBCCEEE AAECDCDEEDE BABBEDEDDEC
4,BAEDEECBCCC FDDEDBEBCCA DAABCEDAFEE ABBBCEDFCEF ABADBDCEEDF DDCDDDDEFAA
5,BFEBEDBCDCC FEECCBBCDCD ACBBECCBEFF FFFCCCBBBBB CBADEBEDDFB BBCBCCCDDFF
6,BADEDDAEBDF FFFFCABBCAB BDFFCBAEEDB FBACEDCFDDB EEEEFCABBBB BCABBCFDEFE
7,DCCBBABBFFF FEFECCCCAAB FEDCAEDCBEA CBCDEBDCDBE CDAACDCEEEE EDBCDAFDCCE
8,FBDDECECCAB DFEDCBBDCAD BBBADEDDDEF BCACCAFEEDF EDEEEFEBAAA CCCEBBDECEC
9,CECBBBFECDC FEEEBCABCBD CEECCBADFCD FDDCBDBBDFA FEFFCAABBBC CACEFCABEEE
10,BCBFDCBFECC CFEBCCCDDCB BAAADECEDEF BCCECCDDEEB BACDBDCEEFE DCBBBCDFCCF
11,CBCFCDBDEDB FECDDDDDADA AACEEDEBCEC DDDDEEEEBAA BCDDAEECDEC BCBBCCBBFEF
12,CDBBCDBCDFF AAEEFDDCCED DEBBCDCEBCC EDCABFDBBCE DABCDBEDFED BABBBDCEEFD
13,ECBCDDFDACC FEEECAABCBE CCCCCADFEED AACCDBDEEFE EEFFFABABBB ACCBCBDECFF
14,FDBDCFCDDCA EFEDEBABBDC BBCBBEFCEFC ABBECBCEEFF BDDAABEDDEF CCDCCDEEFAA
15,AFECECECCDB BBABBCEFEFE DDCEDDCCEBA FCDACDEDDCC EEECBDBBBCE EEBBECBCDDC
16,DDCECACFEBC FEEEBCBBABE BDDECCBBAEF BABBCCEDEFE DBABCCCFFFD EDDEEEEEAAA
17,BDDDCCFCCCC EFFDCADCDAB CBCDCCBEFCE BABDCDBDEEF ACBABEFDDDE FFEFCBCABBA
18,CFEBDCBBEDD ABBBAEEFEEE DEFEBCBADCD ACBDECCDDEB ACBCCCCDEFC EDEEEFFBAAA
19,BDDBBBEDBCF FEDDEBCBABB EEFECBDBBCA ADCABDEDEED DBCBBFEADEE BDABFEBDBEE
20,BCDABDEECEE FFEEEBBBABB CECDFABCDAF CAAACDEEEEF ACCBEEEDDBF BBBBEBDCCEF
21,DCCDDEEEDBB FDEFEDAACBA ECCBBDCFEDB AACBBBDEDEF DABBCDCFDED FFFEBABBBCB
22,DDBFCCEDBBC ABABFDFDDDE BBBCDCFEEBE DBEEDBDCBCE ACCCCAEDEFF EFFFBBBBBCB
23,BBEFDDBADBD ABAAEFDDDEE DCAEDECEBCD CCAADDEEDCF DABBCBCDFFF BBBBEFDCBEF
24,AEBBEDEBEDD BBBAAFEEEEE EDEDDBDCCAD CEDDDEEACAC EEEEEADBABC BDDDECBCBBF
25,DCEEFCECBCA AAAAEEEDEEE DEEEDEBBCAB CECECCCABEE ADBACEEFFCC ECDECDBADFB
26,FABBEEECDCC CCEECEACBFB BBBBCCEECFF EFEEFDBAABB BACBDFBBEDE ACCBBEADEFF
27,DDDDBEDECAB BAADDEEEDED FEDEBEDCABB FEEEEBBBCAB BDDFCCBDAEE DCBBCDBDDFD
28,FCBECCDCCCC BBCBABEEFEE FCDEDDDCBBA FCCCCEDEBBB EFABACECDDC ABCBCEDEEDD
29,EFBBBCBECDD ABBBCEEFEDE BBDDDDAECCF DCABBEEEFCB DEDDDDDCEBA BBCDACDDFDE
