,0
0,EECCA DBCBF DCEBC DBEBE CBEEB EEEBA DEAED BDDCE
1,DCCDC DEDCB BCDDE AFEDC CCCEC DBCCE FEBCB CDEBC
2,EEDCA BBBEF DDBCE ECCCC EFEAB BCDED DCBDE CDBED
3,DDBDD AAEEE FCCBB FEDBA CECDC CCBEE BDDDB BDDDD
4,ADEDC EDCCB EDCDA BEBEE BCBEF BCDED ACCFD DEDEA
5,CEDDB EDCCB ACCCF BDBEE FFBBB CCCCF CCDCD BBCDF
6,BDECD AEEEC CDBBF EBBDC DADCE BAECE ADEDD BAEDE
7,EFBBC FDCDA EDCDB CEDCC CDEDB CEDAD BDDDD CAECE
8,DDDDB DDECB CEAED ADCED CBDDE ADCEE FBBBC DBDCD
9,CDBDE ACEEC BDCDD CCBFD EDBEB ECDEA BDEEB DDADD
10,CCEBE EECBB CECDC ADDDE BCECE FDBCB BEEDB BBDDE
11,BCECD FDCBB ECEBC ECDBC BCCED CBCFD EBEBD BCBEE
12,ECCCC BBAFF DBECD CDEBD ECAEC BECCD DDDCC BCCEE
13,DBCDD DEDDA BCBFD CAEED ACECF DCDDB CCEBD BCDCF
14,EBBDD FBDBD BDFCB BCDED ACECF CDECB BBCDE DDEFA
15,DDDCC FCCCB DEEBA EDCEA ECADD CCEDB BBEFC BECDD
16,CDDAE FECCA DBDED DCBBF ACCEE CCDBE AEDED EEEBA
17,BDDCD EDECA DEBDD CBBFD BCDDE CBECD DBCDD FCCBC
18,EDCCB CDDDC BDBCF ECBDD BDEBE CADDE CCEDC EFDAB
19,DDBDD AFEDC ECCCD FBEBB BCBEE EEBCD EBDCD BEBCE
20,BCBDE DECBC CCDCE DDCCD BBCFE BCCCF CCBEE BCCBF
21,CBDDE FBDDB CCCEC CCCFB BDBDF CFACD BEDBE FBBCC
22,CBEDC BBCBF ECDBC BCEEC DDECC BDCED BDFBD FCCBC
23,BEEDA BCCCF DCEDB EDDBD CBCDF AFBCE AEEDC BECBF
24,CCDDC EDCCC CDBEC ECDBC DCDEA BDDEB EBBBD DDCBE
25,CDFDB ECBBF DCCCD FDBCB ECECB DCDBE CFBDC DDAEC
26,DBDEC EDBDB BBEDD ACEBF EEEBA DCADF CBDCD BDBDF
27,CDBDE BCBDF CBEDC EEEAC FDEBA BBDEC BBCEE BDCDE
28,EBDDC DDEEA BEDDB EDDCA EBCDD CDFCB FCBBD BDDEC
29,FBBCD CBCDE CEBCD DDBDD EABEE CAEDD EEDBB CADED
