,0
0,GGHADA FFHAAD GHHAAG HHHADA CBHHHA BCAHDH FFAHCA AAFHGA AABHBD FGAHHA AAHFAH DEAHHF FFAHAH AAHCAF HHEAAG HHAABG BAHHAG AAGAHH AAAHAH HHADAH FFHGHA EFAAHD GGHABC EFAHBA AAGACH
1,FEHAAH CDAHDH DCCHAH AAEHHB HHGEFA HHHAFA DEAHGH BAHAHA EEHAHF DDAAHH GHEAHG EFAHGA BBAHAH BBHHAH GGAHAC HHFABA BADHAH AAHAGH DDDGHA GGGAAH FFHEAH AAAHAH GHDHGA BBHAHA AAAHAH
2,BBAHDB HHHAHA GHHAAH AAHHHA CCHAHA HHAHEA CBHBAH FFDGAH DEAHAH EDHBEA GHAHAH AADHAB EFHADH GGEHCA DEAADH EDHAHA GGAHFA FEHBBA HHADAH BBHAHA AAHHBC DEAHDH EFAHAH EEHAHF HHEAGA
3,HHHAHA CDAHAH DDADAH AAHGAH AAAHHH CBDHAB HHHGCA GGHFGA BAHAHA GGAHBA GGHAHA EDHHAC AADFGH CBHACE DCHAAH BAHHAH DDAAAH GHAHAH AAHCHG DDHAHF FFAHAH BBAHHH CBHABH DEAHCA HHEAHC
4,DDFACH AABHAH DEAHAH DDAHAH DCHAAE EDHHGA DBHBAD FEHHAB GGHAAB BAGAAH FFHAAH HHHAAH FGAAHA DEAAHH GGFAHB AAHAAH AAAHFA HHHAAB GHACAH DDEAAH GGHDHA CCHAHH BBFAHH HHHACA AABHHH
5,BCAHHD BBAHAH EDHAHE GGFCAH GGAHAG GHAHAH BBCEAH EFAHHE BBAHHG AABBHF FFAHAA EDHAHA AAHFHA HHACBC FGAHHA EEHAHA FFHAHA BBAFHH AACHAH CBAHBA BBHAHH AAAHCH CCHAHE BBBHAH FGCEAH
6,GHBAAH CBHBAH EEBAHA BADAAH HHAFHA HHHAGA CCAHAH HHGADH BBAHAH HHHHGA FGFAHH HHAHFA HHHAEA CCAHHA FGAAHH CBHHAE CBHAHA CCAHFA BBGAEH AAHACG GGAHHA FGAHAH BAHHGA FGBHHA AAHHHA
7,FEHAGE HHDAHA AAHEEG HHBHHA FFHAAH HHHAHA EEHBHA EFBAHA GGHAHA EEHAAH FFAHAA BBEHHA HHFAAH GGBAHA CBHAGE FGAAAH FGAHHA AAFGCH DEAAEH FGAHHA GGGHCA FGBFHA AACHHA DEBBAH FGABAH
8,DCHABD HHAHHA CBHACB HHAEAH CCAHHA GGHAGA CCHAAH FGABAH GHAHAH BBAAHH DDHAAH AAHAHB DDFFHA CBHAHD AAHHCH GGHAHG HHHABA EDHAAH GHEHBA AAHHDA BAHAGF DCHAGA AABFHB DEAHAH AAHHHA
9,BAGAHA EEHAHG AAHAHA CBAHHA HHDADA GGHACA HHAAAH DDHAAH AAAFHE HHCAAH BCAHAH HHGAHA HHCAHA CBHHAH GHHAAG DCHHAA FEHAHC GHGHBA DDAFAH BBHAHH HHHABH BBADHA GHBAAH CCHAHA FGDACH
10,GHAHHA GGHAHA DEAFDH HHAGDB FGAGHE FGAHCE DDHABH GGDHHA FEHDAB CCADCH CCABGH AAHCAH BCAHAH CBHEAA BBAHHA FGDGHA FFHAAH CBHAHA GHAAHB DDAHAA FFHAHA BADHAH AAGABH AAGAHH AAEHAH
11,HHDAAH EEHHGA HHABCF GGHDAB FFGHAA HHADHA FFHAHA BBAHHA HHAFAH HHADAH CCGHHA GGAHBA GHGAHA FGAAHG HHHACA GGAHHA BBCHAH GGHAAH CCAHAA BAHHHA GHACHC AAFHAH GHAHBH FFHAGF HHABAG
12,BAGHEA FGAHAC HHAHHA AABHHA DDCBAH CCAHHA HHAHBA CDAHHA DCAHAD AAAHAH CCAHHA EGAHAH BAHHCA GHAHAH HHAHAA BBADDH GGHAAH AABHHA BAHAAH EDHAAC EFAHAH GHAGAH FGAAAH DDAHHA AACCAH
13,HHAHDA FFEAHA GGHHHA AAGHFH HHHHAA HHGFGA HHAGAH GGBAAH CBHHHA GGHAHA AAEDHG FEHAHA DEAHAH FGAHHA AAAHDH CBGHBA BBHAHG EEGHHA CBHABE BAHAHE AAAHAH GHEAHA EGAFAH AAAHHH HHABAH
14,GGHHAA EEDAAH BCAHCH GHHDHA FGAHHD AAAHHG AAHAHH AAHAHA DCCHAH GHAHAH EEHAAH FFBHHA ABAFHH DCHGAA AACBGH EFAHHA CCAHAH AAHHAH BADHAH CDAHAH AAHAEH GHAHAG BBAAEH GGHABA HHHACF
15,AAAHAH AAAHHD BAHHAH EEAHHA GGHCHA GHBHHA CCADAH AAAHHA GHAHHA DBHAFA EEHAEG HHHAAA HHHAAG GHAAHD GGAHHA EDHAAH BAHAHF EDHBAH GGHAHA AAHAEH FFGGHA BBFAHC FGAHHC FFAHAH FFBCHA
16,EEGAHA FFAHDA AAABAH HHAABD FFHAHA GGHBAA GGHAAH AABDAH AAFHAH GGHGHA HHAHHA AABDGH EEHAGH EEHAHH AAHHAG AAHHAD HHGFHA EFAAGH BBACHH HHHHBA HHCCCA AAHHHA HHBCHA CCHACH HHAHAA
