,0
0,FFFAAB EEFAAC FFFAAD FFEBAB BCFDFA BBAFFE EDAFAB AAEFDB AACFAC EEBEFA AAFDCE CBACFD DCAFAE ABFDAD FFCAAD FFAACD ABFFAD AAEAFE AAAFBE FFAEAE EEEDFA DCAAFC EEFAAC DCAFAC AADAFF
1,DEFBAD BBAFFF CCCFAE AADFFC FFEEAA FFFBAA CBAFFD BCFAFB DDFAFD CBAAFE FEBAFD DDAFBA BBAFAF BBEFAF EEBFAC FFDAAB BBDFAE AAFAFF CCCBFA EEDDAF EEEFAF AAAFAE FEDFAA BBFAFB AAAFBF
2,BBAFBC FFFAEB FEEABE ABFFFA CCFAFB FEAFBB CCFFAF DDCFAF CCAFAF DEFDAA EDAFAE ABDFAC DDEAFF EEEFAA CBAAFF DDFAFA EEBFAA EEFDAB FEAEAE BCFAFB ABFFAC CBAEFE DDAFAE DDFAFD FFCACB
3,FFEAFB CBAFAF CCADAF AAFFAF AAAEFE BCDFAC FFEFAA EEFFAA BCFAFB EEAFAB FFFAFB DDFFAC AADBFE BCFACD CDFAAF ABFFAF CCABAF EDAFAE AAFAFD CDFAFD EDBFAE AAAEFE CCFABE CCAFAB FFCAFC
4,CCCAFF AACFAF CCBFAF CBAFAE CDFCAD DDFFAA CDFEAC DEFFAC EFFDAC ABDABF EEFDAE FFEAAE EDAAFB CCAAFF EDCAFC AAFADF ABBFCB FFFAAC EDACDF CCCACF FFFDDA BCEAFF BBCAFF FFFAAB AABDFD
5,BBABFC BBAFAD DDFAFD EEDFAF EEAFAD EEAFAE ABCEAF DCAEFD AAADFD AABAFD EEBFAA DEFAFB ABFAFB FFADAC EDADFA DDEAFA EEFAFA AAAAFE AACFAF BBBFAB BBFAFE AAAFCE CCFAFD BBCFAF EDCFAF
6,EEBAAF BCFEAE DCBAFB ABCACF FEABFB FFFBAA BBAFAF FFDAED AAAFBF FFFFAA EDCAFE FFAFAA FFFBAA BBAFFB DDAAFE BCFFAD BCFAFA CBAFBB BBDAFF ABFADD EEAFFA EDAFAE BCFFBA EECFDA AAFDFB
7,DEFAFD FFCAFB AAFCED FFCFDA DDEAAF FFEADA DDFAFA DDBAFA FFFAFA DDFAAF DDAFAB BBEFCA FFDCAE EEBAFA CDFAFD EDACAF EDAFFA AADDEE CBAAFF EDADFA EEEFAA EDBBFA AADFEB CCBEAF EDAEAF
8,CDFAAC FEAFDB CDFABC FEAEAE BBAFFB EFFACB CCEAEF EDADAF EDAFAE AAAAFF CDFAAF ABFAFC CDDAFA BCFAFC AAFFDD EEEAFD FFEAAC DDFEAF FEDFAA ABFFAB ABFAFD CDFBBA AACAFC CCAFAE AAFEFB
9,ABEAFB DDFAFD ABFAFB BBAFFA FFCBAB FFFAAB FEAACE CCEDAF AAAAFD FEBABE BBAFAF FFDAFB FFBAEC BCFFAF FFFAAD CDFFAB DEFAFC FFEFAA CBAEBF BBFAFE FFDACE BBAAFB EEAABF CCFAFA EDBAFF
10,EEAFDA EFFADA CBACFF FFAECC EDACFD EDAFCD CDFAEF FEDFBA DEFFAC BBABFF BBAAFF AAFDAF BBAFAF BCFFAB BBAEFA EECCFA EDEAAF BCFAFB EDAAFC CCAFAB EEFABA BBDFAF AADAFF AAEAFE AADFBE
11,FECBAF DEFFAA FFABCD EFFFAC EEFFAA FFACFA DDEAFA BBAFFA FEAEAD FFAEAD CCFFCA EEAFAA EEDAFA DDAAFD FFFAAC EEBFCA BBDFAE EEFAAF BBAFAC BBFFFA EDAAFC AAEFAE EDAFBD EEFAFD FFADAD
12,ABFFAB EDAFAC FEAFFB AACFFB CCBEAF BBAFEA FFAFAB CCADFA CCCFAC AABFBE CBABFA DCAFAE BCFFAB EDAFAF FFAFAB BBABFF EEFAAE AACFFB BBFCAF DEFAAC DDAFAF EEAFAF EDAADF CCAFFA AACCBF
