,0
0,EEDCADB AACEDEE CCDBECE CCEEBDC FEBBCCB EBBECCD
1,CBBCBEF FFDBBBB DDAEECC CCCDBFD EDEEEAA CBDEECC
2,EEEDABB ABEEDED CDECDCC EFFBBBB DADDDDC CCCDCDE
3,DDCECCB BFEDCCA FEEDCBA BDBCBEE ADCCEEE CACEDDD
4,AEEECCC EDECCDA CABEBEE ABBEEDF ABCCDEF DDDDDEA
5,CEDCBDC FDCBBCD ABCDCFF FFCBBBB BBDCDED ACCCCEF
6,BCEDDBE FFEBBCB BEEBCDC EADDEDB EEFCABB BABCEEE
7,CCBBBFF FFDCCAA FDBDCCB CCDDCDD CBBDDDE ECCAECE
8,DDDDDBB EEDCBBC BBBEDEE BBCBEEE EEEECAA CCDBECD
9,CDBCFCD FEDBACC CECBBED EDCDBEC FFEABBC BCEDAEE
10,BBECDDC DFCCCDB BABDEEF BCDCDEC ABCCDEE CBBCEDF
11,BCECCEC FCDDDAB ACDDDCD DDDFEBA CCBDDDD BBCCBFF
12,DBCCCDF ACEDCCD EBCCEBD ECBECBE CADCDFC BBBDDFE
13,DBCEEBC FEDAABC CCCAEED ABDBEFF EFFBBBB BCBCDCF
14,FBCEDDB EEEBABC BBBEDFD ABDBDEF CCABDDF CDCDEFA
15,DDDCCCC BBBCFEE DCEEBDA ECADEDC DFCCBBE ECCCCDD
16,DDEADEC FEDCBAD CDDCBBF ABBDEFE CABCEFD EDEEEAA
17,BEDCDCD EFCBDCA BDCCCED ABDCCFF BCAEEEE FEEBBBB
18,EDCCADD ABADFEE EECCBDC BCDCDEC BBCCDEF EDEFDAA
19,CDBCDBF FDECCAA EFEBCBB BCADDFE CCBEBDE BBDDDCE
20,BDBCEDD FFEBCAB DDEBCCD BABDEEF ACCEDCE BBCCDCF
21,DBCEECB FEECACB DCBCEFB ACBBDEF BBBDEDE FFDBBBB
22,DCECEBB AADEECE ABCDEEC DDEBDBD ACCBDEF EFDBBBB
23,BEFDACC BABFDDE DBEDDBD CBCCECE BBBCDFF BBCECBF
24,BCCDDED BBAEEEE EEDBDBB DDDEBBC EEECCAC BEECCBE
25,DDFDDBB AABFEEE EEEDBCB ECDCBBE BBBEEED EDDDAEC
26,DBCECEB CDDDBCD BBBCECF EEEDBAB ACCFBDE BCBEBDF
27,DECDEBB BAEEEDE FDDDDAC FEECBBB BEECCBE CCBCCDE
28,EBDDCCC BCABEFE EDEDCBA ECCEDBB FBBCDDC ACBEEED
29,FCBCDCD ABBEFDE BDDDCDE DABDEEC EDDDCEA BCCBDFE
