,0
0,FFABB EFABC FEABD FDBBB BFEEA BAFDE EBFBB AEFCB AEFCC ECEEA AEDDE CAEFD DAFAE AFCBD FBBBD FABCD AFEAD ADCFE ABFCE FACBE EEDEA DACFC EFABC DAFBC ADBEF
1,DFAAD BAEEF CDEAE AEFEC FDCBA FEBBA CAFED BFCDB DDAFD CABFE FBAED DBFCA BBFBF BEDAF EDFAC FCBBB BEFAE AEBEF CDEFA ECBAF EDCAF ACFBE FDEBA BEAFB ACFCF
2,BBFCC FEADB FCACE AFEEA CDAFB FAECB CFCAF DDDAF CAEBF DFCBA EAEBE AEFBC DCAEF EEEAA CABEF DFBEA EDFBA EFCBB FACBE BFAFB AFEBC CAEEE DBFAE DDAFD FCBCB
3,FCAEB CAECF CACCF AEDBF ABEFE BEFAC FEDBA EFDBA BFAEB EBFBB FEAEB DFDAC ADDEE BFACD CEABF AEDAF CBBCF EAFBE AECED CEAED ECEAE AAEEE CFACE CBFBB FBAEC
4,CBAEF ADEBF CCEAF CAFBE CFBAD DFEBA CFCAC DFEAC EFBAC ACBDF EFBAE FDABE EACFB CABFF EBAFC ADBDF ADFCB FFAAC EACDF CBADF FECCA BCAFF BBAFF FFABB ACEED
5,BAEFC BBFCD DEAED EDCAF ECEAD EAEAE ACCBF DAEFD AAEFD ACCFD EDFAA DFADB AEDFB FACBC EAEFA DDBFA EEBFA AADFE ADEBF BDFBB BEAFE ABFDE CFAED BDEAF ECCAF
6,EBACF BFBAE DBBFB ACBDF FADEB FFBBA BBFAF FBADD AAEDF FEDBA EBAFE FBEBA FEBBA BBFDB DAAFE BFFAD BFCFA CBFCB BCAEF AFBDD EBFDA EBFAE BFECA EDFCA AFDEB
7,DFADD FBAEB AFDDD FDECA DDABF FDBCA DECFA DBCFA FFBDA DEACF DCFAB BEFCA FCBAE EBBFA CFADD EBBBF EAFEA ADDDE CACEF EAEFA EEEAA ECDFA AEFDB CBCBF EBCBF
8,CFABC FAECB CFACC FACCE BBFEB EFACB CCADF EACBF EAFAE ABCFF CEACF AFBFC CDDFA BEAFC AFEDD ECAFD FDBBC DEBAF FEEAA AFECB AFAED CFCCA ACDFC CBFAE AFEEB
9,ADCFB DDAFD AFCEB BCFFA FCBBB FFABB FABDE CDBAF ABDFD FBACE BAECF FBAEB FBBDC BEDAF FEAAD CFFAB DFAEC FEEAA CADCF BDAFE FCACE BBDFB EAACF CEBFA EBAEF
10,EAFCA EFBCA CADEF FADCC EADED EAFCD CDADF FDECA DFCAC BADEF BACFF AECCF BAFCF BFCBB BBFFA EDDEA ECABF BFADB EABFC CCFAB EFBCA BDDAF ACBEF ACBFE AEECE
11,FBBAF DFEBA FACCD EFCAC EEEAA FBDDA DDCFA BCFEA FADCD FACBD CFFCA ECFAA ECAFA DAAFD FFABC EDFCA BDFAE EDABF BCFBC BFEDA EADFC AEECE EAECD EEAED FACBD
12,AFFBB EBFAC FAEDB ADFEB CBCBF BBFDA FBEBB CBEFA CDFAC ACFCE CBEFA DAFCE BFEBB EADBF FBEAB BADEF EEAAE ADFDB BFBBF DFABC DBEAF EADBF EABDF CCFEA ACCDF
13,FBEBB ECBFA EEECA AEEDD FEDAB FDDBA FADBD EAADF BFECA EDCEA ADDFD EFADA CAEBF ECEEA ABFDE BFFBB BDAFD DEDEA BFACD ADAFD ABFCE ECBFA DADCF AAEFE FACBD
14,EFEAA DCBAF BAFDE FFCCA DAEEC AAFED AEAFE AFCFB CDEAF FADAF DFBAE EDFBA AADFF CFDAB ACCFF DAEFB BAEDF AEECE AEEAF CAEDF AEAEF EBFAD BABEF FFABB FCACD
15,ACFBE ACEFC BEEAE DCFCA EECDA ECDEA BBCCF ACFDB FBEDA CFBCB DFADD FEBAC FDBAD EABFC ECEEA DFBAF AFAFD DEBAF FEAEB ADAEF EEDEA BCBFC EAFDC DCEAF DCDFA
16,DDBFA EDFBA ABCDF FBBBC EFAEB EFCAB EEBAE ACDDF AEECE EEDCA FCEDA ACDFE DEAED DCAFE AFEBD AFDBC FEDCA DABFF AADFE FEDAA FCCBB AFEEB FCCDA CDAEF FAFBC
17,ADBFE AFBDD BDFAC EAFCC AEBFC FCDCA ACFCD FDACE EBAFB CFABF ACBEF FBBBE BFAED BFCCA EABCF BBEBF AECFC EAAEE EEDAD BDBFA DEFAA EEFAB DFEBA FBEEA AEAFE
18,BCFAE CAEEE CEABF DACFC ABFFC ECAAF BBDFB EEAED BBEAF DFBAD ECFCA FDAEB CBFEA FABEB BAFDC DFEAC BBFBC AEBFD CAFDC CCFAB CECAF BDAEF EEEAB BACFE DFEBA
19,ACECF BDBFB CFEBA BACFF EFCAB CDEFA DEDFA CFCAE ADBDF DEFAB CFCDA EDFCA ABCFF ADCCF AEDAF CFDBB FCBCB FACBF FECAA FAFDB CCFFA AAEEE DADEE ADEBF BFCEA
20,BBDCF ACEBF ADEFB AFBCD FACEB EBFBB BCEFA DAEFA AFDEC BCDFA BAFED EBAEF FDBEA CAECF CFAEB ABBEF AAEEE CAFCE CAFAE CBAFF EAAFE ABDFE AEFDC AACFF CDDFA
21,FCDAE BEAFD CBEFA FEBBA CFBBC EFEBA FCBAE EDEAD FCBAC DBEAF CAECF DFDAC AECCF FADBD ADBFE ADCCF FEABE BBAFE CBAFD BCFDB EACFE FFBBA EFACD DBFBB CADEE
22,EDEEA CFCAC BFDEA DFAEB ACFDC AAFED AEFCB CABFC BCAFD AEEFA DEBAF FCAED BECAF EFCAB AEDFA AEAEF DAFED FBECA AFCDD ADBFD ADEDE FEBBB ECAFB BDFDA CCFBB
23,DBCAF FECAB FEBBA FBADD CAFEA BBAFF FBCEA CCCFB FBDCA AFDBE BAEFD AAEFE FBEBA BAFBE ABFCE BBCDF FBACD BABEF AEBEE FBBCB FBEBA BADEF FCBAF AAEEE CCFBA
24,BBFFB BACEF AEFBB FCACC CDABF BDCBF FBAFC CEBAF ECABF FCEDA BCFCB FAADF CBFAE ADEED FEDAC FACED DAFBE EDDEA EFAAC BBFBF BADFE ADDFB BAFFD BBBFE DFAAF
25,EBACF BCFFA CFADB CDFDA FBAFB ABCFF EFACB EADAF FAECD ECFAC FBCBC FCACD BEFBB CFADC DDFBA ACEFB ADFEB DABEF BBBFD FADDB FDBAE CFADE EAFAE CFFAB BDBCF
26,EFACC AAEEE EFCAB DFAAD EABEF BFABE EACCF AFEEA BFCFA EABFD ADFDA AAFED ACEDE ABEDF EBFCA BFDCB EAADF ABBEF FADCB ECAFB CAEFC ECAEE FBAFC DAFDC CFBBB
27,EAEEA FBEAD EAEEA FACBF EFAAC AEECE CDEFA BEEFA BFDBB EFCAE FBEDA ABFDE FAEBC CFDEA DFADD FCAFC ACEFD FEEAA ECAFB ACECF BFAFB BAFED FAAED BDFAE AFDEA
