,0
0,DDABB CDAAB DDAAC DCBBA BDCDA AADCD CBDAA ADDBB ACDBB CBDDA ADCCD BACDC CADAD ADBBC DBAAC DABBC ADDAC ACBDC AADBC DABAC CDCCA CABDB DDABB CADBB ACBCD
1,CDAAC BADCD BCDAD ACDCB DCBBA DDBBA BADCC ADBCA CCADC BABDC DAADC CBDBA AADAD ADCAD DCDAB DBABB ACDAC ACADD BCCDA DBAAD CCBAD ABDBD DCDBA ADADB ABDBD
2,ABDBB DCACB DBABD ADDCA BCADA DADBB BDBAD CCCAD BADAD CDBBA DADBD ADDAB CBACD DCDAA BABDD CDADA DCDAA CDBAA DABBD ADADB ADCBB BACCD CADAD CCADC DBBBA
3,DBADB BADBD BABBD ADCBD AADDC BDDAB DCCAA DDCBA ADACB DBDAA DDACA CDCAB ACCDD BDABC BDAAD ADCAD BABBD DADBC ADBDC BDADC CBDAC AADDC BDABC BADBB DBACB
4,BBADD ACDBD BBCAD BADAC BDAAC CDDBA BDBAB CDCAB DDAAB ABACD CDAAD DCABD CABDA BAADD DBADB ACBCD ACDBB DDAAB DABCD BBACD DDBBA BBADD ABADD DDABA ABCDC
5,AACDB AADBC CDADC DCBAD DBDAC DADAD ABBBD CADDC AADDC ABBDC CCDAA CDACA ADCDA DABBB CADDA CCBDA CDADA AACDD ACDAD BCDAA ACADC AADCC BDADC ACCAD CBBAD
6,DAABD BDBAD CBBDA ABBCD DACDA DDBBA BBDAD DBACC AACCD DDCAA CAADC DBDBA DDABA BADCB CAADD BDDAC BDBDA BADBB ABADD ADACC DADCA CBDAC ADDBA CCDBA ADCCB
7,CDACC DBADB ADCCC DCCBA CCAAD DCABA CCBDA CABDA DDACA CCABD CBDAB ADDBA DBAAD DBBDA BDACC CABAD CADDA ACCCD BABDD CACDA DDDAA CBCDA ACDCA BBBAD CABAD
8,BDABB DADBA BDABB DABBC BADDA DDABA BBACD CABAD DADAC AABDD BCABD ADADB BCCDA BDADB ADCCC DBADC DCABB CDBAD DCDAA ADDBB ADACC BDBBA ABCDB BBDAC ADCCA
9,ACBDA CCADC ADBDB BBDDA DBBBA DDABB DAACD BCBAD AACDC DAABD AACBD DBADB DAACB BDCAD DDAAC BDDAA CDACB DCCAA BACBD ACADD DBABC ABCDA DAABD BDADA CAACD
10,DADBA DDABA BACCD DACBB CACDC CADBC BCACD DCDBA CDBAB BACDD BABDD ADBBD AADBD BDBAB ABDDA CCCDA CBABD BDACB DAADB BBDAB CDBBA ACCAD ABACD ABADD ACDBD
11,DBAAD CDCBA DABBC DDBAB CDDAA DACCA CCBDA ABDCA DACBC DABBC BDDBA DBDAA DBADA CAADC DDABB DCDBA ACDAD DCAAD BBDAB ADDCA DACDB ACDBD DADBC CDACC DABBC
12,ADDBA CADAB DADCA ACDDA BBBAD BBDCA DACAA BBDDA BCDAB ABDBD BADDA CADBC ADCBA DACAD DBDAA AACDD DDAAD ACDCA ADBAD CDABB CBCAD DACAD CABCD BBDCA ABBCD
13,DACBA CBADA DDCBA ACCCC DDCAA DCCBA DACBC DAACD BDCBA DCBDA ACCDC CDACA BACAD CBDDA ABDCC BDDAA ACADC CCCDA BDABC ACADC AADBD DBADA CACBD AADDC DABBC
