,0
0,DCCDACAACBA AAAADDCCCDC ACBCCADCBBD BBBDCDAACAB DDDABBBBBAB DCAABCCBCDB
1,CABACBBABDD DDDCCBABABA CBCACDCDBCA ACCBADCADCC CCCCCCCCAAA BABBCDDCABC
2,CDDDCCABABA AAADDCCCCCC BCCDBBBCBCA DDDDCAABBAA BBADBDBCCBC BBBBCCBBCAD
3,DCCACDBCBAA ADDCCCCBBBA DDDCCCBBAAA ACCBABBBCDD AACBCBCCCCD BAAADCDCCDB
4,AADCCDBBBBB DCCDCBDBBBA CAABBDCADCD AAAABCCDBCD ABACBCBCDCD CCBCCCCCDAA
5,BDCBCCBBCBB DCCBBAABCBC ABBACBBADDD DDDBBBABAAA BAACDBCCCDB AABBBBBCCDD
6,BACDCCACBCD DDDDBABABAB ACDDBBADCCA DAABDCBDCCA DDDDDBAAAAB ABABABDCDDC
7,CBBAAABBDDD DDDDBBBBAAA DDCBACCBACA BABCDBCBCBD BCAABCBCDCC CCBBCADCBBD
8,DBCCDBCBBAB CDCCBBACBAC BBAACCCCCDD BBABBADCDCD DCCDCDDAAAA BBBCBACCBDB
9,BDBABBDDBCB DCCDBBAABBC BCCBBBACDBC DCCBACBACDA DDDDBAAABBB BABCDBAACDD
10,ABADCBBDDBB BDDBBBBCCBA AAAACCBDCDD ABBDBBCCDDA BABCBCBDCDC CBABABCDBBD
11,BABDBCBCCCB DCBCCCCCACA AABCCCDBBDB CCCCDDDDAAA BBCCACDBCDB BBBBBBABDDD
12,BCBBBCABCDD AACCDCCBBCC CDBBBCBDBBB CCBAADCBBBD CAABCADCDCC AABBBCBDDDC
13,CBBBCCDCABB DDDDBAAABAC BBBBBACDDCC AABBCACCDDD DDDDDAAAAAB ABBABBCCBDD
14,DCACBDBCCBA CDDCDAAAACB BABAACDBDDB AABCBABDDDD BCCAAACCCCD BBCBBCCDDAA
15,ADDBCBCBBCA AAAAABDDDDD CCBDCCBBDAA DBCABCCCCBB DCDBACAABBD CCBBCBABCCB
16,CCBCBABDDBB DCCDBBBAABC BCCCBBBAADD AAABBBDCCDD CAAABBBDDDC CCCCDDDCAAA
17,BCCCBBDBBBB DDDCBACBCAB BBBCBBACDBC AAACBCACDDD ABBAACDCCCC DDDDBBBABBA
18,BDCBCBABCCC ABBAADDDDCD CDDDABBACBC ABBCDBBCCDB ABABBBBCCDB CCCCCDDAAAA
19,BCCABBCCABD DDCCCBBBAAA DDDDBBCAABA ACBAACDCDDC CABBBDCACDC ACABDCBCBDD
20,ABCAACDDBCC DDDCDBBBAAA BCBCDABBCAD BAAABCDCCDD ABBACCCCCBD AABBCBCBBCD
21,CBBCCCCDCBA DCDDCCAABBA CBBBBCBDDCA AABBBBCDCDD CABABCBDCDC DDDDAAAABBB
22,CCADBBDCBAB ABAADCDCCCD AABBCBDDDAC CBCDCACBABD ABBBBACCDDD CDDDBBABABA
23,BADDCCBACBC ABAACDCCCCD CBADCDBCABC BBAACCDDCBD CABABBBCDDD BAAACDCBADD
24,ADBACCCBDCC BABAADCDDDD DCDCCACBBAC BCCCCDDABAB CDDCCACBABB ACCCDBABAAD
25,CBCCDBCBABA AAAACDDCCCD CDDCCCAABAB BDBDBBBAADD ACAABCCDDBB DBCCBCAACDA
26,DABADDCBCBB BBCDBCABBDB BBAABBDCBDD DDDCDCAAAAA AABBCDBBCCD ABBBBDACCDD
27,CCCCBDCDBAA BAACCCCCCDC DDCCADCBABB DDCDCABBBAB ACCDBBACACD CBBABCBCCDC
28,DBADBBCBBBB BBBAAADCDDD DBCCCCCBBAA DBBBBDCCAAB DDABABDBCCB AABABDCDDCC
29,CDAABBADBCC AAAABCDDCCD AACCCCACBBD CBAAACDCDBB CDCCCCCBDBA AABCABCCDCD
