,0
0,FEEDBDCBB AEDCEBDDC BCBDCEEEC FFFDBBCBB EBADDCECE
1,CBBCBCFFE FDBCDDDAE EFDBCCBDB EDEDEEEAA CBCEEBCCE
2,EFEEACBBB EDCCBCCFB EEEDDECAA BBDBDEEED CBCDBDDED
3,DCCDBCBCF FFECCBCBA FEDBDCBCB BBAECDEEE BACDDDDED
4,AEEECDDCB EDECCCABE CBDDBBCEF ABBBCDEEF EDEEEFAAA
5,DFDDCDBCB CBACCCFDF DCFEFDAAA BCBBECEED ABBCCDFED
6,ACDCCBDFF FBCCBBDFB BFDDBADCE EDFEFBABB BABBFEEDD
7,CCAABEFEE FEEDCDCBA FDFBBCDCB BDCACDDEE DBCAEBCEF
8,EDEDDCBBC DCCEADCBF BBCDDCDDF DEEEEFCAA CCDBDCDEE
9,BCABEBCFF FDBDCDDCB AECEDDCDB FDEFDAABB BBEDADECD
10,CBECDECBC CCCDCCCBF ADDDBEDCE FEABCBCDD CBBBDDEEF
11,CCEDCECCB DCCBCBBFF BABBDDEFE BACDBEEED BCCCBEEEC
12,CBBBBCEDF EDCBECEBD CDBCECBED ADBBECEFD AABCCEEEF
13,EBCEFBCDB FBBCBEDEB ADCBAEEEF EEEEFAAAB BBBBCCEFF
14,FBCEDDBBC FECDFCBBB CACACEEDF BCDCBCDDF DEDDEFAAA
15,DEDDDDCBB AAEEEDCDD EFDCCBBCC DCEEBCBBE ECCDCDCDC
16,DDEADFCCA FCCBCDDEB BABDCEEFF BBCBCCEFE EDEEEBABA
17,BEDCECDBC EBDDADCDD ADBCCDDEF BBCCAFEEE FEEBBBBBD
18,EECCAEDCD AADDDDEED CCECCDEBD BACBDDDEF EEEFEBBBA
19,CCABDBEFE FEECCCDCA FCEBCBBDD DDBCAFBDE BBDECCEEC
20,BDBCFDDDC FDCBCBDCE ABAECBDFF BCACDEEDF ABBBCBFFF
21,DCCFFDBCB FEBCBDCBC ACBADEDEF BEABCDEEE FFDBBBCBC
22,DCFCFBBBD BEECDCCCD FFACCDCBB BCBDCBDFF FFEBBBCBB
23,BDFCACCDE AECCDDCDE BCBDCBDDF ADBBCCDFF BBBECBFEE
24,BCCDDDDDC ABDEDEDEC EEBECCDEA BDEEECCBC BDDCBBDFD
25,DEFEECCAA AEDDDDDDC FEEDCCBBA CCCBBEEED DCCDADCCE
26,EBCEDECBB DDBBECDCF DCDDEDEAA CCACDFCEE ACBEBDFFC
27,DEDDECBCB CDDCEDDCA FDDECCCBA BBCEDCCBE CCBCBCDFE
28,EBEDCCCCC AADFEEDDC FEDCBBBCC BDFBBCDDD ACBEEEDDC
29,FCACDCDCD ACDDCCCEF BECFDABEE DBEDEDCEA BBCBDEDED
