,0
0,DCDABABBA AAADDCCDC ABCCADCBD BBCCDACBB DDBABBBBB DCABCCCCB
1,CAABBBBDD DDDCBAABA CCABDCCBB BCBACBCDC CCCCCDBAA BABCDDBBC
2,CDDCCABBA AACDCCCCC BCDCBBBCB DDDDAABAA CACBCBCBB BBBCCBBBD
3,CCBCDBCAA ADCCCBBBA DDCCCBBAA ADBABBCDC AACCBCCCD BAACCCCCC
4,ABCDCBBBB DBCCBCBCA CAABDBCDD ABABCCCCD AABBCBDCD CCCCCCDBA
5,BDBCCBCCB DCCBAACBC ABACBBBDD DDCBBBAAA BABCBCCDB ABABBBCDD
6,BACCCBBBD DDDBABBAB ACDCBADCB DAADCCDCA DDDDBABBA ABAABDCDC
7,BBBAABCDD DDDBBBBAA DDCACCACA BACCBBCBC BCABCBDCC CBBCADBCC
8,DBCCBCCAB CDCBBACAB BBABCBCDD BBABADDCD DCDCDCAAA BBCBBCCCB
9,BDBABDCCB DCDBBABBB BCCBBADCC DCBACABDA DDDCAABBB BACDBABDD
10,ABCCBBDBB BDBBBBCBA AAABCCDDD ABCBBCCDB AACBCBDDC CBAABCDBD
11,BACCCBCCB DBCCCCABA AADCCDACB CCCCDDCAA BBCACDBCC BBABBACDD
12,BBBBBBBDD AACDCBBCC CCABBCCBB CBBADCBBD BAACACDDC AABBCBDDC
13,CBBCCDBBB DCDBAABAC BBCBACDDC AABCACCDD DDDDAAAAB ABBBBCCCD
14,DBBBDBCBA CDCDBAABB BABACCCDB AACBACDDD BCAABCCCD BCCBCCDCA
15,ADBCBCBBB AAAABDDDD CCCCCBCBA DBBACCBCB DDCACAABD CCACBBBCB
16,CCBCABDBB DCDBBAAAC BBCCBBACD AABBBDCDD BAABBCDDC CCCDDDBAA
17,BDBBBDBBB DDCBACBAA BBBBBBDCC AABBCADDD ABAACDCCC DDDCBBAAA
18,CDBBBACBC ABBACDDDD CDDBBBACC ABCCBCBDB ABABBCCDC CCCCDDAAA
19,BCBBBCBAD DCCCBBAAA DDDCBCABA ACAACCCDC CABADCBCC ABADCBCCD
20,ACAACDCCC DDCDBBAAB BCBDABBAD BAABCDCDD ABACCCCBD ABACBCBCD
21,CBCBCDCBA DCDDCABBA CBBBBCDCA AACBBCCDD CABBCCDCC DDDBAABBB
22,CBCCBDBBB AAADCDCBD ABACBDDBC CBDCACABD ABBBACCDD DDDBBAABA
23,BBDCCABBC AAACDCCCD CBBCCBCAC BBABBDCBD BAABBBDDD BAACDBBBD
24,ACACCCBCC BAAADCDDD CCDCACBAC CCCCDCBAB CDDCABAAB ACCDBBBAD
25,CCCDBCBBA AAACDCCCD CDDCCABBB CCCBBBACD ABABCCDCC DBDBCAADB
26,DAACDCBCB BCDBCABCB BAABBDCCD DDCDCAAAA ABBCDBBCD ABBACACDD
27,BCCBCCCAA AAACCCCCC DCCBDCAAB DDCCBBBAB ACDCBBBBD CCABCBCDC
28,DACCBCBBB BBBABDDDD DCCCCCBAA DBBBDCCAB DCAABCCCB AABBDCDCC
29,DDAABBCBC AAABCDDCD ABCCCACBD CBAACDDCB CDCCCCCCA AABABCDDD
