,0
0,DDBBCCDCAAB DCAABDDCBBB ABBBABBBDDD BADBAABDDCB ACDBBCCCDCA ACCCCCAADDC BABABBCDCBD DBAABDCABBC DDDDDBAAABA BCDDDDBAAAB DDDDBAAABCB DDAABCBBDAB
1,CDBABBAADCD ABBAABBDDDC DDDDCCCBAAA BACCCBCDCCB CCBCCBAABDC DCBDDCABDAA BBDCCCBCBAD CBCAADDCBCC BCCBBAACBDD CDDDCBBAAAB CCBABBACDBD DDDCBABBADA
2,BBDCBDDBACA DCABDCBCCBA AAABACDDDDD BDCBCCCBBAD BACBCCDDBAA DACCCBACCAB CCBCCDDCCAA BAACDDCCBDA CBDBABDDBBB DACBCCBBACA ADCBBBBADDD BACABCCBADC
3,DCBCCBAACBD CACCDDABBBB AACDDCCCCBB DDCBBBCCBAA BDCCCCBBCAA DDCDCBBBAAA ACCDDCBCABB BCAACCCDCBD AAAACDCBDBD ACBCCCCCADC CBCAABBBDDD BDABCCBBDBB
4,BAABDCBCDBD CBCACDBBCBC CDBABCCDCAA CDCBBCCDBAB CDBAABBBBCD CCAAACDCCCD CAADBBBBBDD CBACCAACBCD ABDBACDDCCC CAABCCCBBDD CCBBAABBADD CCCCDDDCAAA
5,BACDDBABDBC BCABCCDCBAD DCDBBCBABAC ABBADDBBDDC AACDCBABCDC BABAABDDCDC CDDDDCBAAAA DACDBACBBDA BBABAACCDDD ACDBCCBCDBB ACACDBBCDCC ACABBBCDDBD
6,CAAACCDDCCD BAADBABBCCD DBCDCCDCAAA BBCBCDDAACC AACCDDDDCAA CAACDDCBCBA DDBAAABCDCB DBBDDCBCBAB ADBCBABCDBB AAABDCCDCCC DADCABCCCAC ADDBABCCDCA
7,DDCCCDCAACA ABAAACDDDDC CCCCDDDBAAA DDCDCBAABDA DDCCCBBAAAC CCDCBBBDDAA CBAABCDBCDA BDABCCCBBBD CBDDCAACCCD BABCCDCADDA DDDBBBBBCCA ACDCBBBBBBD
8,BDAABCCBDCB CDCBCCBABAC CBDDCBBBAAA BCBCDDBAAAD CACBBBAACDD BBABCBBDBDB BCCDAACCBDC ADCCCCCBBDC DBAAABDDBAD DDDCBAABBAA ADBCCCCDBBA BBCCCBBCDAD
9,ACCDCBBAADB ADCDCBABCCA DCCCBCDCAAA CAABBCCCBAD ABCDCDCAABD AABBDDCBBCC DCBCCBBCBAC CCAABCDDDAA CCCCCDDCBAA AAABCCCCBDD BAAABBCCDDC BAAABCDDCDB
10,CACBABDDBCB BACDDDCABBB DACDDCBACBB CDABDDCCCAA BCBBBBAACDD BABCCBBDBBD AABBBCDDCBB BBCCBCDCDDA CBAACCDDBCB CAADCBCCDBB CDCBBAACBAD ABBCDBABBDD
11,CBAABCDDDBA DABCCCCCBAB DDDAABCBBBB DDCDBAACDCA BAAAADDCCCD ADDBAACCDBB CBACBBCABDD DDDDDCAAAAA ACCABDDBABD ABDBABCDCCA DABDCAACCBC BAAAACDDBDD
12,ADDCBBBBDAB CABBAACDDDC BAAACDCCDCC DBCBABBBDDA CCDBBBABCBC BBCDCBBACBC BDDCBCBABAD DBDBAAAACCD CCBACBADDCA ADBACDDDABB CACABDCCCCD CAABCCCCDCA
13,DBCBBBCBBDA DDDCBAABBBB DDCBBCDBBAA CABABCCABDD BCCCBCDCBDA ABBDDCDCBCB BABABDDCDDA AABBBBDDDBB BCBCCCCDCCA ADAABBBCBDC ABCCCDCABDA BABBCBABDDD
14,CDCAABBBBBD BADDDDCCBAA DACDDBABCCB ACABCBCDCDC BCCACDCABAD CDBABCCCDBA AAABBCDDCCC AABCCCCBDDB CBDDDBABBAB ABCABCBBDCD ACACDDCBCAC CCCCDDDCAAA
15,ABDCCCBBCCB ADDBCCBCDBA CCCCABCCCCA BBCCDCABDBA DACCAADDCCB CDABCDDBAAB DDCBCCAAACA DCDDBACCAAD ADBDDCBBAAC CBABBABCBDD CDCDBAAABDB CACCBCCCCAD
16,CCBDBBCCDAA ABBCDDCABBB DDBCCBCCAAA CCBABBABCCD ACCBCDDDCBA CABBAABCDDD BBABBCCCBDD ACCBBBCDCBC DCBBAABBCDD AABCCDDDCBA DBBBAABDDDA DDDDDBAAAAB
17,ACBDDBBDBCB BCDBABBBCBB CDCDDCBABAA BBDCCDCAABC DAACCBCCBBD AAABDDDBBBD ADABBBDDCCB DAAACDCCCCD ACCDCCBAACD DDDABBBBBDA CDDCBCCCCAA CDCBACCBDCA
18,ACDCCCAABBB BCAACDCBCDC ABCCCCCBAAD AACDCBCBACC BBDBDDCCAAB CACBABDCBDC BACBACDBCDC BADCBBCDCAC AADBAABCBDC BABBBBCDDAB BCCACCBBACD DDDBBBAABBB
19,BCDCDCAAACA BCCBBAAACDD DDDBBBBBBBA CDCDBABCBAC BDCCDCBCCAA CDCCAACCCBA ABCDDBABBBD ADCACDCDCBB DBABBCCABBD DDBAABCBDCB ABCCAABBDDD CABCCBACDBD
20,BBCCDCABCAD ACCDCABDABC DBCCCCBBDAA ABDDBABBCDB ACCCBBBCDDA AACCBCCAADD DCABAABBDCD ADABBABCCDD AABCCCBBDCD BBCBCBAAADD BAABCBACDDD ABCBABBBDDD
