,0
0,ECDCB EAFDC BCBDF BCAFD BDDDC CDDBE BBCFD EAEBD FECBB CFEAB FEABC FBDDB
1,EBCBE BBBFE FEDBA AECEC EDCAF EEDCA BDDEC CBEDD CCBCF EFBBB DACED FEABD
2,CEEBC EBDDC BBDEE DBECB BCEFB DECEB DDEEA ACEDC DCBEC EDDBC CCCCE BCDBF
3,DCCBE CDECB AFDDC FDCDA EDDCA FDCCA BFDCB CADED BBFDD BDDCE CBCDF EBDDB
4,BBDEE CBEDC FBDEA FCDEA EABCF EAEDE BDBBF DDACE ADDED BCDBF ECABF DEECA
5,BFBDC DBEDC EDEBB ABFCE AEBDF BBCEE EFEAA CFBCD CBBEF BCEEB BCCED CBCEE
6,BAEEE BEBCF DEECA CCFAD ADFEA CCEDB FBBEC DEDDA DDBEC ABDEE CEBDC DDBEC
7,EDEAB ABDFE EDFBA EEBAC FECAC DDBFA CAECE EBDBE CEADE BCECD EDCCB BECCE
8,EAEDC FCEAC CFCBB CCEAD CCBBF CBBEE CEADE BDEBE EACED FEBBB DCDEB CDCEB
9,CFCAD DEBCB FDDCA CBDDE BEEAD ACFCD FDBCB DADFB EDEDA ABDDF BACEF BADEE
10,BCCED BEFBC BFDBC EBFDA CBCBF ADCEE ACDFC BDDEB CADED BDCEC ECADD BCCBF
11,CBEFA DCDDB FCBCC EEADB BBEDE DDBEC CCCBF FEDBA CBECD BEBEC CEAED ABDEF
12,DECDB BCBFE BAEED DCBDD DDBDC BFBCC EDDBC EDBBE EBBFC DBEDC BAFDD BCEEC
13,EDCBD FEACC FDECA BBEBF DDECB AEDDC ABEED ACCFC DDDEA DACDF BEEBD BCBDF
14,ECBCE BFEDA CFBCD BBCEE CBFCC FAEEB ACDFD ACEDE CFCCB BBDCF BCFDC DEECA
15,AEDCD DCEDA EDCDB CDEDB CDAEC FBECB FCEAC EEBCB EDDCB CBBDF EEABE BDDEC
16,DECEA BDFBB FCCDA EBBCF BDEEA CCADF CADCF BBBFD EBBBF ADEEB DBAFD FFCAB
17,BECDD CECCC EEEBA CEEAC CCCDD ABFCD CBCFD BAEDE CEDAE FCCBC EEDEA ECDCB
18,CEEBC CAFDE BEEBD BFCBD CDECB CCCDE BDDCE AECFB BDBDE BCCFB DAEBE FDBBB
19,CEDBC DCBBF FCCCB EEADB DDEEA FDBDB BECCE CBEEC EBEBE FACDD BDADF BDBEE
20,BDDCD BEADD DEDDA BFBCD CDBDD BDDAF ECBDE DBADF ADDDE CDCAF BBBDF BCBCF
21,DCCBF DFCBA FBDEA EAEEB FCDCC BEEDB BBFCD BCCDF EADCE CECEC EEECA EADEC
22,CDBFB EEBBC BCBEF CEBBE CDBED ECEAC CAEED BDADF AEEDB BBCEE DEFBA DDBFB
23,BAFEC DADCE BCBBF DCBCE DCAFD BFBBE DDBDD BECBE EACCF ABEEE CBBCF DBBCF
24,AEBCF BCDCD DCCCD DDCDD ECFCA CEEAE BDCDD FBDAD DDEDA FBBCC AECEE BDCBF
25,CBDED FDBDA CCBCF EBCCE CDDDB EBEBD CDCCD CCAEF BECBF CEFAB EADCE BBDFB
26,FABCE ECCDB BCDDD BCCFC DCCBF BEADE BEBCE CEAEC BBDCF DBCDE BEDAF CBCEE
27,CEECB EFCAB CAAFE CEAED EDCCA EEACC EDCDB ECEAD AEEEA DDADE EEBCD CCCFC
28,FBCDB FBBCC EEEBB BBFDC FBCEA FCCCA FBBCD EECBB EFBBB EDDCA BBDCF AEFCC
29,EFABD AFCDD BCDBF BFDAD BBDDF BCDCF FDACD DDFBB CFBEB EDEDA CCEEB BCECD
