,0
0,AAADFEE EFEAABD DACDDDD EDCBBBF ABCCCEF FEBBBCC
1,EEEDCAA ABDEEEB FDBBBBB CDCBADF BBCBBCF ABDEEEE
2,EEEDCBA AACEEEE EECCCCC ABCDDEF BCCBBDF ABBBFFF
3,DDCBAFE FEAEEBA ACEEDDD FFBABCE DDDDDEA ABDEEEE
4,EEDBBAF DDEDDBA ACEEEEE FEDBABE ABDDDEF ABDEEEE
5,EEEDCBA AACEEEE FCCCCCC DBBCCEF BBCBBDF ACDEEEE
6,EEEDCAA AADEEEC FDBCBBB FBCACDF BCCCCCF ABDEEEE
7,EEEDCAA AADEEED FDBBBBB CDECDCC AACDDEF AAEEEEE
8,CCCBBBF FFEBBBB ACDDEEE ABCDDEF EFFCAAD FFEBBBB
9,ADFEDDA AADEEEE BADDDDE CDCCCBF FDBBBCC ABDEEEE
10,DDCBAFE CCBDDBF ABEEEDD EFCBBBD CDDDDDA ABDEEEE
11,DDDCCDC AACEEED FEBBBCC BCBBEEE BBCCCEF AAEEEEE
12,EEDCCAE EEFDBAA AAEEEEE AACDDEF EEFCAAD FFCBBBB
13,AAADFFE EFEAABD BADDEEE CBBBCDF ABCCCEF FEBBBBB
14,EEEEBAA CDEFDAA FDBBBCC CCADDDF ABEEEEE ABDEEEE
15,CCCBAEF FCBCCCD ABEEEEE FDBCCBE EEEECAA ABDEEEE
16,CCCBBDF FFCBBBB ADDDEEE ABCEEEF FFBAABE FBBCCCC
17,EEDCBAE EDFDCBA ABEEEEE FEDDBAA AABDEEF FFCBBBB
18,DDDCBAF FFFBBBA ACDEEEE ABBCDEF EFEAABE FFBBBBB
19,DDCBBCF FFCCCBA ACDDDDD FDBBBBF ABBCDEF FBCCCCC
20,AAADFEE FFBAADD BADDDDE CDEDCAE EEEEEAA ABDEEEE
21,CCCBAEF FFABBBE ABEEEEE EDECBAE DDDDDDA ABDEEEE
22,EEEDCBA AABEEEE FDBBBBB FEECCAB ABBCDEF ABBCFFF
23,EEEDCAA AADEEED FDBBBBB BCCCBCF BBBBDFF EFEECAA
24,EEEDCAA AADEEEB FDBBBBB DABCCDF BCCCCCF ABDEEEE
25,CCCBAFF FEBCCBB ABEEEEE FEECAAD DDDDDEA ABDEEEE
26,CCBFFCA AACCCFF ABEEDDD CBCCCCF EEEEEBA ABDEEEE
27,EEEDCAA AADEEEC FDBBBBB FECDBAC BBCCCCF DFEECBA
28,EEDCBAE EEFDBAA ACDEEEE AACDEEF EFEAABD FDBBCCC
29,EEEDCAA AADEEEC FDBBBBB DBDBCCF ABCCCEF ABDEEEE
30,EEEDCAA AADEEEB FDBBBBB CBBCCCF BBBBCFF ABDEEEE
31,AAADFFE FFDAACD DADDDDD BACCDEF ABCCCEF FBCCCCC
32,DDDCCBE AACEFEE EFBBBBB DDECBCC BBCBCEF AABEEEE
33,CCBBAFF FEBCCBC AADDEEE ABCDEEF EDCDDDA ABDEEEE
34,DDDCBAF EFFBBBA ADDDDDD FBBCCCF ABBCDEF FBCCCCC
35,AAADFEE FFBAADD CADDDDD ABBFEDE BCCCDED ABDEEEE
36,DDCBAFD CCADDBF ABEEDDD CBBCBEF DDDDDEA ABDEEEE
37,EEEDCBA ABDDDDF FCCBBBC CCADDDE BCCBBDF AABDEEE
38,CCCBAEF FFBCCBB ABEEEEE EDDCBBF ABBCDEF FDBBBBB
39,DDCBBCF FFCCCBA ADDDDDD FDDBBBD ABBCDEF FBBCCCC
40,DCCBBBF FFEBBBB ACDDDEE ABCCEEF EFEBABD FFCBBBB
41,EEEDCAA AADEEED FEBBBBB BBBCCEF AAAEEEE ABDEEEE
42,AACFEED EAADEED AADDDDD CBECBBF FFBBBBC ABDEEEE
43,CCCBBDF FFCBBBB ABDDEEE ABCEEEE EDCCDDB ABDEEEE
44,EEEDCAA AADEEED FDBBBBB DEBBACF BBBBBFF ABDEEEE
45,EEEDCBA AACEEED FCBBBBB FEDDCAC AABCDEF AAEEEEE
46,AAADFEE EEFCAAC FACCDDD DDCBBCF ABCCCEF EEFEAAA
47,DDCBAFD CDAFFCA ACEEEDD FECABBD ACCCDEF EBCCDDD
48,CCCBAFF FEBCCBD ABEEEEE FEDCBAF DDDEEDA ABDEEEE
49,AAADFEE FFAABDD BADDDDD DEDEBAE DDEEEDA ABDEEEE
50,EEDCBAF EEFCBBA ADEEEEE DEEDCAC DDDEEDA ABDEEEE
51,DDCBBAF EFFBBBA ACEEEEE BEDCBBF ABCCDEF EEEEBAA
52,CCCBAFF EDBCCBF ABEEEEE FDCBCAD EEEEEAA ABDEEEE
53,EEEDCBA AACEEEE FCCCCCC ABCEDEE CCCCCDF ABDEEEE
54,EEDCBAE EDFDCBA ABEEEEE FEDCBAB AABDEEF FFDBBBB
55,CCCABFE CABCDFF ABEEEEE CCABDEE FFBBBBC ABDEEEE
56,AAADFEE FFCAACD CADDDDD BBDEEAE CDDDDEA ABDEEEE
57,DDDBAFD DDAFFCA ACEEDDD DBBBCCF EEEEEAA ABDEEEE
58,EEEDDAA AADEEEE FDBBBBB BBBBCFF AAADEEF ABDEEEE
59,AAADFFE EEFBAAC DADDDDD BABDDDF ABCCCEF FEBBBBB
60,CCCBBEF FFBBBBB AADDEEE ACEEEDB EDDDEDA ABDEEEE
