,0
0,FFFADA FFFFFA ABAEDF FFDFAA EEFAAF AAAAFF AAABFF FFFADA CDCAAF AABFFE FFFBAA AACFDF BBAAAF DDCFAA EEAFAA AAABEF FFAAFA FEFDAA EEFCFA BBAAFF AAAABF AAAEFF AAAFFB AAAAAF AAABCF AAABBF FFAAAF AAADDF AAAFEF BBAEAF
1,FFDFAA FFFECA FFFADA EFEFAA EEFFAA AAADCF AABEDF AAAFDF AAFFEB EEFFDA EEFFFA FFDAAA FFADFA AAAFEF DDAFAA AAABDF DDCFFA FFFABA BBBAAF BBBAAF AAABEF AAAFFF FFCACA BBABAF AADFEF BBAAAF AAFABF AABFDF BBAFEA FFFCFA
2,CCBAFA FFFFEA FFFBCA FFEFEA EEDFBA AAABAF AAACDF AAAFDF DDFFEA FFFEFA BBBAFE BBAAEF AAACBF AAAFEF AAEFFA EEFAAF AAAFCF BBBAAF BBBAAF BBBAFC AAFAAF AAAFDF FFACDD EEAAAF AAAFDF AABAAF AAAFAF BBBAAF AAAFFD AAEFEF
3,AAFFFB FFFFFA EEFBBA BBCAAF FFFBDA FFFADA FEFAAA AABFEF FFFCDA FFEFDA AABFCF AABFEF FFFEEA FFEDCA EFAFFA EDFAAF FFFCCA EFAAAF AAAFFE BBABFF AAACFF BBAACF AAAFBF BCAABF FFFAAA AAABBF AAACCF AAADDF AAAFEF BBAEAF
4,AAFFFB FFFFFA EEFBBA EEFFFA AAEFFD FFFABA BBAFFA AABFEF FFFCDA FFFFDA AAACBF AAAFDF AAAFFA FFEFAA FFFBDA FFFBBA FFFAAF FFDEAA FFFAAF BBACAF BBAAAF AAEFFD EEEFAA BABAAF AAAACF AAAABF AAACCF AAADDF AAAFEF BBAEAF
5,CCAFBA FFFFEA FFFBCA FFEFDA EDFBBA AAACEF BAAAAF AAAFDF DCFFEA FFFFBA BBAFFA CDADFF FFAFAA FFAFFA AAAFEF FFAFBA AAAFCF BBAFBA FFBAAF BBAAFF BBAACF BBDAFF AAEFFA AAAAAF AABACF BBBAAF AADABF AAAFDF AAAFFD FFFDFA
6,EFBAAF FFFACA FFFADA EEEFFA AAFFAE AAACDF AAAFEF AAAFEF AAFFFA EEEFFA EEFEFA FFEABB BBAFFA EEFABA FFFAAA EEEFAA AAAFCF DEAFEF AAAFAF BBBBAF BBAAAF AAACFF FFCACA AAABAF BBBAAF AAAAAF AAFABF AABFDF BBAFEA FFFCFA
7,EEAADF FFECFA FFFBDA FFEFAA FFFAAE AAADCF AABDDF AAAFDF AAFFDB FFFDEA FFDCEA FFDBCA BBAFFA DDDFAA DDAFAA AAABDF AAAFCF EEEFAA AAAFAF BAAAFF BBAACF AAAAEF AAAFEF AAAAAF AAABBF AAABBF AAEFEF AADFBB BBAFEA FFFCFA
8,AAFFFB FFFFFA EEFBBA EEFFFA AAEDDF AAABEF DDDFFA AABFEF FFFCDA FFEFDA AAAFEF AABFEF AAABBF AAAEBF AAAFCF AAAABF AAAACF BBBADF FFAAEF AAAFFF AAACEF AAAFFA FFFCDA EFBAAF AAAABF AAABBF AADABF AAACDF AAAFEF BBAEAF
9,BCAAAF AAAFDF FFFBDA FFEFAA EEEFFA BBAEBF AAAEEF AAAFEF CBFFEA FFFEEA FFFAAA AABFEF FFDFAA EFBAAF BBAFFF AAFDAF DDFAAF DCFAFA AAFEFA BBAFAF DDFDFA AAFAFE FFADBA AAAAAF AAABBF AAABBF AAACCF AAADDF AAAFCF CCFAFA
10,AAFFFB FFFFFA EEFBBA BBCAAF FFFCDA FFAACE EEFAAD AABFEF FFFCDA BBBAEF FFFAAF AACFEF FFDEDA FFFAEA EEFFFA BAABAF FFFADA FFAEAF BADFFA BBAADF AAAACF AAAFFA AAAFDF DDAEAF EEEFFA AAABBF AAACCF AAADDF AAAFEF BBAEAF
11,EEFBFA FFFFEA FFFBCA FFFFEA CBFABA AAADCF AAACDF AAAFDF EEFEEA FFFDEA BBBAFF FFEFAA DEAAEF AACFEF AADFDF BBBAAF AAAFCF AAFAFE AAEFEF BBAAFF AAFABF AAAFDE FFBCFA BBCAAF AAACBF AAABDF AAAFEF AAADCF AAAFEE FFFDFA
12,AAFFFB FFFFFA EEFBBA EEFFFA BBBAAF AAABFF AAAADF FFFABA FFFCDA FFEFDA DDEFFA AAAFEF BBACAF AAAECF AAADCF AAABAF AAAAAF AAAFCE AAADFF AAAEFF AAAADF AAAEEF FFFCCA BBAAAF AAAABF AAABBF EEEFBA AAADDF AAAFEF BBAEAF
13,CBFBFA FFFFFA ABAFDF FFCFAA EEFAAF AAACFF AAAADF FFFADA DDCAAF AABFFD FFFAAA AAAFEF BAFAAF DDCFAA CCAFBA FFFABA AAAFBF FFFDAA AAFAFF BBAADF AAABBF AAADEF AAAEFF AAAAAF AAAACF AAABBF FFBABB AAADDF AAAFEF BBAEAF
