,0
0,AAACDDD DDDAAAC CABCCCC CCBBAAD AABBBCD DCBBBBB
1,DDDCBAA AACDDDB DCBBBBB BCBBACD BBBBBBD ABCCDCC
2,DDDCBAA AABDDDC DDBBBBB ABBCCCD ABBABCD AAABDDD
3,CCBAADD DDACCBA ABCCCCC DDAAABD CCCCCCA AACCDDD
4,CCCBAAD CCDCCAA ABCCCCC DCCAAAD ABCCCCD AACCDDD
5,DDDCBBA AABDDDC DBBBBBB CAABBCD BBBBBCD ABCCCCC
6,DDDCBAA AACDDDB DCBBBBB DABABCD BBBBBBD ABCCCCC
7,DDDCBAA AACDDDC DCBBBBB BCCBCBB AABCCDD AACCCCC
8,BBBBAAD DDCBBAA ABCCCCC AABCCDD DDDBAAC DDDAAAA
9,ACDDCCA AACDDDC AACCCCC BCBBBBD DCBBBBB AACCDDD
10,CCBAADC BBACCBD ABDCCCC DDBAAAC BCCCCCA AACCDDD
11,CCCBBCB AABDDDC DDBBBBB ABBBCDC AABBBCD AACCCCC
12,CCCBBAC DDDCAAA AACCCCC AABCCDD CDDBAAC DDBAABB
13,AAACDDD DDDAAAC AACCCCC BBBBBCD AABBBDD DCBBBBB
14,DDDCBAA BCDDCAA DCABBBB BBACCCD AACCCCC ABCCDCC
15,BBBAADD DBABBBC AACCCCC DCBBBAC DDDDBAA AACCDDD
16,BBBBACD DDBBBAA ACCCCCC AABCDDD DDBAABC DABBBBB
17,CCCBBAD DCDCBAA ABCCCCC DDCCAAA AABCCDD DDBAAAB
18,CCCBBAD DDDBAAA ABCCCCC AABBCDD DDCAAAC DDABBBB
19,CCBAABD DDBBBAA ABCCCCC DCBAABD AABBCDD DBBBBBB
20,AAACDDD DDBAACC BACCCCC BCCCBAC CCCCDAA AACCDDD
21,BBBAADD DDABBAC AACCCCC DCCBBAC CCCCCCA AACCDDD
22,DDDCBBA AABDDDC DCBBBBB DDCBBAA AAABCDD AAABDDD
23,DDDCBAA AACDDDC DCBBBBB BBBBBBD AAAACDD CDDCBAA
24,DDDCBAA AACDDDB DCBBBBB CABBBCD BBBBBBD ABCCCCC
25,BBBAADD DDABBBA ABCCCCC DDCBAAC CCCCCCA AACCDDD
26,BBBDDBA AABBBDD ABDCCCC BBBBBBD CCCCCBA AACCDDD
27,DDDCBAA AACDDDB DCBBBBB DCBCBAB BBBBBBD CDDCBAA
28,CCCBBAC DDDCAAA ABCCCCC AABCCDD DDCAAAC DCBBBBB
29,DDDCBAA AACDDDB DCBBBBB CACBBBD ABBBBCD ABCCDCC
30,DDDCBAA AACDDDB DCBBBBB BBBBBBD AABABDD ABCCDCC
31,AAACDDD DDCAABC CACCCCC AABBCDD AABBBDD DABBBBB
32,CCCBBBC AABDDDC DDBBBBB CCCBBBB ABBBBCD AAADDDD
33,BBBAADD DDABBBB AACCCCD ABBCCCD CCBCCCA AACCDDD
34,CCCBBAD DDDBBAA ACCCCCC DBABBBD AABBCDD DBBBBBB
35,AAACDDD DDBAACC BACCCCC AABDCCC ABBBCDC AACCDDD
36,CCBAADC BBACCBD ABDCCCC BABBACD CCCCCCA AACCDDD
37,DDCCBBA AACCCCD DBBBBBB BBACCCD BBBABCD AAACDDD
38,BBBAADD DDABBBA AACCCCC CCCBAAD AABBCDD DCBBBBB
39,CCBBABD DDBBBAA ACCCCCC DCCBAAC AABBCDD DBBBBBB
40,CBBBAAD DDCBBAA ABCCCCC AABBCDD DDDAAAC DDBABBB
41,DDDCBAA AACDDDC DCBBBBB AABBBDD AAADDDD ABCCDCC
42,AABDDCC DAACDCC AACCCCC BBCBAAD DDAAABB AACCDDD
43,BBBBACD DDBBBAA AACCCDD AABDDDC DCBBCCA AACCDDD
44,DDDCBAA AACDDDC DCBBBBB CCBBABD BBBBBDD ABCCDCC
45,DDDCBAA AABDDDC DBBBBBB DCCCBAB AABBCDD AACCCDD
46,AAACDDD DDDBAAB DABBCCC CCBAABD AABBBCD DDDCAAA
47,CCBAADC BCADDBA ABCCCCC DCBABBC ABBBCCD CBBBCCC
48,BBBAADD DCABBBC AACCCCC DCCBAAD CCCCCCA AACCDDD
49,AAACDDD DDAABCC BACCCCC CCCDAAC CCCCCCA AACCDDD
50,CCCBAAD DDDBBAA ACCCCCC CDCCBAB CCCCCCA AACCDDD
51,CCBBAAD DDDBBAA ABCCCCC BCCBAAD AABBCDD CDDDAAA
52,BBBAADD DCABBAD AACCCCC DCBBBAC CCCCCAA AACCDDD
53,DDDCBBA AABDDDC DBBBBBB AABCCCD BBBBBCD ABCCDDC
54,CCCBBAD DCDCBAA ABCCCCC DDCBAAB AABCCDD DDCAAAA
55,BBBAADC BAABCDD AACCCCC BBAACDD DDAAABB AACCDDD
56,AAACDDD DDBAABC BACCCCC BACDCAC BCCCCCA AACCDDD
57,CCCAADC CCADDBA ABCCCCC CBABBBD CCCCCAA AACCDDD
58,DDDCCAA AACDDDC DCBBBBB ABBBBDD AAACDDD ABCCDCC
59,AAACDDD DDDAAAB CACCCCC BABCCCD AABBBDD DCBBBBB
60,BBBAADD DDABBAB AACCCDD ABCDCCB CCCCCCA AACCDDD
