,0
0,BBBBD DBACC DDAAB CDBBB ABDCC DDBAA AABCD ABBCD CCDBA ABCCD
1,DCCCA DABBB ABCCC DCBAA DCCBA CCDCA AABCD BCAAD ACCCC BCDCA
2,DDCBA DDCAA ABDDC BBDBB BCCBB ABCCD ABBCD CDABC AACDD ABCCC
3,DDCBA ACDBB CACCB AACDD DCBAA DDCAA ABBBD ABCCD DABBB ABCCD
4,DDCBA BADCC CCCCA AABDD DDCBA DCBBA AABCD ACBBD DCABB ABCCD
5,DCCCA DCCAA ABDDC CBDAA DCBAC DBBBC AACCD ACCAD AABDD ACCCC
6,CCCCA DBABB ABCDC DCBAA DDCBA DBBAC BBBBD ACABD ABCCD BCDCA
7,CDCCA DABBC ABDDC DDBAA DDCAA BCCDA BBACD ABCCD ABBCD DCCBA
8,DDCBA AACDD DCBBA AACDD ABCDD ABCDD AABCD DDBAA AACDD ABCCD
9,ABDDC DDCAA ABCCC DCAAB BAADD BCADC CCCCA ACBBD ABCDD ABCDC
10,DDCBA ADDBB BADDB ACCCD DCBBA CDCAA BBBBD AACDD DBABB ABCCD
11,DDCBA CBDBB ABDDC CCDBA ABCCD ADBBB BBACD ABBBD ABBCD ACDCC
12,DDCBA BAADD DDBAA BBACD ABCDD AABDD AABCD DDBAA CCCDA ABCCD
13,BBBBD DBACC DDAAA CCBBC ABDCC DBBBB AABCD ABBCD CCDBA ABCCD
14,CCCCA BBACD BCDCA DDCAA ABCCD CCABD BBCCB ACCCC AABDD ACCBB
15,DDCBA ABCCD ABDDC ABCCD BBBDB DCBAB BBBBD CCCBA ABCDD ABCCD
16,DDCBA AACDD DBBBB AABDD AACDD ABBDD BABCD DBABB DDCAA ABCCD
17,DDCBA BABDC CDBBA BAACD BDCBA DCBAA BABCD AACDD CCCCA ABCDD
18,DDCBA AABDD DDBBA AAADD ABCDD ABCCD AABCD DDAAB CCCDA ABCCD
19,DDCBA AACDD DABBB AACDD BBDCB DDABA AABCD ABCCD DDCAA ADDCB
20,BBBBD DBACC DABAC DCAAB AADCD BBCCC BABCD CCCCA ABCDD ABCCD
21,DDCBA ABCCD DBBBB ACCCD DACDA DBCCA BABBD ABCCD DABBB ABCCD
22,CCCCA DDBAA AADDD DDCAA CDBCA DDBBA CAACD AABCD ABCDD ACCCC
23,CCCCA DBBBB ABCCC DCBAA DDCAA ABCDB AABDD BBBCD ABBDC DDCAA
24,DCCCA DABBC ABDDC DCBAA BACCD DABBC BBBBD ABBBD ACCCC BCDCA
25,DDCBA ADCCC BBCCB AACDD DBBAC DCCCA AABCD ABCCD DABBB ABCCD
26,BBBAD DCCAA ABCCD DBABD DCBBA CAACD AABDD AABDD ABCDD ABCCD
27,CCCCA DBABB ABCCC DCBAA ACCDB DCBAB BAACD BCBAD ACCCC DDCAA
28,DDCBA BAADD DDBAA AAADD ABCDD ABCDD ABBCD DCAAB CDDBA ABCCD
29,CCCCA DBBBC ABDDC DCBAA DDABB DACBB BBBBD BCBBD AACDD BCDCA
30,DCCCA DBABB ABCCC DCBAA CCDBA DBBAC AABDD BBBBD AABDD ACDCB
31,BBBBD DBACC DCAAB DDAAB BABCD BACCD ABBCD ABBCD DDBAA ABCCD
32,DCCCA CBDBB AADDD CCBCA BCBAD CCCCA BBACD ACABD ABCDD ACCCC
33,DDCBA ACCCD CBCCB ABCCD AABCD ABCCD CCCCA AABCD DBABB ABCCD
34,DDCBA AABDD DDBBA AABDD BBACD DBBAC AABCD ABCCD DDBAA ABCCD
35,BBBBD DBACC DABAC DCAAB BBDCC ABBCD BBBBD ABBCD DCABB ABCCD
36,DDCBA ADDBB AADDB ABCDD DCBAA CAACC ABBCD ABCCD DBBBB ACDCC
37,CDCCA DDBAB ABCCC CDBAB CBCAD CCACC AABCD CCABC ABCDD ACCCC
38,DDCBA ABCCD DBBBB AACDD BCBDB DCBCA AABCD ABBCD CDDAA ABCCD
39,DDCBA AACDD DABBB AABDD DABCC DDBBA BABCD ABCCD DDCAA ABCCD
40,DDCBA AACDD DCBBA AACDD AACCD ABCCD AABCD DDBAA CCCDA ABCCD
41,DCCCA DCABB ABCDC DCBAA DCDAA BAADD ABCDD AADDD AABDD ACDCB
42,AABDD CCBCA AACDD DCABB BABDC BACDA AABCD DBBBB ABCDD ABCDC
43,DDCBA AACDD DABBB ABCDD AACDD AACDD CCCCA AABCD DCABB ABCDD
44,DDCCA DBBBB ABCCC DCBAA BDDAA DDBAA AABDD BBBBD ABBDD ACDCB
45,DCCCA DDAAB ABDDD DDCAA DBDBA DDABB BABCD AACDD ABBBD AABCD
46,BBBBD DBACC DDBAA ADCCC AACDD CDBCA AABCD ABCBD AACDD DBBBB
47,DDCBA ADCBB AADDB AACDD DDBAA DCCAA BBBBD DAABD DDAAA ABCCD
48,DDCBA ADCCC BBCCB ABCCD DBACB DCBBA AABCD ABCCD CBBCC ABCCD
49,BBBBD DBACC DABBD DCAAB BACCD ADADC AABCD ABBCD CABCC ABCCD
50,DDCBA AABDD DDAAA AABDD CBACD CCCBA BABBD ABCCD CBBCC ABCCD
51,DDCBA AACDD DDBBA AAADD BBCDA BCDCA AABCD ABCCD AABDD DDAAA
52,DDCBA ADCCC BBCCB ACBCC DBBAC DCBBA BABBD CCCCA ABCDD ABCCD
