,0
0,AAAAACDDDDD DDDDBAAAACC DAABBCCCCCC CCCCBBAAABD AAABBBBBCDD DDBABBBBBBB
1,DDDDDCCBAAA AAACCDDDDDA DDCBBBBBBBB BBCCBAAABDD BBBBBBBBBDD AABBCDDDCCC
2,DDDDCCBBAAA AAAACDDDDDC CDCBBBBBBBB BABBBBDBDCD ABBBBABACDD AAAABBDDDDD
3,CCCCBAAADDC DDDABCDCBAA AACCCCCCCCC DDDBAAABBCD CCCCCCCCCBA AABBCCDDDDD
4,CCCCBBAAADD CCCDBCCCBAA AACCCCCCCCC DDCCCAAAABD AABCCCCCCDD AABBCCDDDDD
5,DDDDCCBBBBA AAAACDDDDCC DDBBBBBBBBB CBAAACBBCDD BBBBBBABCDD AACCCCCCCCC
6,DDDDDCBBAAA AAABCDDDDCB DDBBBBBBBBB DBABAABCCCD BBBBBBBBBCD AABBCCCDCCC
7,DDDDDCBBAAA AAABCDDDDCC DDBBBBBBBBB BCCCCBADCAC AAABBCCCCDD AAACCCCCCCC
8,BBBBBBBAADD DDDDABBBAAA ABCCCCCCCCC AAABBCCCCDD CDDDCBAAABC DDDDCAAAAAA
9,AACDDDCCCBA AAACCDDDDCC CABCCCCCCCC BBCBCBBBBBD DDBBBBBBBBB AABBCCDDDDD
10,CCCCBAAADDC BBBABCCBBAD AABDDCCCCCC DDDCBAABAAD BCCCCCCCCCA AABBCCDDDDD
11,CCCCCBBBBDA AAABCDDDDCC DDCBBBBBBBB ABBBBBBDDBD AABBBBBBCDD AAACCCCCCCC
12,CCCCCBBBAAD DDDDDBAAAAA AAACCCCCCCC AAABCCCCDDD CDDDDBAAABC DDDCAAAABBB
13,AAAAACDDDDD DDDDBAAAACC CAACCCCCCCC CBBBBBBBCCD AAABBBBCCDD DDCABBBBBBB
14,DDDDDCBAAAA BCCCDDDAAAA DDBAABBBBBB BBBAACCCCCD AABCCCCCCCC AABBCCDDCCC
15,BBBBBAAADDD DDAABBBBBBC AABCCCCCCCC DDCBABDAABD DDDDDDDAAAA AABBCCDDDDD
16,BBBBBBAABDD DDDCABBBAAA AACCCCCCCCC AAABCCDDDDD DDDCAAAABCD DCBBBBBBBBB
17,CCCCCBBBAAD DCCDDBBBAAA AABCCCCCCCC DDDCCCBAAAA AAAABCCCDDD DDDCAAAAABB
18,CCCCBBBBABD DDDDCBBAAAA AACCCCCCCCC AAABBBCCDDD DDDDBAAAABD DDDBABBBBBB
19,CCCCBAAAADD DDDCBBBBAAA AACCCCCCCCC DDCABAABBCD AAABBBCCDDD DCBBBBBBBBB
20,AAAAACDDDCD DDDCAAAACCC CABCCCCCCCC CBCCCCCBAAD CCCCCCDCAAA AABBCCDDDDD
21,BBBBBAAADDD DDDAABBBAAD AABCCCCCCCC DCCCCBABAAD CCCCCCCCCCA AABBCCDDDDD
22,DDDDDCBBBAA AAAABDDDDDC DDBBBBBBBBB DDCCCBBBAAB AAAABBBCDDD AAAAABDDDDD
23,DDDDDCCBAAA AAABCDDDDCB DDCBBBBBBBB BBBBBBABBCD AAAAAAADDDD CDDDDCCBAAA
24,DDDDDCBBAAA AAABCDDDDDA DDCBBBBBBBB DAABBBBCCCD BBBBBBBBBCD AABBCCCDCCC
25,BBBBBAAADDD DDCABBBBBBA AABCCCCCCCC DDDCCBAAAAC CCCCCCCCCBA AABBCCDDDDD
26,BBBBBDDDBBA AAABBBCBDDD AABDCCCCCCC BBBBBBBBBCD CCCCCCCCCAA AABBCCDDDDD
27,DDDDDCBBAAA AAABCDDDDDB DDBBBBBBBBB DDCCBCBAAAC BBBBBBBBBDD BDDDDCCBAAA
28,CCCCCBBBAAD DDDDDBAAAAA AACCCCCCCCC AAABBCCDDDD DDDDBAAAABC DDBBBBBBBBB
29,DDDDDCBBAAA AAABCDDDDCB DDCBBBBBBBB DAADBBBBBCD AABBBBBBCDD AABBCDDDCCC
30,DDDDDCBBAAA AAACCDDDDDA DDCBBBBBBBB BBBBABBBBCD AAABBAACDDD AABBCDDDCCC
