,0
0,AACDD DDAAC BBCCC CBBAD ABBCD DBBBB
1,DDCAA ABDDB DBBBB BBBAD BBBBD ABCDC
2,DDCBA AADDC DBBBB ABCCD BBBBD AABDD
3,CCABD DBCCA ACCCC DBABC CCCCA ABCDD
4,CCBAD CDCBA ACCCC DCBAC ACCCD ABCDD
5,DDCBA AADDC DBBBB BABBD BBBBD ACCCC
6,DDCBA ABDDC DBBBB CBABD BBBBD ABCCC
7,DDCAA ABDDC DBBBB BCBDB AACCD ACCCC
8,BBBAD DDBAA ACCCC ABCCD DDBAB DDAAA
9,ADDCA ABDDC ACCCC BBBBC DBBBB ABCDD
10,CCABD BACBD ACCCC DCAAB BCCCB ABCDD
11,CCBBC AADDC DBBBB BBBDC ABBBD ABCCC
12,CCBBB DDCAA ACCCC ABCCD CDBAB DDAAB
13,AACDD DDAAC ABCCC BBBBD ABBCD DBBBB
14,DDCAA BCDAA DBBBB BACCD ACCCC ABCDC
15,BBABD DABBB ACCCC DBBBC DDDAA ABCDD
16,BBBAD DCBBA ACCCC ABCDD DCAAC DBBBB
17,CCBAC DDCBA ACCCC DCCAA AACCD DDAAB
18,CCBAD DDAAA ACCCC ABBCD DDAAC DCBBB
19,CCAAD DCBBA ACCCC DBBAD ABBCD DBBBB
20,AACDD DCABC ACCCC BCCBB CCCBA ABCDD
21,BBABD DBBBC ACCCC DCBAC CCCCA ABCDD
22,DDCBA AADDC DBBBB DDBBA AABCD AABDD
23,DDCBA ABDDC DBBBB BBBBD AAADD CDCBA
24,DDCAA ABDDB DBBBB BABCD BBBBD ABCCC
25,BBACD DBBBA ACCCC DCBAB CCCCA ABCDD
26,BBDCA AABCD ACCCC BBBBD CCCCA ABCDD
27,DDCBA ABDDC DBBBB DCCAB BBBBD CDCBA
28,CCBBB DDCAA ACCCC ABCDD DDAAC DABBB
29,DDCBA ABDDC DBBBB CBBBD ABBCD ABCCC
30,DDCBA ABDDB DBBBB BBBBD ABACD ABCDC
31,AACDD DDAAC ABCCC AABCD ABBCD DBBBB
32,CCBBC AADDC DBBBB CCBBB ABBBD AACDD
33,BBACD DBBBB ACCCD ABCCD CBCCB ABCDD
34,CCBAC DDBAA ACCCC CABBD ABBCD DBBBB
35,AACDD DCABC ACCCC AADCC BBCCC ABCDD
36,CCABD BACBC ADCCC BBBBD CCCCA ABCDD
37,DCCCA ABCCD DBBBB BACCD BBBBD AACDD
38,BBABD DCBBA ACCCC CBBAD ABBCD DBBBB
39,CCAAD DCBBA ACCCC DCBAC ABBCD DBBBB
40,CBBAD DDBAA ACCCC ABBCD DDBAC DCABB
41,DDCBA ABDDC DBBBB AABCD AACDD ABCDC
42,AADDC CACCC ACCCC BCBAD DCAAB ABCDD
43,BBBAD DCBBA ACCCD ABDDC CBBCB ABCDD
44,DDCBA ABDDC DBBBB CBBAD BBBBD ABCDC
45,DDCBA AADDC DBBBB DBCAA AABCD ABCCD
46,AACDD DDBAB CBBCC CBBAD ABBCD DDCAA
47,CBACC CADCA ACCCC DCABC ABBCD CBBCC
48,BBACD DBBBB ACCCC DCBAC CCCCA ABCDD
49,AACDD DBABC ACCCC CCDAC CCCCA ABCDD
50,CCBAC DDBAA ACCCC CDCAA CCCCA ABCDD
51,CCBAD DDBAA ACCCC BCBAD ABBCD DDDAA
52,BBACD DABBD ACCCC DCBAC CCCCA ABCDD
53,DDCBA AADDC DBBBB ABDCD BBBBD ABCDC
