,0
0,DDCCBBBAA AABCDDDCC BAABCCDDD DDDDCAAAA AAAACDDDD DCAAABCCC AAABCDDCC DDDAABBBC DBCDBBBBB BBBABBCDD AAABBCDDD AABBBBCDD AAABCCDDD BAABBCDDD AABCCCDDD
1,DDDCCBBAA DDCCCCCAA BBAAABCDD AABBCCDDD CCCCCCCAA DDDDBAAAA DBCCAABBB BBCAABCDD CDDCBDBAA AAABCCCDD AABCCCDDD BAAABBCDD ACCCCCCCC AAABCCDDD CDDCCBAAA
2,CCDDCBBAA DDCCBBBAA DDDAAABBB AAABCDDDD DDDCCCBAA BBCDCBBBB AAABCCDDD ADDBBDBAD BBBBBBBBD BBBCCBBDC ABABCBDDD CABBCBABD AABBCCDDD ABBBBBBBD CCDCAACCC
3,BDDDCCBAA CCBBBBBAD DDCBBBAAA DCAABCCCC DDDCBBAAA ABBBCCDDD DDDCBAAAA DCDDBBAAA DDCBBAABB AABBBBCDD AABCCCCDD AABBCBCDD DDBABBBBB AAABCCDDD AABCCCDCD
4,BDDDCCBAA DDCCBBBAA ADDCCBBBB BCDDABBBB DDDCBBAAA AAABCDDDD CDDDCBBAA DDDCCBAAA DCCDDBAAA AAAABBCDD AAABCDDDD BBBABBCCD DDDDBAAAA AAABCCDDD AABCCCDCD
5,DDDCCBBAA DDCCBBBAA DDBAABBBB AAABCDDDD DDDCCCBAA BCDCBBBBB DBDBDBBCA AACBDCDCC BBBBBBDCB CAAACCCDD BBBCBBADD ACCBAABCD AABBBBCCD AAABCCDDD BCDDCBBAA
6,DCCDDCAAA DDCCCBBBA ABAABCDDD AABBCCDDD CCCCCCCBA DDDCBAAAA CDDDBCAAA DDCBBBCAA BCCCCABCC ABBBBBCCD AAABCCDDD BAAAABCDD AAABDDDDD AAABCCDDD CDDCCBAAA
7,DCCDDCBAA DDCCCCBAA BBAABCDDD AABBCCDDD CDDDCCBAA DDDCBAAAA CCDDBCCAA BBCAABCDD CCCCCCCAA CDDDBAACC AAABBBCDD AABBBBCDD AAABCCDDD ACCCCCCCC CDDCCBAAA
8,BDDDCCBAA DDCCCCBAA ABBCCCCCC DDDCAAAAA DDDCBBAAA AABCCCDDD AAABCCDDD AABBBCCDD AAABCCCDD AAAABCDDD AAABBCDDD DDCCBAAAB AAABCCDDD DDDDCAAAA AABCCCDDD
9,AAABCDDDD DDCCBBAAA DDDCAAAAA AABCCCDDD DDDCCCBAA DBAABCDDC DCBACCACD AABBBCCBD CCAACCCCB BBBBBACBD DDDDBAAAA CABABBCDD AAABCCDDD AAABCCDDD AACCCCCDA
10,BDDDCCBAA CCBBBBBAD DDCBBAAAA CCAABCDDD BBBBBAADD BAAABDDDD DDDCBBAAA DDDCAAAAB DDCCBAAAB ABCBABBDD AAACCDDDD ABCCCBCBD DDDCAAAAA AAABCCDDD AABCCCDDD
11,DDDDCCBAA DDCCBBBAA CDBBBBBBB AAABCDDDD DDDCCBAAA CCDDCAAAA BAACBCDDD ACCCCCCCD AACCCCCCC ADDDBAACC AAABCCDDD CBBAABBDD AAABCCDDD AACCCCCCC ABDDCCBBA
12,BDDDCCBAA DDCCBBBAA AAABDDDDD CCCDDDAAA DDDCBBAAA AAAABCDDD AAABCCDDD AAABBCDDD AAABCDDDD AAABBCDDD AAABBCDDD DDCBAAABB AAABCCDDD DDDBAAABB AABCCCDDD
13,DDDCCBBAA AABCDDDCC BAABCCDDD DDDDCAAAA AAAACDDDD DBAAACDDD ABABDDDCB BCDACDBBB ACDDDCBAA ABABBBCDD AAABBCDDD AABBBBCDD AAABCCDDD DAAABBCCC AABCCCDDD
14,ADCDCCCBA DDDCCAAAA ABAAADDDD AAABBCCCD DCCBBBBAA DDDDBAAAA AAABBCDDD ABCCCCCCD CCAAACDDD BBBBBBCCD AAAABDDDD BABBBCCDD AAABBCCDD AAABCCDDD BCDCCBBAD
15,BDDDCCBAA CCBBBBBAD CAAACCCDD AABBCDDDD CBBBBBBAD CAAABDDDD DBACCCBAB DDCBBBCAA CCBBBAADD CACBAACDD AAABBCDDD DDDDDBAAA AAABCCDDD AAABCCDDD AABCCCDCD
16,BDDDCCBAA DDCCBBBAA BAABCCDDD DDDAABBBB DDDCBBAAA AAACCDDDD AAABBCCDD AAABBCDDD AAABCCDDD BCBAAACDD CCCDDCBAA BAAABBCDD CCCCCCCAA AAABCCDDD AABCCCDDD
17,BDDDCCBAA DDCCCCBAA AABDDCCCB ABCDDCAAA DDDCBBAAA AAAABDDDD ABCDDDCBA DDDCBBBAA DDDBCBBAA DCBAAACCC AAABBCDDD AACBCCCDD AAABBCCDD DDDBAAABB AABBCCDDD
18,BDDDCCBAA DDCCBBBAA AACCCCCCC DDDDCAAAA DDDCBBAAA AAABCDDDD AAABCCDDD AAABCCDDD AAABBCCDD AAABCCDDD BBCCDDDCA DCBAAABBD AAABCCDDD DDBBBBBBB AABCCCDDD
19,BDDDCCBAA DDCCCBBAA DAAABCCDD DDDAABBBB DDDCBBAAA ACBBCCCCC CACBBBBDC DDDCBBBAA DBBBCCACA ABBBBBCDD AAABBCDDD AABBBCCDD CCCCCCCAA AABBCCDDD DDDCCBAAA
20,DDDCCBBAA AABCDDDCC BAABCCDDD DDDAABBBB AABCDDDCC DBAABCCCC BBABBCDDC BDCDDBBAB CBBDCBBBB CBCBAABDD AAABBCDDD CCCCCCCAA AAABCCDDD AAABCCDDD AABCCCCCD
21,BDDDCCBAA BCBBBBBBD CAAABCCDD DDAABBBBB BBBBBAADD CAAABDDDD DDAAAACCD DDBBCCAAA BBCDCDBAA BCAAAACDD AAABBCDDD AABBBCCDD DDDAAABBB AAABCCDDD AABCCCDDD
22,DDCCDCAAA DDCCBBBAA DDBAAABBB AAABBCDDD CDDDCCBAA DDDCBAAAA BBCDDBAAA DDBAABBBB DBDCCBBBB DDDCAAACC AAABBCDDD AAABBCDDD AAABCCDDD BBBBBBBDD AADDCCCCB
