,0
0,AAAABCDDD CCCCCDCAA AACDDCCCC AACDCCCCC CCBBBBBBD AAACCCCDD DDDDCAAAA
1,DDDCCCBBA AAAABCDDD DDDCBBAAA DDCDBAAAB CBBAAACCD ABCCCBBCD ABCCCCCCC
2,DDDDCBAAA CBAAABCDD CCBBBCDAA BCCDBDBBB BBBBCBCBD ABCDDABBD AABBCCCCD
3,CCCCBBAAC DCCBBAABB BAAAACDDD DDCCBBBAA DBAAABCCD ABBCCCCCD DAABBBBBC
4,DDDDCBAAA BDCBBCBBB BBAAABDDD DDDCCBAAA DCCBAAACD AABCCCCCD DDBABBBBB
5,DDDDCBAAA DAAAABDDD CCCBBDBAA CCCBABCDC AAABBACDD BCBCBCABD AAAADDDDD
6,DDDCCCBAA AAAABCDDD DDDDBBAAA DDDCCBAAA ABABBCCCD AABCCCCCD AACCCCCCC
7,DDDDCCBAA AAAABCDDD DDDDCAAAA DDCCABAAB CCCBBDCAC AAABCDDDD AAAABDDDD
8,DDDDCBAAA ACDDDDBAA BAAAACDDD AABBCCDDD AABBCBCDD CDDDDBAAA CCCCDDCAA
9,AACDDDCCB DCAAACCDD DDDCBAAAB BAAACCDDD BBCBBBBBD DDBBBBBBB AABBCCDDD
10,CCCCBBAAC DCBBBAABC AAAACCDDD DDCCBBAAA DCBBBBAAD AACCCCCCC DDAABBBBB
11,DDDDCBAAA DBBBBBBCC DCCCBCDAA AAABBDDDD AAAABDDBD AABBCCCCD AAABBCDDD
12,DDDDCBAAA AACCCDDCA CBBBAAADD AABBCCDDD AABBBCCDD CCDDDBAAA CCDDDDAAA
13,AAAABCDDD CCCCCDCAA AACDCCCCC AACCBDCDB BBBBBBCCD AAABCCCDD DDDDCAAAA
14,DDDDCCBAA AAABBCCDD DDCCCCBAA AABCCDDDD BAACCCCCD AABCCCCCC AAABCCDDD
15,CCCCBBAAD DCDDBAABB AAAADCCDD CBBBCDBBA CBABDABBD CCCCCCCAA AABBCCDDD
16,DDDDCBAAA CCDDDDAAA BBAAAADDD AAABCCDDD AABCCDCCD DDDCAAAAB DDDCAAAAB
17,DDDDCBAAA ACDCBCDBB BBBBAABDD CDDDCBAAA DDDCBAAAA AAABBDDDD CCDDDCAAA
18,DDDDCBAAA ACCDDDCAA BBBAAADDD AABBCCDDD AAABBCCDD DDDDCAAAA CCDDDBAAA
19,DDDDCBAAA CCCDDDAAA BAAAADDDD BCCDCCBAA CBBBABBCD AAABCCDDD DDDCAAAAA
20,AAAABCDDD CCDDDCAAA ABDDCBBCC BABDBDDBB CDCCCBAAD CCCCCCCCA AABBCCDDD
21,CCCCBBAAD DCDDDBAAA AAABDCCDD DBBCDCBAA CCDBBBABD AAABCCDDD DCABBBBBB
22,DDDDCBAAA CAAABBCDD DDDDCCAAA CDDCCBAAA DDCCCCAAB AAABBCCDD AABBBBBCD
23,DDDCCCBAA AAAABCDDD DDDDBBAAA DDDDABAAA BBBBABBCD BBBBBBBDD AABCDDDCA
24,DDDDCCBAA AAAABCDDD DDDDBBAAA BBBCCDDBA ABBBBCCDD AABCCCCCD AACCCCCCC
25,CCCCBBAAD DCDDDAABB AAAABDDDD DBBABBCDC DDDBAAABD AAABCCDDD DAABBBBCC
26,BBBBADDDB DCBAABCDD AADDCCCDD DDCBCBAAA BBBBBBBCD CAAABBCDD AAABCCDDD
27,DDDDCBBAA AAABBCDDD DDDDBBAAA ACDDDBBBA CCBDBBAAD ABCCCCCCD ACCCCCCCC
28,DDDDCBAAA AACCCDDCA BBBAAADDD AABBCCDDD AABBCCDDD DDDDBAAAA DDDDCAAAA
