,0
0,HFFDCBB ABDFGGG HGFDBAB BDFGGFA HGDCBBC ABDEFGG FGGGEAA ABDEEFH BCFHGCB BABEGHH HGECBBB EDCBBFH GHGECBA HGFEBAB DHHECBB ACEFFGF BBBDEHH BBCCDFH
1,AGGGECB ABCEFGH HHGDBBA HHFDBBB ABCFHGE HFBBCDD BBBCFHH HHDBCBB BBBCEHH FDDABEH AGHFDCB HGFEBAB FEGGEBA DCCCBEH HGFCBBB DGEBAEH ABCDFGH BCCCDFH
2,GHFECBA HEEDBCE HGFECBA GCBBCEH FGGFDBA BABEGGH ABCDFGH ABCDEGH GGGECBA AACEGHG HFDCBCC GFECBAH BHGEDCB HGFDAAE HEBBCDG ABCEFHG ABCDFGH BBCDEGH
3,DBBBDGH ABCEFGH CGHEBCB HGEBACE BDFHGDA HCCCCDD CDEFHFA ACEFFFG ABCEHGE HFEBACF ABEGFFF FFFFFCA BBBCDGH HGFECBA AGGDBDG ABCEFGH ABCDFGH BBCCEGH
4,HGFEBAA ABCEFGH HGFCAAE CDFGGEA HEBBBDF ABDEFGG HHFBBBC ABCDEGH GGGECBA ABDFGGG HGDCCBB FEDCACH EHGEDBA HGFEBAB CHGDBBC FHFDCBA HGFECCA HHFCBAC
5,ECBBEGH ABCDFGH AACEGGG HGGECBA ABDEFGH FHGFDAA HFDDBBC HFCCCCC BBBCEHH DGGFEBA HGDCBBC FGGFEBA HGEDCBA HGFECAA ABDEFGG AEGGEED FFABEGG BBCDDGH
6,AEGFFED HGECCCA ABFGGFE HGFDBAA ABCEGHG HEBBCEF HGFBBBC FFFFECA FDCBBFH ABDFFGG ABCDFGH ABDFGGD HEBAAFG FGGGEBA HGEDBBB DBABFGH DBFGDCF HHDCCBB
7,HGECBBB ABCEFGH GGGFDBA HFCABDH DFHGEBA BABEFGH BCDFHHA ABDEFGH ABCGHFC HGEBBBD ABCEGGG GGGEDBA BABEHHF ECBBDHH HFDBBCF BGDBCGH ABCEFGH CCDEBDH
8,HGGECBA HGFECBA HGFECBA ABDFGHE HGFDBBA ABCEGGH CEFGGEA ABDEFGH FFHGCAA AACEFGH HGDCBBB GGGEDAA ABDGGGF HGFECBA FGCABEG ABDEFGH ABCDFGH BBCCEGH
9,HHFDBBA ABCDFGH BGGDBFD HHECBBB GGGFCAA ABDFGGG DFHGABD ABCDEGH GHGECAA CBBCDGH AFHFEDC HGFECBA ABEGHFD HEBDEBD EHHFCAA ABDDFGH ABCEFGH ABCDEFH
10,GFGFBAC ABCDFGH GGGEDBA BBBDFGH HHFDBBA HGEDBBB ECBBCGH ADGGGEB CBBBDGH GHGECAA ABEFGGG BCFGGEA HAGEECB GGGFDBA DAACFGH ADEEEGG FGHBCCB CCCBCFH
