,0
0,DDCCCBBBAAA AAAABCCDDDD CCDCDCCCBAA DCBBAAABBDD BCCDCCDCBAA DDDCBBAAAAA AAAABCCDDDD AAAABCCDDDD DDDCBAAAABB AAABBBBCCDD AAABCDDDDBB DDCBAAABCDD CCDDDCBBAAA DDDCCBBBAAA BBBBAAABDDD CDDDDCBBAAA DDDCCBBBAAA AAAAABCDDDD DDCBAAABBBC AAAACCCDDDB AABAABCCDDD AAABBBBCDDD AAAABCCDDDD
1,AACDDDCCCBB DBAAAABBCDD AABBCDDDCCA DDCCCCBBBAA DDDCBBAAAAB AAAABBCDDDD DDDCCBAAAAA AAABCCCCDDD AAABCDDDDCB DDCBBBBBBBB BAAAABBCCDD DDDCCBBBAAA AAAABBCCDDD DDDCBBBBAAA DDDDCBAAAAA CBBBDDDCBAA DDCCBBBBBAA AABCDDDDCBA DCAAABBCCCC DDBAAAABCDD AAABBBCCDDD AAABCCDDCDD AAAABBCCDDD
2,CDDDCCBBAAA DDCBBBBBBBB CCCCDCCCBAA DDDCCCBBAAA BAAAABBCDDD BCDDDDCBAAA DDBAAAABCDD AAABBCCCDDD AAABBCCDDDD AAABBBCCDDD DDDDCCCBAAA CBAAAABCDDD BDDDDCBBAAA DCBBCDCCBAA CCCBBAAABDD ABDDDCCBBBA DDDDCCBBAAA CBBDDDCBAAA AAAABBCDDDD AAABBBCDDDD AAAABBCCDDD AAAABCCDDDD AAABBCCBCDD
3,CDBAAAABCDD AAAABBCCDDD AAABBCCDDDD DDCCCCCCBAA DDCBAAABBCD AAABCDDDDCB DDDCBAAAAAA AAABBBBCDDD CCDDDCAAAAB AAABCCCCCDD AAAAABCCDDD DDDCCBBBAAA AAAABBCCDDD DDCBBBBABBB DDDDCCCBAAA BAAAAABBCDD DDDDCCBBAAA DDCBAAACCCC BBAAABCDDDD AAABBBCCDDD AAABBBCCDDD AAABBCCCDDD AAABBCDDDDA
4,DDCDCCCBAAA AAAABBCDDDD AABBCDDDDBA BBAAAABCDDD BCCCDDDCBAA DDDBAAAABBB AAAABCCDDDD AABCCDDDDCA DAAABBCCCDD AAABBBCCDDD CDDDDCBBAAA BBAAABCCDDD DDDDDCBAAAA DDCCCCCBBAA CCBBBAAACDD ACDDDCBBAAA DDDCCBBBAAA AAAAABCDDDD DCBAAABBCCD DDDCCBBBBAA DDDCCBBAAAA DDDCCCBBAAA AAAABBBCDDD
5,DBBBBAABCDD AAABBCCCDDD AABBBBBBBCD AABCCCCDDCC DDDDCCBAAAA AAABBCCCDDD AAABDDDCCCC DDCCCCBAAAA CCCCCCCCCBA DCBBBBBBBAA AAAAABBCDDD AAABCDDDDCC DDDDCCBBAAA DBAAABBBCDD DDDDCCCBAAA DDDCCBBBAAA DDDDCCBBAAA BBAAAABBDDD AAABCCDDDDD DDCBDABBAAA CDDCAAABCDD BAAAABCDDDD CCCCCCCCBAA
6,AABCDDCCCCC DDCBBBBBAAA BBBBBBABCDD DDDDCCBBAAA DDDCCBBAAAA AAAABBCCDDD DDDCCBBAAAA AABCDDDDCCB DBAABCCCCCC DDDCCCCCBAA DDDCBBAAABD AAABBCCDDDD AAAABCCCDDD AAABCCCCDDD AABCCDDDDBA DDCCBAAAABC AAABCDCDCDC DDDCCCBAAAA DDDCBBBBBAA AAAABCCCDDD CAABCCDDCAA DDDDDDCAAAA BBAAABBCCDD
7,DDDCCBBAAAA AAAABBCDDDD AABBCCDDCCC DDDDCCBBAAA DCBAAAABCDD AABCDDDCBAA DDCBAAABBBC AAABCCCCDDD CCDDDDBAAAA AAABBCCCDDD AAAABBCDDDD DDDCCBBBAAA AAAABBCCDDD AABDDDCCCCB DDDDCCBBAAA AAAAABCCDDD DDDDCBAAAAA BCDDDCBAAAA BAAAABCDDDD DDAAAABCDDD AAABBBCDDDD AABBCCCDDDB AAAABBCCDDD
8,DDDCDCCBAAA DDDCCBBBAAA DDDCCCBBAAA DCCBBAAAACD AAABCDDDDCB DDDCCBBAAAA AAAAABCCDDD AAABBBCCDDD DDDDDCBAAAA AAABBCCCDDD BCCCDDDCAAA BBAAAABCDDD ABCDDDCBBAA DDDCBBBBAAA DDDDCCBBAAA AAABBCCDDDD DDDDCCBAAAA DDCBAABCBBA AAAABCCDDDD AAABBCCDDDD AAABBBCCDDD AAAABBCCDDD AAABBCCDDDC
9,DDDDCBBAAAA AAAAABCCDDD AAABBCCDDDD CBBABCDBCDA DDDCBBAAAAB CCDDDCCBAAA AAAABBCDDDD AAABBBBCDDD DDAAAABCCDD AAABBBCCDDD DDDDCCBBAAA DDDDCBAAABC AAABBCCDDDD DDDCCBBBAAA DDDDCCBBAAA AAAABCDDDDC DDDCCBAAAAB AAAAABCDDDD DDDCAAAABBB AAABBCCCDDD AAABBCCCDDD AAABBCCDDDD AAAABBCCCDD
