,0
0,FFEDBBBCBBA FEFFEDCBAAA BBBBBBDDEFF AAABCDEEFFF ABBDEDBCFED FFEEEDCBBAA FFEEDCBBAAA AAABBCCDEFF AABCDEEFEEE EEEEEEDBAAA FFEEDCCBAAA FFEEDBBBAAC AABBBCDEEFF AABBCDEEEFF AABBCCDEEFF AABBCDDEEFF FEEEEEDCBAA AABBCDDEEFF AABCCDDEEFF AABBBCDEFFF AABBBCDDEFF EEFFEDCBAAA FFFEEDCBBAA AAABCDDEEFF AABCDEFFFDB FFEEDCBBBAA FFEEDCBBBAA FFEEEDCCBAA FFEEDDCBBAA AAABCCDEFFF AACEFFEEDCA FFEEDDCBAAA FFFEDDCBAAA FFFEEDCBBAA EEDBBBBBCDF AABCDEEEEED FFEEDCBBAAA AABBCCDEEFF AACDCBCDFFF CDBCDFFFCAA ACECEFECCCD AACCCCDDEFF AAABCDDEFFF AAABCDDDEFF AABBBCDEFFF AABBCEFFEBE
1,AAABDEEEEEE FFEEDDCBBAA FFEDCBBABBC AAABBCDEFFF AABBCDDEFEF DEEFEDDCBAA FFEDCCBBBBA FFEEEDCCBAA FFEEDDCBBAA ECBAABBCDFF AABBCCDEEFF AABBDEFFEED FFEEDDCBBAA FFDCBABBCDD AABBCDEEFFF AABBCCDEEFF AAABBCDEFFF DEEEEEDCBAA FFEDCBBBBBB FFEEEDCBBAA FFECBBAABCE AABBBCDEEFF FFFEEDBBBAA EFFFEDBBAAA AABBCCDEEFF AAABCDEFFFE FFEEDCBBBAA FFFEDCCBBAA FEDDDEDCBAA FDCAABDEECC DCBBBABCFFF FFEEEDCBBAA FFFEDCBBBAA FEEEEDDDBAA AAABBCDEFFF FFFEDCCBBAA FFEDBBBBBBC AABCCDDEFFF FFFECCBABBA AAABCDDEEFF AAABCDEEEFF AABBBCDEEFF AAABCDEEEFF BBECCBABDEF ABBBBCCDEFF AABBBCDEFFF
2,ABEFFFEDBBA FFFEDCCBAAA FFEDCCBBBBB EDEEDEEDBAA CAAACCDFFFD FFEEEDCBBAA FFEEDCCBBAA FFEEDDCBBAA FFDCBBBBBBE AAABBCDEEFF AABBCDEEEFF FFEEDCCBAAA FFEEDCBBBAA AAABCDDEFFF AABBCDEEEFF AABBCDDEEFF AABBBCDEEFF AABBCDDEEFF AABBCDDEEFF AABBBCDEEFF DEEEEEDCBAA FFFEDCBBBAA FFEDCCBBBBB AAABCCDEEFF AABCEFFEEDC FFEEDCBBBAA FFEDBBBAADF FEEEEDCBBAA FFEEDDCBBAA BBBABBCDEFF AABDEEEEEDD FFEEDDCBBAA FFEEEDCBBAA FFEEDDCBBAA CBAAABEFFEE FFEEDCBBAAA ECAAABDEEFF AABBCDEEEFF AAACDCDEFFF AABCEFFECDD AABCDDDEEFF AABBCCDEEFF AABBCDDDEFF AABBCDDEEFF AABBBCCEEFF BCBBBBBDEFF
3,BFFEDCBBBBB AAABCCDEEFF AABBCCDEFFF AABBCCDEEFF AAABCDEEEFF AABBCDEEEFF FEFEECAABCB EFEEEDDCBAA FFEEDDCBBAA AABBCCDEEFF AABBCCDEEFF DFFFEDCBBAA FFEEDDCBBAA AACCBCEEFFF ABABBCEEFFF AABBCCDEEFF AABBCDEFFEC FEBAABBCDEE AABCCDDEEFF CCBBBBBDEFF ABBBBCCDEFF AAABCDEFFED FFFEDCCBAAA EEEEEECBAAA AABBCCDDEFF AABBCDDEEFF CFFEDCBBBBB DDAABEEEEDE BDCEFFEDCAA FFFEEDCBAAA FECCCCBBBDC AABBBCCDFFF DEEEEEDCBAA FFFEDCCBBAA FFEEDCCBBAA AABCEEEEEED FFFECBAAACE AABBCDEEEFF AAABCCDEEFF AABBCDEEEFF AABBCDDEEFF AABBCCDEEFF AABBCDDEEFF AABBCCDEEFF AABBBCDEEFF CDDEEEEEDAA
4,EFFECBCCBAA FFFEDCBBAAA BBBBBBCDEFF AABBCDDEEFF AABBCCDEEFF EEEEEEDCBAA FFEDDCBBABB AABBCCDEEFF AABBCCDDEFF FFEEEDCBBAA FFEEDCBBAAA ABBBBCDEEFF AABBCCDEEFF AABBCDDEEFF AABBCDEEEFF EEEEEEEDBAA FEBBBBCCCDD AABBCCDEEFF AABBCDDEFFF AABBBCDDEFF ABBCDEFFECA FFEEDCCBBAA FFEDCBAABCE AABBCDEEEFF BBCEEFFECAA FFEEDCBBBAA FFECCBBBBBB FFEEEDDCBAA FFEEDDCBBAA BBAABCDEEFF AABDEFEEDDC FFEEEDCBBAA FFEEDCCBBAA FFEEEDCBBAA FECBBBBBBDF AAABDEFFEDD FFEDCCCBBAA AABBCDDDEFF FFEDCCCBBAA FEDEEEDCBAA EFFEEDCBAAA FFFEDBBBBAA FFFDCCBBBBA FFEEEDCBAAA CBBBBBBCEFF AABBBCDEEFF
5,FFDBCCCCBBB AAABCCDEFFF AAABCDDEFFF AABBCCDEEFF AABBCDEEEFF BBBBBBBCDFF AABCDEEEEEE CDEEFFECBAA FFEEEDCBBAA FFEEDCCBBAA AABBCDDEEFF AAABBCDEFFF AABBCCDEFFF FFEDCCBBBBA FFEDCBBBBBB FFEDCCCBBAA FFFFECBAAAB EEEEEDDDCAA FFDCBBBBBBB FFFEDDCBAAA CBBBBBBCDFF AABBBCDEEFF AABBBCDEFFF CEEEEEECAAA FFEEDCCBBAA FFFEDCCBAAA FFECBBBBBCD AABABCDEEFF EEEEEEDCBAA FFEEEDCBBAA FFEEDCCBBAA FFEEDDCBBAA FFEEEDCBBAA FFEEDDCCBAA FFEDBBBBBBC AAABBCDEFFF AABBCDDEEFF AABCDCCFFFF CEEEDBACEFA DFFFECBAABB DEEFFEDCAAA AABBBCEEFFF FFEDCBAABCD AABDDDEFEDE AAABCCDEEFF EEEEEDDBAAA
6,AAABCEEEEFE FFEDBBBCBBA FFFDCCBBBBB FFEDDDCBAAA EEFEEEDCBAA BBAABCDEFFF FFFEEDCBAAA FFEEDCCBBAA FFEEDCCBBAA FFEDBBBBBBC AABBBCDEEFF AAABCDDDEFF FFEEDDCBAAA FFEDCAAABDD AABBCDEEFFF FFFFECBBBAA FFEBAABBCDD AACECBDEEDF FEEEEDCCBAA FFEEEDCBBAA FFEEDDCBBAA CCBBBBBCEFF AABBCDDEEFF AABBCDEEEFF BBBBBCCDEFF AABBBBDFFFF AABBBCDEFFF AABBCCDEEFF AABBCDDEFFF EEEEEEDCBAA FFEEDCCBBAA CCBBBBBBDFF AAABBCDEFFF EBDFECCDDCA FFEEDCCBBAA FFEEDCCBBAA FFFEDCCBBAA FFDDEEDCBBA DCBBBBBBDFF ABBBBBDFFFF FBBBABCCDEE DEFFEDCBAAB AAABCEEEEEF FFECBBBBBBB FFFCBBAABCD AABBBCCDEFF
7,FFFEDCCBAAA FFFDCCBBBAB AAAABDDEEFF AABBCDDEEFF AAABDEDEFFF BFFFECBBDBA FEFEEDCCBAA FFEEEDCBBAA FFFEDCBAAAB AABBBCDEFFF AAABCDDEFFF FFEEDDCBBAA FFEEDCCBAAA AABBCDDEFFF AAACDDDEFFF AAABCCDEEFF AABBCCDEFFF FFECBBBBBCC AABBCDDEEFF AABBBCDDEFF AABBBCDDEFF AABCEFFEEDB FFEEDCCBBAA FFEEDDCBAAA BABBBCCDEFF AAABCDDEEFF AAABCDEEEEE FFFEDCBBBAA FFFEEDCBBAA FFEEDDCBBAA FECBAAABCEF AAABCDEFFFE FFFEEDCBBAA FFEEDCCBAAA AABCEFFEEDC FFEDCCBBBAA FEDBAAACDEF AABCCDEEEFF FFFEBBCBABB AABCDEDDEEF AAABCDEEFEF AABBCCDEEFF AABBDDEEFFE BCCDDDEEEEA AABBBCDEEFF AABBBCDEEFF
8,EEFFCABBCBA FFEEDCCBAAA FFEEDCBBBAA FFFEDDCBBAA FFEEDDCBAAA FFFEDDCBBAA FFEEDCCBBAA BBBBBBCDEFF AABBCDDEFFF DEEFFEDCBAA FFEEDCCBBAA FFFEDCBBBAA FECBBAABCEF AABBCDDEEFF AABBCDDEEFF AAABCDDEEFF BCDDEEEEEBA FFECBBBBBCC AABBCDDEEFF ABBCBBCDEFF AABBBCDDEFF FFFEDCCBAAA FFFEDCBBAAA AAABCCDEFFF AABBCDDEFFF FFEEDCBBBAA FFEDDCBBBAA FFEEDDCCBAA FFEEEDCBBAA FFFEDCBAABC AABBCCDEEFF AABDEEEEEDC FFEEDCCBBAA FFEEDDCBBAA FFEEDCCBAAA ABFFFEDCBBA BBBAABCDEFF AABCCDDEEFF AABBCDEEFFF AAABCDEEFEF AABBCDEEEFF AABBCCDEEFF AABBCCDEEFF AABBCCDEEFF AABBBCDEFFF ABCDEFFFCAB
9,DDFFFECBBAA FFEEDCCBAAA EDCBABBBDFF AAABCDDEEFF AABBBCDEFFF AABCEEEEEFD FDECCCAADCC FEDCBCDDEBA FFEEDCCBAAA FCDBBAADEDF BAABBCDEFFD FFEEDDCBBAA CBBAABCDFFF AABBCDEEEFF AABBCDEEFFF AABBCCDEEFF FFFECBAABBC AAABCDDEEFF AABBCDDEEFF AABBCCDEEFF CCDEEFFDBAA FFEEDCCBAAA FEDEDDDCCAA CAAABCDDFFF AAABCDDEEFF AABBCDEFFEE FFFEDCBBBAA FFEEDDCBBAA FFEEDDCBBAA FFFEDCBBAAA AAABBCDEEFF ACDEEFFECBA FFEEEDCBBAA DCBBBBABEFF FEDCBAAACEF AABCDEEFEEE FFEEDCCBAAA AABBCCDEFFF AABCCDDDEEF AABBCCDDEFF AABBBCDEFFF AABBCCDEFFF AABCCDDEEFF AABCDEEDEFF AABBBCDEEFF AABBBCDEEFF
