,0
0,DCCBBAA AAACCDD CDDCCAA DBAAACD CCDCCBA DDCBAAA AABBCDD AABCCDD DDCAAAB AABBCDD AABDDCB DCAAACD CDDCBAA DDCBBAA BBBABDD CDDCBAA DDCBBAA AAABDDD DCBAABB AABCCDC AAABCDD AABBCDD AABCCDD
1,ACDDCBB CAAABDD ABCDDCA DDCCBAA DDCBAAB AABBCDD DDCBAAA AABCCDD AABDDDB DCBBBBB BAABBDD DDCBBAA AABBCDD DDCBBAA DDDBAAA CBCDDBA DDCBBBA AACDDCB DAABBCC DBAAACD AABBCDD AABCDCD AAABCDD
2,CDDCBAA DCBBBBB CCDCCBA DDCCBAA BAABBDD BCDDCAA DCAAACD AABCCDD AABCCDD AABBCDD DDDCBAA CBAABDD CDDCBAA DCBDCBA CCBAABD ADDCCBB DDCCBAA BBDDCAA AABBDDD AABBCDD AABBCDD AABCCDD AABCCCD
3,CBAABCD AABBCDD AABCCDD DCCCCBA DCBAABD AABDDDB DDCAAAA AABBCDD CDDCAAB AACCCCD AAABCDD DDCBBAA AAABCDD DCBBABB DDDCCAA BAABBCD DDDCBAA DCAABCC BAABCDD AABBCDD AABBCDD AABCCDD AABCDDB
4,DDCCBAA AAABCDD ABCDDCA BAAABDD BCDDCBA DDBAABB AABCCDD ABCDDDA CAABCCD AABBCDD DDDCBAA BAABCDD DDDCBAA DCCCBBA CBBAACD BDDCBAA DDCBBAA AAABCDD DBAABCD DDCBBAA DDCBBAA DDCCBAA AAABCDD
5,DBBAACD AABCCDD ABBBBBD ABCCDDC DDCCBAA AABCCDD AACDDCC DDCCAAA CCCCCCA DBBBBBA AAABCDD AACDDDC DDCCBAA CAABBDD DDDCBAA DDCBBAA DDCCBAA BAAABDD AABCDDD DCDBBAA CDAABCD BAABDDD CCCCCBA
6,ABDDCCC DCBBBAA BBBBBCD DDCCBAA DDCBAAA AABBCDD DDCBAAA ABCDDCB DAACCCC DDCCCAA DDCBAAC AABCCDD AABCCDD AABCCDD ABCDDCA DDBBAAC AACDDDC DDCCBAA DDBBBAA AAACCDD BABCDCA DDDDBAA BAABCCD
7,DDCBAAA AABBCDD AACCDCC DDCCBAA CBAABCD ABDDDBA DCAABBC AABCCDD CDDDBAA AABCCDD AAABDDD DDCBBAA AAABCDD ABDDCCB DDCCBAA AAABCDD DDCBAAA BDDCBAA BAABDDD DAAACDD AABBCDD ABCCCDC AABBCDD
8,DDDCBAA DDCBBAA DDCCBAA DCBAABD AABDDDB DDCBBAA AAABCDD AABBCDD DDDCAAA AABCCDD BCDDCAA BAAABDD ACDDCAA DDCBBAA DDCCBAA AABCDDD DDCBBAA DDBABBA AABCDDD AABCCDD AABBCDD AABBCDD AABCDDC
9,DDCBBAA AAABCDD AABCDDD CBBCCCB DDCBAAB CDDCBAA AAABCDD AABBCDD DBAABCD AABBCDD DDDCBAA DDCBAAC AABCCDD DDCBBAA DDCCBAA AABCDDD DDCBAAB AAABCDD DDBAABB AABCCDD AABCCDD AABCDDD AABBCDD
10,DCCDCAA AABBCDD AABCDDD DDCCBAA AABBCDD DDCBBAA DDDBBAA DDCCBAA AABBCDD BCDDCBA BBAABCD ABDDCBA BAABCDD ABBBCDD BCDDCBA DABCBBB DDDCBAA DDCBAAA AABCCDD BABADDD CCDDAAB ABDDCBB ABCDDCA
11,DDCBBAA DDCBBAA DDCCBAA DDCCBAA AABBCDD ABCDDCB DDCBBAA AABCCDD AABBCDD ABBBBCD CDDCBAA DCBAABD AABCDDD DCBABBB DDDCBAA DCBBAAC ABCDDCC DDCAAAC DDCCBAA BAABDDD AABBCDD AAABCDD AABCDDD
12,DDDCBAA DCAABCC DDCCCAA DDCCBAA DCAAACD AABCDDD DDDCBAA DAABBCC AABCCDD AABCCDD AAABCDD DDCAAAC BDDDBAA DCBBBBA DDDCBAA BAAACDD CDDCBAA BAAABDD DDDCBAA ACDDDAA DCCBABD AABCCDD AABCCDD
