,0
0,DCCBBAA AABCDDD DDCBAAA ABCDDCA DDBBAAB AABCCDD CDDDCAA AABCCCD ABCDDBA AAACDDD DDCBAAA CBBAACD DDDCBAA DDCCAAA BDDCBAA ABCCCDC AAABCDD AABBBCD
1,ADDDCBA AABCCDD DDDBAAA DDCBAAA AABCDDC DCAABBB AAABCDD DDBABAA AAABCDD CBBAACD ADDCBBA DDCCAAA CCDDCAA BBBBACD DDCBAAA BDCAACD AABBCDD ABBBBCD
2,DDCCBAA DCCBABC DDCCBAA DBAABCD CDDCBAA AAACDDD AABBCDD AABBCDD DDDCBAA AABCDDD DCBBABB DCCBAAD ADDCBBA DDCBAAC DCAABBD AABCCDD AABBCDD AABBCDD
3,BAAABDD AABCCDD BDDCABA DDCAABC ABCDDBA DBBBBBB BBCCDCA ABCCCCD AABCDDC DCCAABC AACDCCC CCCCCBA AAABBDD DDCCBAA ADDBABD AABCCDD AABBCDD AABBCDD
4,DDCCAAA AABCCDD DDCBAAC BBCDDCA DCAAABC AABCCDD DDCAAAB AABBCDD DDDCBAA AABCDDD DDBBBAA CCBBABD CDDCBAA DDCCAAA BDDBAAB CDCBBAA DDCCBBA DDCBAAB
5,CBAACDD AABBCDD AABCDDD DDDCBAA AABCCDD CDDCBAA DCBBAAB DCBBBBB AAABCDD BDDCCAA DDBBAAB CDDCCAA DDCBBAA DDCCBAA AABCCDD ACDDCCB CCAACDD AABBBDD
6,ACDCCCB DDCBBBA AACDDCC DDCBAAA AABCDDD DCAABCC DDCAAAB CCCCCBA CBBAACD AABCCDD AABBCDD AABCDDB DCAAACD CDDDCAA DDCBAAA BAAACDD BACDBBC DDBBBAA
7,DDCBAAA AABCCDD DDDCBAA DCBAABD BCDDCAA AAACCDD ABBCDDA AABCCDD AABDDCB DDCAAAB AABCDDD DDDCBAA AAACDDC CBAABDD DCBAABC ADBABDD AABCCDD BBBCABD
8,DDDCBAA DDCCBAA DDCCBAA AABCDDC DDCBAAA AABCDDD BCCDDCA AABCCDD CCDDBAA AABCCDD DDBBAAA DDDCBAA AABDDDC DDCCBAA CDBAACD AABCCDD AABBCDD AABBCDD
9,DDCBAAA AABBCDD ADDBACB DDCBAAA DDDCBAA AABCDDD BCDDAAB AABBCDD DDDCBAA BAABBDD ACDCCBB DDCCBAA AACDDCB DCABCAB CDDCBAA AABBCDD AABCCDD AABBCCD
10,DCDCAAB AABBCDD DDDCBAA AAABCDD DDCBAAA DDCBAAA CBAABDD ABDDDCA BAAABDD DDDCBAA AACCDDD ABCDDCA DADCCBA DDDCBAA BAABCDD ABCCCDD CDDABBA BBBABCD
11,DDCBBAA DDCBBAA DDCCBAA AAABCDD ACDDCBA DDCBAAA AABBCDD AABCCCD DDDCBAA AAABCDD ACDDCBB DDDCCAA CBBAACD CDDCBAA AACDDCC DBAABDD AABBCDD AABBBDD
12,DDCBAAA BBCDDBA DDCCBAA DDBAABD AABCDDD DDCBAAA AAABCDD AABCCDD AABCDDC BAABCDD DDBBAAA DDDCBAA AAABCDD DDDCBAA ABDDDCB CABDDBA CBBABDD AABBBDD
13,DDCBAAA DDCBBAA DCBBAAD AACDDDC DDCBAAA AABCCDD CAABCDD AABBCDD DDBAABC DDDCBAA BABBBBD ABDDDBA DCBBBAB AABCDDC CAABCDD DDDCAAA DDCCBAA AABBCDD
14,ABCCCCC AABBCDD DDDCAAA DDCBAAA AABCDDC DDCAABB AAABCDD ABDCCBC BBCDDBA CBAABDD ADDCBBB DCDCCAA AABCDDD DDDCBAA DCCBAAB AABCCDD AABBCDD AABBCDD
15,DDCBAAA AABCCDD DDCCBAA AAABCDD DDDCBAA DAABBCC AAABCDD AABBCDD CDDDBAA AAABCDD DDCBAAA DDCCBAA CBAABDD DDDCBAA ACDDDCA BAABCDD AABBCDD AABBCDD
16,CDDCBAA DDCBBAA DDCBBAA AAABCDD DDCBBAA DAABCDD AAABBDD DAABBCD CCDDCAA DCAAACD AABCDDD DDCBAAA BCDDCBA DDCBAAB CDDCBAA AABCCDD AABCCDD AABBCDD
17,AAACDDD DDCBBAA DDCBAAA CCBAACD DDCCBAA AABCDDD CCDDBAA AABBCDD ABDDDCA DDBBABB DDCBAAA DCBAACD CDDDCAA CBAAACD AACDDDB DCBBBBB AABBCDD DDDCBAA
18,DDDCBAA DDCBBAA CBBAABD ABCDDBA CAAABDD AACCDDB AAABCDD CCCCDCA DDCBAAB BCCDDAA AAACDDD DCAABCD BDDCBAA AAABCDD DDDCAAA AABCCDD DCCCCAA AABBCDD
19,DCDCBAA CDDCBAA DDCBAAA BCDDCBA DDCBAAA AABCCDD DDCAABB AABBCDD DDDCBAA AABCDDD DDCBBAA AAABCDD CDDCBAA DDCCBAA AADDDCB AAABCDD AABBCDD AABBCDD
20,BAAACDD DDCBBAA DDCBAAB DDDCBAA AABBCDD DDCBAAA BAAABDD DCAABBC AAABCDD DDBAABB ADDCBBA DDCBAAA CDDCBAA BAAACDD DDCCBAA CCCCCCA BBAABDD CCBBCAD
21,DDCBAAB BDDDBAA BAABBCD ABCDDBA AABBCDD ACDDBAA AABCDDD DDDCBAA DDCBAAA DDCBAAA AABBCDD CCDDCAA AABBBDD BBBABDD AABCDDD DDCBBAA AAABCDD CCCCDCA
22,ACDDCCB DDDCBAA DDCCBAA DCAAABD ABCDDCA DDCAABB AABBCDD AABBBCD CCDDBAA AAABCDD DDCBBAA CCBAACD CDDCBAA BBAABDD DDCBAAB AABCCDD DCBABBC AABBCDD
23,BAACDCD AABBCDD DDDBAAA CBAABDD CDDCBAA AACDDCC CCCDDAA AABCCDD AAABDDC DDCAAAB AACDDDD CCCDCBA BAABCDD DDCBBAA BAABCDD AABCCDD AABCCDD AABBCDD
24,AABCCDD AABCCDD DDDCAAA DCAAACD CDDCBAA DBAABCC AABBCDD DABCCBB AAABBDD DDCBAAA ADDCCBB DDDCBAA ABCDDCC DDCCBAA CDDCAAA DDBAABD AABBCDD AABBCDD
25,DDCBBAA DCCCBAA CBBAABD AACDDDB DDCAAAB AABCCDD BAABCDD AABCCDD DDCBBAA AABBCDD DCBBBBB DDCBAAB AABBDDD DDCBAAB ABDDCCA AABCCDD AABCCDD AABBCDD
26,DDCBAAA AABCCDD DDDCBAA AAABCDD DDCBAAB AACCDDD DDDCAAA AABCCDD CCDDCAA BAABCDD DDBABBB DDCBAAA AACDDCB DCBAACD CBAABDD AABCCDD AABCCDD AABBCDD
