,0
0,DDCCCBBAAAA AAABCCCDDDD DDDDCBBAAAA ABBCDDDDCAA DDDBBBAAABB AAABCCCDDDD CCDDDDCBAAA AAABBCCCCDD AABCDDDCBAA AAAABBCDDDD DDCCBBBAAAA CBBBBAAACDD CDDDCCBBAAA DDDDCCBAAAA ADDDDCBAAAA AABCCCCCDDC AAAAABCCDDD AAABBBBBCDD
1,ABDDDDCBBAA AAAABCCDDDD DDDDCBBAAAA DDDCCBAAAAA AAABBCDDDCB DDCAAABBBBB AAAABBCCDDD DDDCBABBAAA AAAAABBCDDD DCBCAAAACDD ABDDDCCBBBA DDDCCCBAAAA CCCDDDCBBAA BBBBBBAACDD DDDCCBAAAAA ADDCBAAACDD AAAABBCCDDD AABBBBBBCDD
2,DDDDCCBAAAA DCCCCBAAABC DDDDCCBBAAA DCBAAAABCDD CCDDDCCBAAA AAAABCCDDDD AAAABBCCDDD AAABBBCCDDD DDDDCCBBAAA AAAABCCDDDD DDCBBBAABBB DCCCBBAAACD ADDDCCCBBAA DDDCCBAAACB DDBAAAABBCD AAABBCCCDDD AAAABBCCDDD AAABBBBCCDD
3,BBAAAABCDDD AAABBCCCDDD ACDDDCBAABA DDDCBAAABBC ABBCDDDCBAA DDAABBBBBBB BBBBCCDDDAA AABCCCCCCCD AAAABCDDDCB DDCCBAAABBC AAABCDDCCCC CCCCDCCCBAA BAAAABBCDDD DDDDCCBBAAA ACDDCBAABCD AAABBCCCDDD AAAABBCCDDD AAABBBBCDDD
4,DDDDCCBAAAA AAABBCCDDDD DDDDCBAAABC BBBCCDDDCAA DDCAAAABBCD AAABBCCDDDD DDDDCAAAAAB AAABBBCCDDD DDDDCCBAAAA AAABCCDDDDD DDCCBBBBBAA CCCBBBAAADD BDDDCCBBAAA DDDDCCBAAAA ACDDCBBAAAB BDDDCBBAAAA DDDCCCBBBAA DDDDCBAAAAB
5,CABAAABCDDD AAABBBCCDDD AAAABCDDDDD DDDDCCBBAAA AAABBCCDDDD CDDDDCCBAAA DDCCBBBAABB DDCBBBBBBBB AAAAABBCDDD BCDDDCCBAAA DDDCBBAAABB CDDDDCCBAAA DDDCCBBBAAA DDDDCCBAAAA AAABBCCDDDD AACDCDCCCBB CDCAAABCDDD AAABBBBBCDD
6,AACDDCCCCCB DDDCBBBBBAA AAACDDDCCCC DDDDCBBAAAA AAABBBCDDDD DDBBAAABCCC DDDDCAAABAB CCCCCCCCBAA CCBBAAAACDD AAABCCCCDDD AAAABBCDDDD AAABCCDDDCB DDCBAAAACDD CDDDDDCBAAA DDDCBBBAAAA BBAAAACCCDD CAACCDCAABD DDDCBBBBAAA
7,DDDCBBAAAAA AAABBCCCDDD DDDDCCCBAAA DDCBAAAABCD BCCDDDCBBAA BAAABCCDDDD ABBBBCDDDBA AAABBCCCDDD AAABBDDDDCB DDDCBAAAABC AAABBCDDDDD DDDDCCBBAAA AAAABCDDDDC CBAAAAACDDD DDCBBAAABCC ABDCAAABDDD AAABBCCCDDD BBBBBCAABDD
8,DDDDDCBAAAA DDDDCCBBAAA DDDDCCBAAAA AAABBCDDDDC DDDCCBBAAAA AAABBCCDDDD BBCCCDDDCAA AAABBCCDDDD CCDDDDCAAAA AAAABCCDDDD DDDCBBBAAAA DDDDCCBBAAA AAABCDDDDCC DDDCCCBBAAA BDDBAAABCDD AAABBCCCDDD AAAABBCCDDD AAAABBBCDDD
9,DDDCCBBAAAA AAAABBCCDDD ACDDCBBABDB DDDCBBBAAAA DDDDDCBAAAA AAABCCCDDDD BCDDDDAAABB AAABBBCCDDD DDDDCCBAAAA BBAAABBCDDD AADDDCCBBBB DDDDCCBBAAA AAABCDDDCCB DDBBABCBAAC CDDDDCBAAAA AAABBBCCDDD AAABBCCCDDD AAABBBBCCDD
