,0
0,FFCCDCBBA FDBBBBCDF AABCDEEEF EEEEEDBAA FFECBBBBC AABCDEFFE FFFEDCBAA FFDCBBBBB AABBCDEFF AABCDDEFF AABDEFFEB FEBBBBCCC AABCDEEEF ABBBCDEFF FFFDCBBAA DBAABDEFF CDEFFECAA FFEDCBBAA FFEEDCBAA BBBABCEFF BEFFEDBAA FFEDDCBAA FFEEDCBAA AAACDEFFE FFECBBBBB AABDEEEEF DCEFDABDD AAABDDEFF AABCDDEEF BBBBCCEFF
1,AADEEEEDD FFECCBBBB AABCDEEFF BDDEFFDCA FFDCCCBBA FFEEDCBAA BAABBDEFF AABCDEFFE FFEEDCBAA AABCDEEFF AABBCDEFF ABDEFFECA FFDBBBBBB FFEDCBAAB AABBDEFFF FFDDEDBAA AABBCDEFF EFFDCBBAA FFEDCCBAA FFECBABBB CBAAEFFEC FFEEDBAAA EEDDCBAAF BDFFEDBBA FEBABBCDD BDFFFCBBA AABCDDEFF AABBCDEFF AABCDEEFE BBBBCCDFF
2,CFFEDCBAA FFEDCBBBB EFEEDBAAB EEEEEDBAA FFEDDCBAA FFECBBBBB AABBCDEFF EFFEDCBAA FFECBAABD AABCDEEFF AABCCDEFF AABCDEEFF AABCDDEFF BBDEFFECA FFEDCBBAA BAABCDEFF BDEFFECAA FFDCBBBAC FEEEDCBAA DCCBBACFF ABEFEDDCC FFEDDCBAA FFEEDCBAA EFFDCCBAA CAABCDEFF AABCCEEFF AADFCCCEF AABBCDEFF AABBCEEFF ABBBCDEFF
3,EFEBBBBCD AABCCDEFF AABCDEEFF AABCDEEFF FFEBBCDBB FFEEDCBAA AABBCDEFF ABDEFFDBA FFEDCBAAA AABCDDEFF ABBBCDEFF FFFDBABBC AABDEFEEE BBBBCCDFF ABDFFECBA FFEDCDBAA AABBCDEFF AACEEEEEE CABCCCEEF EEEEEDBAA EBBBBBCFF AACEFFEDB FFEDDCBAA DBAACEFFE DDBAACEFF AABCDDEFF AABCCDEFF AABCCDEFF AABCDEEFF AABBCDEFF
4,FFDEDBCBA FDBBABCEF AABCDEEFF BCDFFEDBA FDCBAACEF AABBCDEFF FFFEDCBAA FCBBBBCDE AABBCDEFF AABCDEEFF EEEEEDBAA AABCDDEFF AABCDDEFF AABCDEFFC FFEDCBBAA AABCDEEFF DEFFECBAA FFDCBBBBB FEEEDCBAA CCBBABDFF ADFFEDCBB FFEDCBBAA FFEEDCBAA AAACDEFFE FEDCBABCD BDFFDCCBA FEFEDBAAA FFEDDBAAA FFEDCCBAA FEDBBABDF
5,FDCCCBABC AABCDDEFF AABCCDEFF BBBCCCCEF AACDEEEEE FFEEDCBAA FFECBAACD AABCCDEFF AABCEEFEE FFFECBAAA FEDDCBBBB DDDEEEDBA FDCCCCCBB EDDBBABDF AABBDEFFF ABDEEEECB FFEDDCBAA FFDCBBBBB AAACDFEEE FFEEDCBAA FFEDCBBAA FFEDDCBAA FFEEDCBAA BBBBBCEFF AABCDEEFF ABBEEECED CCCBBBBFF EAABBCEFF DCBABBDFF BBBBBDEFF
6,AACEEEEED FFFECBAAA FFECAABCB BBBBBBEFF FFEECBBAA FFEEDCBAA FDBAABDEF AABBCEEFF FFEDCBBAA AABCDEEFF FFEDDCCAA ABECEDEEE EEEEEDCBA FFEDCCBAA BBABBDEFF AABCDEEFF AAABCEFFF AABCCDEFF AABBCDEFF BDEEFEDBA FFEDCBBAA AACDDDEEF EEEEEECAA FFEEDBBAA FFEDBBBBB FEDCAAACF ABADFFECC BCEEFFDAA DDEEEEEAA FFFEDAAAB
7,FFEDCBBAA BBABBCEFF AABCDDEEF ABCEFECDB FFEEDBBAA FFEDDBAAA AAACCDEFF DEFFEDBAA FFECBABBB AABCDEEFF AABBCCEFF FFFECAABB AABCDEEFF AABBCDEFF BDFFFDBAA FFEDDCBAA AABBCDEFF AABCDEFFF FFEDCCBAA FFEEDCBAA CBBBBCDFF EEEEDCBAA CBBBBBDFF FFEDBBBBA DBAABCEFF ACEFFCCBB AACCCDEEF AAACDDEFF AACDEEEFF CCBABBDFF
8,FFEDDDBAA FFEDCBBAA FFEEDCBAA FFEEDCBAA FFEDCCBAA AABCCDEFF EFFEDCBAA FFEDCBBAA CBBBBCEFF AABCDEEFF AABCDEEFF FFFECAABB AABCDEEFF ABBBCCEFF FFEDCBBBA BBABCDEFF ABCEFFECB FFECCBBBA FEEEDCBAA FFEEDBAAA AABCCDEFF FFEDCCBAA FFEEDCBAA FDBAEFDBA BAABCDFFF AABCDDEFF AABCCCEFF AABBCDEFF AABBCDEFF AABBCDEFF
9,EFFEDCBAA FFDCBBBBC AABCDDEFF AABCDEEEE EDCACCFEB FFEEDBBAA DBAACDEEF EFFEDCBAA BAABCDEFF AABDDEEEF ABCDEFFDA AABCDDEFF AABCCDEFF ABBDEFFDA FFEDCBBAA FFDBAACDF AABCDDEFF EFFDCBBAA FFEEDCBAA FFEEDCBAA AABBCDFFF FFEEDCBAA DBBADFFCA AABCDEFFE FFEDBBBBB ABBCDEEEF AABBCDEFF AABCDDEFF AABCDEEFF BBBBCCEFF
