,0
0,HFGEDCBBB AACDFGGGG HHGFDBBAB BCEGGGGDA HHECCBBCD AACDFFGGG FFGGGFBAA ABCDEEFGH BCDGHGDBA BAACDFGHG HGFDCCBBB EDDCBBCGH FHHFEDBAA HGGFECAAB CGHGECBBB ABDEFGGGF BBBBDEGHH BBBCCDEGH
1,AEHGGEDCB AABCEFGGH HHGFDBBBA HHGEDBBBB AABDFHHGD HGCBBCCDD BBBBCEGHH HHFCBCBBB BBBBCDGHH FEECABCFH AEHHFDCCB HHFFECABB FEFGGFCBA DDCCCBCGH HHGECBBBB CGGCBACFH ABBCDEGHH BCCCCDEGH
2,GHGFECBAA HEEEDBBDE HGGFEDBBA GEBBBBDGH FGGGFDCAA BAACEFGHH ABBCDEGHH ABBCDEFGH GGGFECBAA AABCEFGHG HGECCBBCC GFEDCBACH AHHGEEDBB HGGEDBACD HGCBBBCEG AABDEEGHG ABBCDEGHH ABCCDDEGH
3,DCBBBDEHH AACDEFGGH CGHHECBCB HHFDBABCF BCEGHGECA HEBCCCDDD CDDEFHHCA ABDEFFFFG ABBCEHHGD HGEEBABCF AACFGGFFF FFFGFFDBA BBBBCDFHH HGGFEDBAA AGHFDBBEG ABCDEFGGH ABBCDEGHH BBBCCDFGH
4,HGGFECBAA AABDEFGGH HHGECAABE CDEFGHGCA HGCBBBCDF AACDEFGGH HHHFBBBBC ABCCDEFGH GGHGECBAA AABDFGGGG HGEDCCCBB FEEDCBAFH DHHGEDBBA HGGFECAAB BGHGDCBBC EHGFDCBBA HHGEECCBA HHGFCBABC
5,FBBBADGHH ABBCDFGHH AAACEGGGG HGGFEDBAA AACDEFGGH EGGGFEBAA HGEDDBBCC HGDCCCCCC BBBBCEGHH CGGGFFCBA HHFDCBBCC FGGGFECBA HGFEDCBBA HHGFECBAA AACDEFGGG ABGFGEEDD EGBABDGGG ABCDDDEGH
6,ACGGFFFED HGFECCDBA AADGGGFFE HHGFDCBAA AABCEFGHG HFCABCDEF HHGFBABBC FFFFFFEBA FEDBBBCGH AACEFFGGG AABCDFGHH AACEFGHGD HFDBAADGG FGGGGFCAA HGFDDCBBB DCBBBEFGH DBDFHFBDF HHGCCCBBB
7,HHFDCBBBB AABDEFGGH GGGFFECAA HGEBAABEH CEGHGFDBA CABCEFGGH BCCDFGHFA ABCDEFFGH ABBDGHHEC HGFDBBBBE AABDEGGGG GGGFEDCAA BABBEGHGF ECBBBCGHG HFECBABDF AEGBBBFGH ABBCEEFHH CCDDEBCFH
8,HGGGECBAA HGGFEDBAA HHGFECBAA AABDFGHGE HHGEDCBBA AABDEFGGH CDEFGGGCA ABCDEFGGH FFGHGDBAA AABCEFGHH HGFDCCBBB GGGFEDBAA AACDGGGFF HGGFEDBAA DHEBABDFG AACDFFGGH ABBCDEGHH BBBCCDFHH
9,HHGEDCBBA AABCDFGGH AFGGDBCGC HHGECBBBB GGGGFDBAA AACDFGGGG DFGHGAACD ABBCDEFHH GHGFECBAA DCBBCDFHH ADHGFEDDC HGGFEDBAA AACEGHGFD HFCBDFCAE EGHGFCBAA ABCDDFGGH AABDEFGGH ABCDDDEGH
10,HFFHFBAAC ABBCDFGHH GGGGEDCBA BBBCDEGHH HHGFDCBBA HHFEDBBBB EDBBBCEGH ACFGGGFDA CCBBBCFHH GHGFDCBAA AACEFGGGG ACEFGGGDA HBCGEEDBB GGGFFDCAA DBABCEGHH ACEEEDGGG FGHHABDBB CDCCBCDGH
11,HHFEDCBBA HHGFDCBBA HGGFEDCBA CBABCEGHH BEGHGFDBA HHGECBBBB ABBCDEGHH ABCEFFFGH GGGGECBAA BBBBCEGHH ADFHGEDDD GGGFFEDBA FDCBBBCGH FGGGFECAA AACFGGFFE HEBAACGGG AACCDFGHH BBBCCDFHH
12,GHGFDCBBA DCCGHHDBA HGGFEDCBA HGFCBABDG AABDFGGGG HHGEDCBAB ABBCCEGHH ABCDEFFGH AABCEHHGE DBAACFGHH HHFDCBBBB GGGFFECAA BBBBCFGHH HHGFECBAA ABEGGGFDC GBCEGGGAB EDDBABFGH BBBCCDEGH
13,HHGEDCBBA HHGFDCBBA GFEDCBABH AACEGGGFD HHFEDBBAC AACDEFGGH FCABCDFGH ABBCDFGHG HHFCBABDF HHGFDCBAA DBBCDDDFH ACEGHGFCA HGEDDCBAD AABDFGGGF FBABCEGGH FGHGEBBAB HHGFEDBAA ABBCDEFHH
14,ABEFFFFFF AABCDEGHH GHGFECBAA HHGFDCBBA AABCEGHGD HHGDBBBCC ABBCDEGHH ACFGFFEDG BCDGHHEBA FDBABCEGH AHHFECCCC GFGGFECAA AABCEFGHG GGGGFECAA HGFECBBBC ABBCEFGHH ABCCEDGGH ABBCCEGHH
15,HGFECBBBB AABCEFGGH GGGFEDCBA BBBBDEGHH GHGFEDCAA HDABCDEFF ABBCCEGHH ABCCDEFGH FFGGGEBAA CBBBCEGHH HHGDCBBBB GGGFFECAA EDCBABEHH HGGFEDBAA ACFGGGGDB CABCDEGHH ABBCCEGHH ABCCDEFGH
