,0
0,DDCCBBBAA AAABCCDDD CCCDCCBAA DCBAAABCD BCCCCDCAA DDCBBAAAA AAABCCDDD AAABCCDDD DDDBAAAAB AABBBBCDD AAABDDDCB DDBAAABCD CDDDCBAAA DDCCBBBAA BBBAAACDD CDDDCBAAA DDDCBBBAA AAAABCDDD DDCAAABBB AAACCCDDB AABABCCDD AABBBCDDD AAABCCDDD
1,AADDDCCBB DBAAABCDD AABCDDDCA DDCCCBBAA DDCCBAAAB AAABBCDDD DDDCBAAAA AABBCCDDD AABCDDDDB DDBBBBBBB BAAABBCDD DDCCBBBAA AAABBCDDD DDCCBBAAA DDDCBAAAA CBBDDDCAA DDCBBBBAA AABDDDCBA DBAABBCCC DCBAAACDD AABBBCCDD AABCCDDDD AAABBCCDD
2,CDDCCBAAA DDBBBBBBB CCCDCCBAA DDDCCBBAA BAAABBCDD BCDDDCBAA DCBAAABCD AABBCCDDD AAABCCDDD AAABBCCDD DDDDCBAAA CBAAABCDD BDDDCBAAA DCBBDCCAA CCBBAAACD ACDDCCBBB DDDCCBAAA CBDDDCBAA AAABBCDDD AAABBCDDD AAABBCCDD AAABCCDDD AAABCCBDD
3,CCAAAACDD AAABBCDDD AABBCCDDD DDCCCCBAA DDCAAABCD AABCDDDCB DDCBAAAAA AABBBCCDD CDDDCAAAB AABCCCCCD AAAABCDDD DDCCBBBAA AAABBCDDD DDBBBABBB DDDCCCBAA BAAABBCDD DDDDCBAAA DDBAAACCC BBAABCDDD AAABBCDDD AAABBCDDD AAABCCDDD AABBCDDDA
4,DDDCCCAAA AAABBCDDD AABCDDDCA BBAAABCDD BCCDDDCAA DDCBAABBB AAABCCDDD AABCDDDCA DAABBCCDD AAABBCCDD CDDDCBAAA BAAABCDDD DDDDCBAAA DDCCCBBAA CBBBAABDD ADDDCBBAA DDCCBBBAA AAAABCDDD DCBAABCCD DDCCBBBAA DDDCBBAAA DDCCCBBAA AAABBCCDD
5,DBBBAABDD AAABCCDDD AABBBBBCD AACCCDDCC DDDCCBAAA AABBCCCDD AABCDDCCC DDCCCBAAA CCCCCCCBA DCBBBBBAA AAAABBCDD AABCDDDDC DDDCCBAAA DAAABBCDD DDDDCBBAA DDCCBBAAA DDDCCBAAA BAAAABCDD AABBCDDDD DDBDBBBAA CDCAAABDD BAAABCDDD CCCCCCCAA
6,AACDDCCCC DDCBBBBAA BBBBBABDD DDDCCBAAA DDDCBAAAA AAABBCDDD DDDCBAAAA AACDDDCCB DAABCCCCC DDDCCCBAA DDCBBAAAD AAABCCDDD AAABCCCDD AABCCCDDD AABCDDDCA DDCBBAAAC AABCDDDDC DDDCCBAAA DDCBBBBAA AAABCCCDD CABCCDDBA DDDDDBAAA BAAABBCDD
7,DDCCBBAAA AAABBCDDD AABCCDDCC DDDCCBBAA CCAAAABDD ABCDDDCBA DDCAAABBC AABBCCDDD CCDDDBAAA AABBCCCDD AAABBCDDD DDCCBBAAA AAABBCDDD AACDDCCCB DDDCCBBAA AAAABCDDD DDDCBAAAA BDDDCBAAA BAAABCDDD DCAAABDDD AAABBCDDD AABCCCDDC AAABBCCDD
8,DDCDCBAAA DDCCBBAAA DDDCCBAAA DCCBAAACD AABCDDDCB DDDCBBAAA AAAABCDDD AAABBCDDD DDDDCBAAA AAABCCCDD BCCDDDBAA BBAAABCDD ABCDDCBAA DDCCBBAAA DDDCCBAAA AAABCDDDD DDDCCBAAA DDCBABBBA AAABCDDDD AABBCCDDD AABBBCDDD AAABBCDDD AAABCCDDC
9,DDDCBBAAA AAAABCDDD AAABCDDDD CBABCDBDA DDCBBAAAB CDDDCCBAA AAABBCDDD AAABBBCDD DCAAABCCD AAABBCDDD DDDDCBAAA DDDCBAABC AAABCCDDD DDCCBBAAA DDDCCBAAA AAABCDDDD DDDCBAAAB AAAABCDDD DDCBAABBB AAABCCDDD AAABCCDDD AABBCCDDD AAABBCCDD
