,0
0,FDBCB EFDBA BBBEF ABDEF ACDDE FEDBA FECBA ABCEF ACEFE EEEBA FECBA FEBBB ABCEF ABDEF ABCEF ABDEF EEEBA ABDEF ABDEF ABCEF ABCEF EFDBA FEDBA ABDEF ACEFC FECBA FECBA FEDBA FEDBA ABCEF AEFDB FEDBA FEDBA FEDBA ECBBF ACEEE FECBA ABCEF ADBEF CCFEA ADFCD ACCDF ABDEF ABDEF ABCEF ABEFC
1,ABEEE FEDBA FDBAB ABCEF ABDEF EFDCA FECBA FEDBA FEDBA DABCF ABCEF ABEFD FEDBA FCABD ABDEF ABCEF ABCEF DEECA FEBBB FEDBA FDBAD ABCEF FEDBA FFDBA ABCEF ABDFE FECBA FECBA FDEBA FBBEC CBADF FEDBA FECBA EEDCA ABCEF FECBA FDBBB ABDEF FECBB ABDEF ABDEF ABCEF ABDEF BDBBF ABCDF ABCEF
2,BFFCA FECBA FECBB EEECA BACFE FEDBA FECBA FEDBA FCBBC ABCEF ABDEF FECBA FECBA ABDEF ABDEF ABDEF ABCEF ABDEF ABDEF ABCEF EEECA FECBA FECBB ABCEF ACFEC FECBA FDBAE FEDBA FEDBA BBBEF ACEED FEDBA FEDBA FEDBA BABFE FECBA DABEF ABDEF ABCEF ACFED ABDEF ABCEF ABDEF ABDEF ABCEF CBBDF
3,EFCBB ABCEF ABCEF ABCEF ABDEF ABDEF FECAB FEDCA FEDBA ABCEF ABCEF EFDBA FEDBA ACCEF ABCEF ABCEF ABDFD FABCE ABDEF CBBDF ABCDF ABDFE FECBA EEEBA ABCDF ABDEF EFCBB DAEEE CEFDA FEDBA FCCBC ABCEF EEECA FECBA FECBA ACEED FEBAD ABDEF ABCEF ABDEF ABDEF ABCEF ABDEF ABCEF ABCEF CDEEA
4,FEBCA FECBA BBBEF ABDEF ABCEF EEECA FECBB ABCEF ABCEF FEDBA FECBA BBCEF ABCEF ABDEF ABDEF EEEDA FBBCD ABCEF ABDEF ABCEF ACEFB FECBA FDBAD ABDEF BEFEA FECBA FDBBB FEDCA FEDBA BACEF ADFEC FEDBA FECBA FEDBA EBBBF ABEFD FDCBA ABDEF FDCBA EEECA FEDBA FEBBA FECBA FEDBA CBBDF ABCEF
5,FCCCB ABCEF ABDEF ABCEF ABDEF BBBCF ABEEE CEFCA FEDBA FECBA ABDEF ABCEF ABCEF FDCBB FEBBB FDCBA FFCAB EEDDA FCBBB FEDBA CBBCF ABCEF ABCEF DEECA FECBA FECBA FCBBC ABCEF EEECA FEDBA FECBA FEDBA FEDBA FEDBA FDBBC ABCEF ABDEF ACCFF DEBCC EFCAB DFEBA ABCEF FDBAC ACDFE ABCEF EEDBA
6,ABEEF FDBCB FECBB FEDBA EEEBA BACEF FEDBA FECBA FECBA FDBBC ABCEF ABDEF FEDBA FEABD ABDEF FFCBA FBABD AEBEE FEDCA FEDBA FEDBA CBBDF ABDEF ABDEF BBCEF ABBFF ABCEF ABCEF ABDEF EEECA FECBA CBBCF ABCEF DFCDA FECBA FECBA FECBA FDECA CBBBF BBBFF EBBDE EFDAA ABEEF FCBBB FDBAC ABCEF
7,FECBA FECBA AADEF ABDEF ABEEF DFCCA EEDCA FEDBA FECAB ABCEF ABDEF FEDBA FECBA ABDEF ABDEF ABCEF ABCEF FDBBC ABDEF ABCEF ABCEF ACFEC FECBA FEDBA ABCEF ABDEF ABDEE FECBA FEDBA FEDBA FCABF ABDFE FEDBA FECBA ACFED FDCBA FBACE ACDEF FEBBB ACEDF ABDEF ABCEF ABDEF BDDEB ABCEF ABCEF
8,EFABB FECBA FECBA FEDBA FEDBA FEDBA FECBA BBBDF ABDEF EEEBA FECBA FECBA ECABF ABDEF ABDEF ABDEF BDEEA FDBBC ABDEF BCBDF ABCEF FECBA FECBA ABCEF ABDEF FECBA FECBA FEDBA FEDBA FECAB ABCEF ADEED FECBA FEDBA FECBA AFECA BABEF ABDEF ABDEF ABDEF ABDEF ABCEF ABCEF ABCEF ABCEF ACFEB
9,DFEBA FECBA EBBBF ABDEF ABCEF ACEEE FDCBC FCCEA FECBA EBADE BBCEF FEDBA BABEF ABDEF ABDEF ABCEF FEBBB ABDEF ABDEF ABCEF CEFDA FECBA FEDCA BACEF ABDEF ABDFE FECBA FEDBA FEDBA FECBA ABCEF BEFEA FEDBA DBBCF ECABF ABEEE FECBA ABCEF ACDEF ABCEF ABCEF ABCEF ABDEF ABEDF ABCEF ABCEF
10,EDABE FECBA ABCEF ABCEF ABDEF ADFEA FECBA FECAB ABCEF ABDEF EEEBA FECBA FEDBA FECBA FDCBA FECBA ABCEF ABDEF ACDEF FEDBA FECBA ABCEF ABDEF FECBA FEBAC ABDEF ADEEE ABCEF ABDEF FEDBA FCABE FCDDA FDBDA FEDBA FEDBA FDBBB ABDEF ABDEF DECEA ADDED ABDEF EBCDD AACEF BFDDA ABCEF EEEBA
11,FECBA FECBA FECBA FECBA FEDBA FEDBA FEDBA FEDBA ABCEF ABDEF ABDEF FECBA FEDBA FECBA CACEF ABDEF ABCEF ABDEF ACDEF BBBDF ADEFB FECBA FECBA BBBDF ABDEF ACDEF FECBA ACDEF FEDBA FEDBA FECBA CCBBF ABDEF FEDBA FEDBA CABEF BFECA FEDBA FDBBB AEEDD ABCFE ABCEF ADCCF ACEEF ABCEF ABDDF
12,CFECA FECBA FDCBB ABDEF FDCBB FEDBA FEDBA FEDBA FECBA ABCEF ABDEF ABEEE FEDBA FECBA FDBBB ABDEF ABCEF ABDEF ABDEF ABCDF ABCEF ABEEE FEDBA BACEF ACEED FECBA FEBBB EEECA FEDBA FEDBA FECBA ABDEF AEEEC FEDBA FDBBB ABDEF EEDCA FECBA ABDEF EFBAC FECCA BACEF ABDDF ABCEF ABCEF ABEFD
13,FEDBA FECBA FECBA FECBA FEDBA FEDBA FEDBA ABCEF ABDEF FEDBA FECBA FEDBA ABCEF ABDEF ABDEF FFBAB ABCEF ABDEF ABCEF ACEFB FEDBA FCABF ABDEF FEDBA FECBA FCBBC ADEEC ABCEF ACEEE FEDBA FECBA FEDBA ABCEF ABDEF EEDBA FEBAB ABDEF ABDEF EFDBA FCBAE EEEBA FEDBA FDABD ABCEF ABCEF ABCEF
14,ABEEF ABEEE FCABE ABDEF ABCEF CFECA FECBA FEDBA FECBA FECBA BBCEF ABDEE FECBA FECAA ABDEF ABDEF ABCEF ABDEF ADEDD DBACF ABCEF DEECA FEDBA FCABE ABDEF ADEED FEBBB FEDBA CEEDA FEDBA BACEF ABDEF DABFD FEDBA FECBA FDCBB FDBBB ABDEF ABCEF ABDFE ABDEF BBBDF ABDEF BBBDF ACCEF ABCDF
15,FECBA FECBA BABDF ABCEF ABDEF EFDCA FECBA FEDBA ABCEF ABDEF CFECA FEDBA FEDBA BACEF ABDEF ABDEF ABCEF ABCEF ABDEF ABCEF ABCEF FEDBA FECBA BBBDF ABDEF DFEBA FDBBB FFDBA FEDBA FEDBA FECBA BBBEF ADEEB FEDBA FDBBC ABDEF DECEA FDCBA ABDEF ABDEF ABDEF ABDEF ABCEF ABDEF ABCEF ABCEF
16,ABEFD FECBA FECBA FECBA FECBA FEDBA FECBA FEDBA ABCEF ABCEF EFDBA FEDBA FECBA BBCEF ABEEE ACCDF ABCEF DEEDA ACEDF ABCDF ABDFF EFEBA FDCCA FECBB ABCEF ABCEF ACEEE FECBA FEDBA DACCF ABCEF FEDBA FEDBA FEDBA CBADF ACEED FEDBA FCBBC ABCEF ABDEF ABCEF ABDEF ABDEF ABCEF ABCEF ABBEF
17,DCBBF ACEEE FECBA FECBA FECBA FEDBA FECBA FEDBA FECBA ABCEF CEFDA FEDBA FBBBD ABDEF ABDFE ABCEF EEEAA ABDEF ABDEF ABCEF ABCEF FEDBA FBBDB FCCBB BADFC BFECA FECBA FEDBA FECBA ABEEE BACFF FEDBA FECBA FDBBB ABDFF ABCEF ACEFC FECBA FBBCC ABDEF ABDEF ABCEF ABDEF FECBA FECAB ABCEF
