,0
0,DCDCBBAAA AABBCDDDD DDDCBAAAA ABCDDDDBA DDCBBAABB AABBCCDDD CCDDDCAAA AABBCCCDD ABBDDDBAA AAABBCDDD DDCBBBAAA CBBBAABDD CDDCCBAAA DDDCCBAAA BDDDCBAAA AABCCDDDC AAAABCDDD AAABBBCDD
1,ACDDDCBBA AAABCCDDD DDDCBAAAA DDDCBAAAA AAABCDDDB DDBAABBBB AAAABCDDD DDCBABAAA AAAABBDDD CCCBAABCD ACDDCBBBA DDCCCBAAA CCCDDCBAA BBBBBABDD DDDCBAAAA BDDBAABCD AAABBCDDD ABBBBBCDD
2,DDDCCBAAA DCCCBAABC DDDCCBAAA DCAAAABDD CDDDCBBAA AAABCCDDD AAABBCDDD AAABBCCDD DDDCCBAAA AAABCCDDD DDCBBAABB DCCBBAABD ADDDCCBAA DDDCBAABB DDBAAABCD AAABCCDDD AAABBCDDD AABBBBCDD
3,BBAAABCDD AABBCCDDD BDDDCBABA DDCBAAABC ABCDDDCBA DCABBBBBB BBBCCDDBA AABCCCCCD AAABCDDDB DDCCAAABC AABCDDCCC CCCDCCBAA AAAABBCDD DDDCCBAAA ADDCBAACD AABBCCDDD AAABBCDDD AAABBBCDD
4,DDDCCBAAA AAABCCDDD DDDCBAAAC BBCCDDDBA DDBAAABBC AABBCCDDD DDDCAAAAB AABBBCCDD DDDDCBAAA AAABCDDDD DDCBBBBAA CCCBBAACD BDDDCBAAA DDDCCBAAA ADDDBBAAB CDDCBBAAA DDDCCBBAA DDDCBAAAB
5,CAAAABDDD AAABBCDDD AAABCDDDD DDDCCBAAA AABBCCDDD CDDDCCAAA DDCBBAABB DDBBBBBBB AAAABCDDD BDDDCCBAA DDCBBAABB CDDDCCBAA DDCCBBAAA DDDCCBAAA AABBCCDDD AADCDCCBB CDAAABDDD AABBBBCDD
6,ABDDCCCCB DDCCBBBAA AABDDDCCC DDDCBBAAA AAABCCDDD DCBAABBCC DDDCAAAAB CCCCCCCAA CCBAAABDD AABCCCDDD AAABBCDDD AABCCDDDB DCBAAABDD CDDDDCBAA DDCBBBAAA BBAAACCDD BABCDCABC DDDBBBAAA
7,DDCBBAAAA AAABCCDDD DDDCCCBAA DDCAAAACD BCDDDCBAA BAABCCDDD ABBBCDDCA AABBCCCDD AAABDDDCB DDCBAAAAC AAABCDDDD DDDCCBBAA AAAACDDDC CBAAABDDD DCCBAAABC ACDAAACDD AAABCCCDD BBBBCABCD
8,DDDDCBAAA DDDCCBAAA DDDCCBAAA AAABCDDDC DDDCBBAAA AAABCCDDD BBCCDDDBA AABBCCDDD CCDDDBAAA AAABCCDDD DDCBBBAAA DDDCCBAAA AABBDDDCC DDDCCBAAA BDCAAABCD AABBCCDDD AAABBCDDD AAABBBCDD
9,DDDCBBAAA AAABBCDDD ACDDBABDB DDDCBAAAA DDDDCBAAA AABBCDDDD BCDDDAABB AAABBCCDD DDDCCBAAA BBAABBCDD ABDDCCBBB DDDCCBAAA AABCDDDCB DCBABCBAC CDDDCBAAA AABBBCDDD AAABCCDDD AABBBBCDD
10,DCCDCAAAB AAABBCDDD DDDDCBBAA AAABBCDDD DDDCBBAAA DDCCBAAAA CBAAABCDD ABCDDDCBA BBAAABCDD DDDCBBAAA AABCCDDDD ABCCDDDBA DABDCCBAA DDDCCBBAA BAAABCDDD ABCCCBDDD CDDDAABAA BBBBABBDD
11,DDCCBBAAA DDDCBBAAA DDDCCBBAA BAAABCDDD ACDDDCBAA DDDCBAAAA AAABBCDDD AABCCCCDD DDDDCBAAA AAAABCDDD ABCDDCBBB DDDCCCBAA CBBAAABDD CDDDCCBAA AABCDDCCC DCAAABDDD AABBBCDDD AAABBBCDD
12,DDDCBBAAA BBBDDDBAA DDDCCBBAA DDCBAAABD AAABCDDDD DDDCBBAAA AAABBCDDD AABBCCCDD AAABCDDDC BAAABCDDD DDCBBAAAA DDDCCCBAA AAAABCDDD DDDCCBAAA AACDDDCBB DABCDDDAA CBBAAACDD AAABBBCDD
13,DDDCBBAAA DDDCBBAAA DCCBBAAAD AABCDDDCB DDCCBAAAB AABBCCDDD CBAABBCDD AAABBCDDD DDCBAAABC DDDCBBAAA BAABBBBCD ABCDDDCBA DDCBBBAAB AAABCDDDC CAAABCDDD CDDDCAAAA DDDCCBAAA AAABBCCDD
14,AACCCCCCC AAABBCDDD DDDCCBAAA DDDCBBAAA AAABCDDDB DDDBAAABB AAABBCDDD ABCDCCCBD ABBDDDCAA CBAAABCDD ADDCCBBBB DCDDCCBAA AAABCCDDD DDDDCCBAA DDCCBAAAB AAABCCDDD AABBCBDDD AAABBCDDD
15,DDCCBAAAA AAABCCDDD DDDCCBBAA AAAABCDDD DDDCCBBAA DBAABBCCC AAABBCDDD AABBBCCDD CCDDDCAAA BAAABCDDD DDDBBAAAA DDDCCCBAA CBBAAACDD DDDCCBAAA ABCDDDDBA BAABBCDDD AAABBCDDD AABBBCCDD
16,CDDDCBAAA DDDCBBAAA DDDCBBAAA AAABBCDDD DDDCBBAAA DAAABCCDD AAAABBCDD DBAABBBCD BCDDDCAAA DCBAAABCD AAABCDDDD DDDCBAAAA BBCDDDCAA DDCCBAAAC BDDDCCBAA AABBCCCDD AAABCCDDD AAABBCCDD
17,AAABCDDDD DDCCBBAAA DDDCBBAAA CCBAAABDD DDDCCBAAA AABCCDDDD CCCDDCAAA AABBBCCDD ABCDDDCBA DDBBBAABB DDDCBBAAA DDCAAABDD CCDDCCBAA DCBAAABDD AABCDDDCB DDBBBBBBB AAABBBCDD DDDCCBBAA
18,DDDCCBAAA DDDCBBAAA CCBBAAACD AACDDDCBA CBAAABCDD AABCCDDDB AAABBCDDD CCCCCDDBA DDDCBAAAB BCCCDDBAA BAABCDDDD DDBAABCCD BDDDCCBAA AAAABCDDD DDDCCBAAA AAABCCDDD DCCCCCBAA AAABBCCDD
19,DCDDCBAAA DDDDCCBAA DDDCBAAAA BCCDDCCAA DDCBBBAAA AAABCCDDD DDDCAAABB AABBBCCDD DDDCCBAAA AAABCDDDD DDCBBBAAA AAAABCDDD CDDDCBAAA DDDCCBAAA AABDDDCCB BAABBCCDD AAABBCDDD AAABBBCDD
20,BBAAABCDD DDDCBBAAA DDDCBAABC DDDDCBAAA AAABBCDDD DDDCBAAAA BBAAABCDD DDAAABBCC AAAABCDDD DDCBAAABB ACDDCBBAA DDDCBAAAA CDDDCBAAA BAAAABCDD DDDCCBAAA CCCCCCDBA BBAAABCDD CCCBBCCAD
21,DDCBBAABB BCDDDCBAA BBAABBCDD AACDDDCBA AAABBCDDD ACDDDCAAA AAABCCDDD DDDDCBAAA DDCCBBAAA DDDCBBAAA AAABBCDDD CCDDDCBAA AAABBBCDD BBBAAACDD AABBCCDDD DDCCBBBAA AAABBCDDD CCCCCDDBA
22,ABDDDCCBB DDDDCBAAA DDDCCBAAA DDBAAABCD AABCDDDBA DDCBAAABC AAABBCDDD AABBBBCDD CCDDDCBAA AAAABCDDD DDCCBBAAA CCBBAABDD CDDDCBBAA BBBAAACDD DDCBBAAAB AAABCCDDD DCBAAABBC AABBBBCDD
23,AAABCDCCD AAABCCDDD CDDDBAAAA CBBAABCDD CDDDCBBAA AABCDDCCC CCCCDDBAA AABCCCCDD AAABBDDDC DDCBAAABB AABCDDCDD CCCCDDCAA BAAABBCDD DDDCBBAAA BAAAABDDD AAABCCDDD AAABCCDDD AAABBCCDD
24,AAABCCDDD AAABCCDDD DDDDCBAAA DDCAAABCD CDDDCCBAA DBAAABBCC AAABBCDDD DAABCCCBA AAAABBCDD DDDCBAAAA ACDCCCCBB DDDCCBBAA AACDDDCCC DDDCCBAAA CDDDCBAAA DDCAAAACD AAABBCDDD AAABBCCDD
25,DDDCBBAAA DDCCCCAAA CBBBAABCD AABCDDDCB DDCBAAABB AABBCCDDD BAAABBDDD AAABCCDDD DDDCBBAAA AAABBCDDD DCBBBBBBB DDDCBAAAB AAABBCDDD DDDCBAAAB AACDDDCBA AAABCCDDD AAABCCDDD AABBBBCDD
26,DDCCBAAAA AAABCCDDD DDDCCBBAA AAAABCCDD DDDCBAAAB AABCCCDDD DDDDCAAAA AABBCCCDD CCCDDCBAA BAAABBCDD DDCBABBBB DDDCBAAAA AABCDDDCB DCBBAAADD CBAAABCDD AABBCCDDD AAABCCDDD AAABBBCDD
27,DAABBBBCD AAABCCDDD DDDCCBAAA DDDBAAAAB CCDDCCBAA AAABCCDDD BBCCDDCAA ABCDDDCBB AAABCDDDC DDCBAAABC AAABCDDDD DDCDDCBAA CBAAABCDD DDDCCBAAA DDDCBAAAA AABBBCCDD CBAAABCDD AAABBBCDD
28,DDCCAAABB DDDCBAAAA BBABBBCDD AABCDDCBA AAABBCCDD ACDDDCBAA AAAABCDDD DDCCCCBAA DDCBABBAA DDDCBBAAA AAABCCCDD DDDDCBBAA AAABBBCDD AABCDDDCC AAABCCDDD DDCCCBAAA AAABBCDDD BCCCCCDBA
29,DDDCBBAAA DBAAACCDD DDDCCBBAA CCBAAACDD AABBCDDDC DDDCBBAAA AAAABBCDD AABCCDDDC AAAABCDDD DDCBAAAAB AABDDCCCC CDDDCCBAA DCBBAAACD DDDCCCBAA AACDDDCBB AAAABDDDD AAABBCDDD AAABBBCDD
30,BABDDCBBB AAABCCDDD DDDCCBAAA AAAABCDDD DDDCCBAAA AAABCCDDD AAABBCDDD DDCBBBAAA AAAABCDDD DDDCBAAAB CDDCBAAAA BBBBBBBAD DDCCBBAAA BCCCCBAAD DDDCBAAAA DDDCBAAAA AAAABBDDD DDDCBAAAD
31,AABBBCDDD AAABCCDDD AAAABCDDD DDDCCBAAA AAAABCCDD AACDDCCBB DDDCBAAAA DDDCCBAAA AAAABCDDD DDDDDCAAA DCBAAABBC CDDCCBBCA DDCBBBBAA DDDCCBAAA AAABCCDDD BCDDDCBBA DDDBBBAAA DDDCCBAAA
32,DDDCBAAAB AAABCCDDD DDDCCBBAA AAABBCDDD DDDCCBBAA AAABCCDDD CDDDDAAAA AACDCCCDC AABCDDCCA AAABCDDDD DDCBAAABB CCDDCCBAA ADDCCBBBA DDDCCBAAA AAACCCDDD DCDCCBBBA AAAABDDDD DCCBAAACD
33,DDDCBAAAA DDDCBAAAA AAAABBCDD ABDDDCBAA AAABBBCDD AABCCCCDD DBAAABCDD AABBBBCDD DDDCBBAAA CCDCCDCAA BAAABDDDC BAAABCCDD DDDCBBAAA AAABBCCDD DCAAABCCD AABBCCDDD AABBCDDDD CCCCDCBAA
34,BDDCCBBAA AAABBCDDD DDDCCBAAA BBAAABCDD CCDDCCBAA AABCCDDCD CCDDDBAAA AABBCCCDD AABCDDDCA DCBAAABCD DDDCBBAAA DDDCBAAAB BCCDDCBAA BBBAAACDD CCDDCCBAA AAABCCDDD AAABBCDDD AAABBCCDD
35,AAACCDDDD AAABCDDDD DDDCBBAAA AACCCCCDC DDDCBBAAA AAABCCDDD CDDDCBAAA AABBCCCDD AABCDDDBA ABCDDDBAA DDCBBBBAA BBAAABCDD DDDCBBAAA BAAABBDDD AABCDDDBA DDCBBAAAA AAABBCDDD AAABBCDDD
36,DDDCBBAAA DDDCBBAAA DDDCCBBAA BAAABCDDD ACDDCBBAA DDDCBBAAA AAAABBCDD AABBCCDDD AAABCDDDD DDCBAAABC AABCDDCCC DDDCCCBAA BAAABBCDD CCDDCCBAA BDDDCBAAB AABBCCDDD BAABCBCDD AAAABCDDD
37,ABBAABDDD AAAACDDDC AABCDDCCC DDDCBAAAA AABBCCDDD AACCDCCCC CCCCCCCAA AABBCCCDD AAAABCDDD CCCDDCCAA DDCBBAABB DDDCCBBAA DDCBBBAAA BBABBBBDD AAABCCDDD AABCCCDDD CDCCCCCAA DCCBBBBAA
38,DDDCBBAAA DDDCBBAAA DDDCCBBAA AAABBCDDD DDDCCBAAA DDBAABBCC AAABBCDDD AAABBCCDD DDDCCBAAA AAABBCDDD DDDCBAAAA DDDCCCBAA BAAAABCDD DDDDCCBAA AAAACDDDD DCAAABCCC AAABBCDDD AAABBCCDD
39,DDDCCBAAA DDDCBBAAA DDDCCBBAA DBAAAABDD DDDCBBBAA AABBCCDDD AAABBCDDD AAABBCDDD DDDCBAAAB BCDDDBAAA CAAACDDDC AAACDDCBD ABDDCCCCB DDCBAABCB CBAAABCDD AABCBCDDD AAABCCDDD AABCDDBBC
40,DDCCBAAAA DDCCBBAAA DDDCBBAAA AAABCCDDD DDCBAABCD AABCCCCDD DDBAAABBC AAABBCDDD DDDCBBAAA CCBAAABDD DAAABCDDC AAAABCDDD DDDCCBAAA DCBBAABCD ACDDDCBAA AAABCCDDD AAABCCDDD AAABBCCDD
41,DDCCBBAAA DDCBBAAAC DDCBBCCBA AAABCCDDD DDCBAABCD AABCCCCDD CAAABBCDD AABBCCDDB DDDCBBAAA CCBAACDDA DBAABCDDC AAAABCDDD DDDCCBAAA AAAAACDDD BBAAABCDD AABBCCDDD AAABCCDDD AAAABBCDD
