,0
0,HGHHAA BDHHCA GGAHEA HHGGAB DEHCHA AAAAHH AABAHH AABGDH AAFAHG BBAHHD HHGGBA HHGGAA HHHGAA HHHGAC BBAAGH AAABHH AAABHH CDHHAB FFEHBA HHGGAA HHHHAA HHHFAA GGHCDA EEHHAG AAABHH AABBHH AABBHH AAABHH AAACHH AAAAHH AABBHH AAABHH HGHHAA HHHHAA AAABHH AABAHH AABCHH AAABHH BBBAHH AAAEFH AABBHH AABAHH BBCHHB HHHGAA HGGHAA HHGHAA AAABHH AABAHH AACAHH FFFHBA HHHGAA HHGFAA HHGGAA HHGGAA HHHFBA HHHHAA HHGGAA HHGHAA BBAAHH AABBHH AAABHH HHHGAA HHGGAA HHHFAA HHGHAA HHGFAA FFFHGA HHGHAA HHHHAB CCACAH AABBHH GGEHDA HHHGAA HHGEAB AABBHH AABAHH AAAFHD AAAFHG CDHADH GGHHAA AACHAH HHEAAF AAAHHF ABBAHH ABBAHH AAAFHF ABAAHH BBACEH ABBBGH AABBHH AAABHH EFHHAD
1,BBBAHH DEHAHB HHHGAA HHGGAA HHGHAA FEAACH AACBEH AACBHH AAABHH AAAHDH AAEDHC GGHHBA HHHGAA HHAGAB HHHHAA HGHHAA HHGGAA HHHGAA HHFEAC ABBAHH AAABHH AABBHH AAAAHH FFHHAA HHGGAA HHHGAA HHGFAA AACAHH AABBHH AABBHG AAABHH AABAHH AABAHH AAABHH AABCHH HGGHBA HHGGAA AABBHH HHHHAA HHGHAA HHGGAA BBBADH ABBAHH AAABHH GGGHAB HHFHAA DEEFHA HHGGAC AAABHH AABAHH AABBHH AABHHC HHGGAA HHGHAB HHHHAA HHHGAA HHGBAC HHGGAA HHFFAB CDEHAB HHEGAA AAABHG HHFHBA HHGHAA HHGGAA HHHGAA HHFAGA GGHHAA CBAAGH AABBHH GGHHAA HHGHAA HHHGAA AABBHH BBACHH AAABHG GGFHBA HGBBHA BBAAHH AABBHH ABDAGH CBAEDH AABCHH AABBHH AABAHH AAADGH BCAHAD BBABGH AAABGH AAAAHH AAABHH AAAEFH
2,AAACHG HHGGAA HHHGAA HHHGAA HHGGAA HHFBAC GFAGHA HGHFCA GFABAH ABGBHB HGGHAA HHGGAA HHGGAA HHHGAA HHGGAA HHHGAA HHGEAB CCCABH BBABGH AABBHH AABBHH AAAAHH HHGGAA HHHDCA HHGFAA HGHFBA ABAAHH AABBHH AABBHH AABBHH AABBHH AABBHH AAABHH AABBHH AABBHH AABBHH AABBHH AABBHH AAABHH AAAAHH AADEHG GGGHAA HHHHAA HGGHAA HHGGAA HHHBAC AABAHH AAAAHH AAADHH HHGGCA HHGGAA HHGGAA HHHGAA CCCAFH HHGAGB HHGHAA HHGGAA HHGGAA HHHHAC AABBHH AAABHH HHHGAA HHHFAA HHHGAA HHGGAA HHGGAA HHGHAA HHGEDA HHHGAC ABGHGB HHGFCA HHHCAB HHHCAD AABEHG AABBHH AAEAHH BBCAHH AADDHF BBAAHH GGHAAC BBABHH AAABHH AABAHH AAABHH AABBHH ABAAHH AAABHH BBBAGH BBBAFH AAABHH GGHHAA AABAHH
3,ABHHEC HGBHCA BBCADH AAABHH AAABHH AAAAHH AAAEHG AAACHH BBBBDH AABBHH AAABHH AABCHG HHAHAB FEAAHF EFHAFB GGHDDA HHHFAA HHGHAA BBAAHH AABAHH AABAHH AABAHH ABEHHB HHHGAA HHGGAA HHGGAA BBAHHF AACCHG AAHAHG AABCHG ABAAHH AABBGH AAABHH CDEHHA HHHEAB AABAHH AACBHG AAAAHG HHGGAB AABAHH ABBAHH ABBAHH AAABHH BCEHFA HHGHAA HHGFAA GFDAEH HHHGAB AAACHH BBAAHH AABBHH AABBHH BCGHCB HHCAAF FFHGAG CDDHAH BBGAHG HGHHAA HGHHAA HHHGAA HHGAAB EDCAHE AAADHH AAACHH AADHHD GGGHAA HHGGAA HHHHAA HHHGAA HHHGAA AAABHH FFFHDA GGHHAA DCAAGH AABCHH AABAHH AABAHH AADAHG AAACHH AACCGH AABBHH AABBHH AABBHH AAABHH AAABHH AAABHH AAABHH AAABHH AAABHH AAABHH AABAHH GGGHBA
4,EFHHEA GGHHAA HGHHAA HHGGAB FEBAAH AABAHH AABBHH AABBHH AABAHH AAAAHH EEGHHA HHHGAA HHHGAA HGGAAG AABBHH AABBHH AAACHH AAAAHH HHGGAA HHHGAA HHGGAA HHHDAB ABDAHH AABAHH AAAAHH AABBHH AABBHH AABBHH AABBHH AAABHH AAACHG GGGHAA HHGBAC AABBHH AAABHH AABAHH AABBHH AAAFGH AAAAHH AAAAHH AABBHH FGGHBA HHGGAA HHGGAA HHHHAA CCAAGH AABBHH AABCGH AAAAHH HGHHAA HHGGAA HHGGAA HHGFAB GGGHAA HHHGAA HGHHAA HHGGAA HHGGAA FFECAH AABBHH AABBHH HHGGAA HHGFAA HHHGAA HHHGAA HHGGAA GGHHAA HHGGBA HHHGAB CCBABH ABCAHH GGHHAA HHHFAA HHGGAA AACDHH BBAAHG HHHGAB HHFFBA HHHABF GGHGAA CDHHAB HHHFAA GGFHBA EFHHAA GGHHAA HHEHAA HHGGAA HHGGAA HHGHAB AAABHH AABBHH AABAHH
5,HHGEAC GGHHBA BBBAHH AABBHH ABBAHH AABBHH AABBHH AABAHH AABBHH AAACHH AAADHG BBAAHH AABBHH AAGFFG AAACHH HHGGAA HHHGAA HHGGAA HHGGAA HHHGAA AABBHH AABAHH BBBAFH AACCHH AAABHH AABAHG HHHGAB HHHCAA HHGGAA HHGBBA HHGGAB HHHHAA FFEHHA FEABAH DEFHHA GGGHAA HHHDAB AAAAHG HHHGAA HHGGAA HHGFAB BBBAFH AABAHH AABBHH AABBHH AABEHG AAFGBH HHHHAB HHHEAB GGFHBA HGHHAA HHGGAA HHGGAA AABCFH BBAHAH AABBGH ABHHBB GGHHAA HHGHAA HHHHAA HHGGAA HHHGAA HHGGAA HHGHAA HHGHAA HHHGAA HHHGAA HGHHAA HHHGAA CBBAFH BBAAHH AABDHG AABBHH AAAAHH AAACHH AADHGF ABHAHB BBBEHB BCGHHA GFAAHF AAADHG HHHCAB AABBHH AABDHG GGHBCA DCAAFH AABAHG EFHHAB BBBAEH AADAHG GGGHEA HHHGAB
6,BBCAGH BBBAHG HHGGAA CDHHAB HHGHAA HHFEAB HHHDAB HHHAAD BBBHHB HHFHAA DDDDAH AABBHH FFHHAA HHHGAB HGHHAA GGGHCA HHHHAA HHHGAA HHGGAA BBBAFH AAADHG AABBHH BBAAHH BBAAHH HHGGAA HHGGAA HHGGBA AABAHH AABBHH AABBHH FFDEHA EEEHAA HHHHAB AAAAHH BBADHC ABGHAH HHCBFB GGHHBA HGGHBA HHHGAA HHGGAA HHGGAA HHHFAB AAAAHH AABBHH AABBHH AAABHH AAAAHG BBEAEH AAAAHH AAAGHF AAEFFG AAAEGH AABDHG AAABHH AAAAHH AAABHH AABCHH BCFHHA HGHHBA HHGGAA HHGGAA HHGGAB BBAAHH BBBAFH AAABHH FEAAHC DEGGHA HHGGAA HHGHAA HHHGAA HHGGAA GGHHAA HHGHAA GGHAAC HGFFGA HHHCAB BBAAHH AAFHBD AACHHF HHCBFB BBBAHH ABDDHB HHHAAD BBCAFH FEAEAH HHHGAB FFHHBA GGGHAA CCAAGH AABCHH AAAAHH
7,FFHHAA HHGFAA HHGHAA HHGEAC BBBBAH BBAAHH AABCGH AADEEH ABDADH BAAFHG AAHHHC EEAHHA GFAHEA GGGHAA HHHHAA HHHHAA GGHHAA HHFAAD AABFDH AABBHH AABAHH AAABHH HHGGAA HHHGAA HHGGAA HHHEAB AABBGH AAABHH BBAAHH AAACHG BBBAHH AACAHH AABBHH AABCHG HHGGAA AAAAHH AAABHH AAABHH AABBHH ABBAHH AABBHH AABAHH AAABHH GGGHBA HHHGAA HHGGAA GGHDDA HHHGAB CCAGAH AABAHH AAAAHH AAABHH AABBHH AAFEHE HHGGAA HHEFEA GGHHAA HHHGAA HHGGAA HHGHAA HHGFAA BBBAGH AAABHH ABGGHB HGGHAA HHGHAA HHHGAA HHHHAC AABBHH HGHHAA HHHDAB HHFHAA HHGGAA AABBHH AACCHG AABBHH FFFHBA FFHAAE AAABHH DCAAGH CBAAHH AAAHBH AABGFH AACAHH AABBHH BBAHHF AAAEHG FFEEHA AABBHH AABAHH AABBHH AAABHH
8,EEDHHA BBBHHB HHGGAA HHHGAA HHGGAA HHGFAA HHGHAA HHHHAA HHHGAA HHHFAA HHGHAA HHHGAA HHGGAA HHGGAA HHHGAD AABAHH AAABHH AAACHH AABCHG HHGGAA HHGGAA HHGGAA HHGGAA HHGGAA HHHEAA BBBAGH AAABHH AABBHH AABBHH AABBHH AABAHH AABBHH AAADHG GGGHDA HHHHAA AAABHH AAACHH AAABHH AADCHD ABBAGH AAAAHH AABAHH HHGGAA HHHGAA GGGHAA HHHGAB AAAAHH AAABHH AAABHH AABCHF HHGGAA HHGGAA HHGGAA HHGGAA HHHGAA HHHGAA HHGGAA HHHGAA HHHHAA GFAAAH AAABHH AABBHH AAABHH HHGHAA HHGGAA HGGHAA HHGEAA HHGGAA HHHGAA HHHGAA AAAGHG HHHGAA HHGFAC AAABHH AABCHH AACCGH AABDGH AACBHG AABAHH AAAHBH AABBHH ABBAHH AABAHH AAABHH AAAAHH AABBHH AAAAHH AABBHH AABBHH AAABHH AABBHH GGHHAB
9,AAAFHE HHGGAA HHGGAA HHGGAA HHGHAA BBAAHH ABBBEH AABAHH AAAFHH AAAAHG AACBGH BDHAHB HHBHAD CCAHHF HHHHAA GFBHFA HHHCCA HHHEAB HHBHAC AACFFH EDBABH BBBBHB HHGGAA HHGGAA HHHFAB AAABHH AACCGH AAABHH AABBHH AABBHG BBABHH AABAHH GGHHBA AABBHH AABAHH AABBHH AABBHH AABBHH AAABHH AACAHH AABBHH HHHFAA HHHGAA HHGFAA HHGAHA HGGHBA HHCCAG AAABHH BBBAHH AAABHH AABBHH AACHHC HHGHAA HHHHAB HHHHAA HHHHAA HHGHAA HHGHAA HHGHAA HHGBBB BBBAHH AABBHH AACCHG HGHHAA HHGGAA HHGGAA HHGACB BBAAHG HHHEAA BBAAHH AABBHH EEHHGA HHGHAA HHHFAB AAABHH AADDHG AAAFHG BBBBBH AAAAHH BBBAEH AABBHH AAADHH AABBHH AAACHG AAACHH AAABHH AAABHH FDAAHF BBABGH AABBHH AABBGH AABBHH
10,DEHHAB ABBAHH HHCHAA HHFCAC AAABHH AABBHH AABBHH AABAHH AABAHH BBAAHH AABCHH GGHGBA HHHGAA HGHGAA HHGHAA HGFAAG AABAHH AABBHH AAABHH AAACHH DEHHBA HHGGAA HHHGAA HHGGAA HHGHAA HGGHAA HHHGAA HHGGAA HHFGAB GGHHBA HHHGAA HHHFAA BBBAEH AABAHH AAABHH AABAHH AAACHH AAABHG HHHGAA HHGGAA HHGGAA HHGFAB BBBAGH AABBHH AABBHH AAABHG HHHHAA HHFEBA HHGGAA DDBAEH AABBHH AAABHH AAACHG GFEAAH AABBHH AAAAHH AAABHH AABBHG GGGHBA HHHGAA HHGGAA AAAEHG HHGGAC GGGHAA HHGEDA FFHHBA HGGHAA HGGHAA HHGGAA HHGGAA HHGGAA GFDAAH AABBHH AAADHG AABCHG ABBAHH ABGHHB EFHHAA AABAHG ABHHFB BBAAGH BBAAHF HHCBAD BBDDHA DCBBAH AAABHG AAAGHC GGHGAB AAABGH AABBHH BBAAHH HHGCBA
11,HGHHAA HHGGAA HHGGAA HHGGAA HHGGAA HHGGAA HHHGAA HHHGAA HHGGAA HHGGAA HHGGAA HHGGAA HHGGAA HHHGAA HHGGAA HHGGAA DCAAFH AAABHH AAABHH AABBHH AABBHH AABAHH HHHFAA HHGGBA HHGFAA HHHGAA HHHHAA HHGGAA HHGAAF AABCHH AAABHH AABAHH AABBHH AABBHH AAABHH AAACHH AAABHH AAACHG CCACCH AABAHH AAABHH GGHHAA HHGGAA HHGEAA HHHHAA HHGGAA HGDAAH AAABHH AABBHH AAACHH AAACHG AAAAHH HHGFAA HHGFAB AAAAHG BBAAHH GGGHBA HHHHAA HGHHAA HHHGAA HHGGAA HHGGAA HHGGAA BBAAHH AAABHH AABCHG GGGFHA HHHABA HHGGAA HHGGAA HHHGAC AABBHH AACDHF HHEHAA HHFGAB HHGGBA HHHGAA BCHAEE AABEHG HHAHBB AAACHH AAAHFE AABBHH ABBAFH AACHEF BBAAHH AAABHH DDAACH BBAAGH AAABHH AAAAHH DDGAAH
12,AAAFHG HHGGAA HHGGAA HHGHAA HHGFAA HHFFAC BBBAHH BCHAAH HHGEAB HGAHCB HHHECA HHGGAA HHGFAA HHHHAA HHGHAA HHGHAA HHGGAA HHGGAA CCBADH AABBHH AAABHH AABBHH AABBHH ABGHDC HHGGAA HHHHAA HHGGAA HHHGAA HHHGAA AABBHH AAACHH AAABHH AABAHH AABBHH AAABHH AAABHH AABBHH AAAAHH BBAAGH ABAAHH ABBAHH ABBAHH AAABHH BBCHHA HHGFAA HHGGAA GFCEAH AAAAHH AABBHH HGHHAD HHHGAA HHGGAA HHGGAA HGBAHE EDAAHH GGGHCA HHGGAA HHGHAA HHGHAA HHGGAA HHGGAA HHGGAA AAABHH AABBHH AABFHF HHHGAA HHGGAA HHGHAA HHHGAA HHHADE AAABHH AABBHH FFGGHA GGHHAA HHGHAA HHHCAC BBAAHH AAGAHG EEEHHA ABCAGH HHHGAB FGHGEA HGDAAG AAABHH AAAAHH CBAAHH ABCAHH AAADGH ABBAGH AAABHH AAABHH EEFGHA
13,FFHHAA HHGGAA HHGGAA HHGGAA HHGGAA HHGGAA HHHGAA HHHGAA HHGGAA HHGGAA HHGHAA HHGGAA HHHFAA HHHGAA AABBHH AAABHH AABBHH AABBHH FFGHAA HHGGAA HHHGAA HHGGAA HHGGAA HHGGBA AAABHH AAABHH AABBHH AABAHH AABBHH AABBHG GGGHFA AAABHH AAABHH AABBHH AABBHH AAABHH AAAAHH AAABHH AAABHH GGGHBA HHGHAA HHHGAA HHGGAA BBAAHH AABDHH AABCHG HHHGAA HHGGAA HHGGAA HHGGAA HHGFAB ABAAHH AABDHG GGGHEA AABAHH AAABHH AABBHH BBBHHB HHHHAA HHGHAA HHGGAA HHHDAB GGHHAA HHHGAA BBCAGH AAABHH AABBHH AAABHH DEGGHA HHGHAA HHGGAA FEAADH AABBHH AAACHH AABBHH AAABHH CDCHHA HHGGAA HHGGAA CCCACH AAFEHB HHEFAA HHGHAA HHGGAA HHGHAA AAABHH AAABHH AAABHH AABAHH BBBAHH AABBHH AAAAHH
14,AABBHH AAABHH AAABHH GGHHBA HHFHAA BBAAGH AAACHH AABBHH AAADHH AABAHH AAAFHG HHHGAA HHHHAA HHGFAA GGGHBA HHHFAA HHHGAA HHHGAA HHGHAA HHGFAA BBBGAH AABBGH AABBHH AABGHD HHHGAA HHHHAA HHGHAA HHDAAE AABCHH AABDHH AAAFFH DCAAGH AACAGH AABBHH AABBHH AABBHH AAACHH HGAHAF GGHHAA BBABGH AABAHH ABBAHH AABHHD HHHGAA HHGGAA HHGGAA HHGFAA BBBAGH AABBHH AABBHH AAABHG HHGEAB HHGEAA HHBHAC GGHFAA HHHHAB AAABHF GGFHCA HHGGBA HHHFAA GGFCAH AABBHH AABBHH AABCHG HHHEAC BCFHGA HGGHAA HHGHAA HHHHAA HHHGAA HHGGAA HHHEBA HHGGAA DCBAFH BBAAHH AABBHG AABBHH AABAHH AAABHH BCBHAF BBBAGH AADAHH ABHBHB AAAAHH BBAAHH BBAAHH FEBAHE AABAHH AABAHF AACAHF BBBAGH BBAAHH
