,0
0,DDDDCA AADDDA DDADDA DDDBBA BBDCDA AAAABD AAABBD AAADAD AADADD ABADDB DDDDDA DDDCCA DDDCCA DDDAAA ABAAAD AAABBD AAABCD BADDAA CCBDDA DDDCCA DDDCBA DDDBBA DDDADA CBDAAD AAABBD AAABAD AAABBD AAABBD AAACBD AAAABD AAABBD AAABAD DDDDBA DDDCBA AAACCD AAAABD AAACCD AAACBD AAAAAD AAADAD AAABAD AAAAAD AAADDA DDDCBA DDDDDA DDDCCA AAABBD AAAAAD AAAABD CCCDDA DDDCCA DDDBDA DDDBCA DDDBCA DDDBDA DDDCCA DDDCCA DDDCCA AAAABD AAACBD AAACCD DDDCDA DDDCCA DDDBCA DDDCCA DDDBCA CCCDDA DDDDCA DDDCAA BBAAAD AAABBD DDBDDA DDDBCA DDDABA AAABBD AAAACD AAADDA AAADCD BBDAAD DDDDCA AAADAD DDDAAD AAADDD AAAADD AAAAAD AAADDD AAAABD AAABAD AAABAD AAABBD AAABAD CBDDAB
1,ABAAAD BBDADA DDDCCA DDDCCA DDDCBA CDAAAD AAAAAD AAABCD AAABAD AAADAD AACDDA DDDDDA DDDCCA DDADBA DDDCCA DDDDDA DDDCCA DDDCCA DDDAAA AAAABD AAABBD AAABBD AAABBD CCDDDA DDDCCA DDDCCA DDDBCA AABACD AAABBD AAACCD AAABBD AAAAAD AAAAAD AAACBD AAACCD DDDDDA DDDCCA AAABCD DDDCCA DDDCDA DDDCBA ABAAAD AAAAAD AAABBD DDDDAA DDCDCA BBBDDA DDDAAA AAABBD AAABAD AAABAD AAADDA DDDBCA DDDCAA DDDCCA DDDBCA DDDAAA DDDBCA DDDAAA BABDAA DDCCBA AAADDD DDCDDA DDDDCA DDDCDA DDDCCA DDDADA DDDDCA BBAAAD AAABBD DDDDCA DDDDCA DDDBBA AAABAD AAACCD AAACDD DDCDDA DDABDA AAAACD AAABBD AABAAD BBACAD AAACBD AAABAD AAAACD AAACAD AAADAB AAAAAD AAABAD AAABBD AAABBD AAACAD
2,AAADDD DDDBCA DDDCCA DDDCCA DDDCCA DDDABA DDADDA DDDCDA DDAAAD AADCDA DDDDDA DDDCDA DDDCCA DDDCCA DDDCCA DDDCCA DDDAAA BBBAAD AAAAAD AAABBD AAABAD AAAABD DDDCCA DDDADA DDDBDA DDDCDA AAAABD AAABBD AAACBD AAABBD AAABBD AAABBD AAABAD AAABBD AAABBD AAABBD AAABBD AAABBD AAABAD AAAABD AABDCD DDDDCA DDDCCA DDDDCA DDDCCA DDDAAA AAAAAD AAABBD AAADBD DDDDDA DDDBCA DDDBCA DDDCCA BBBAAD DDDADA DDDDDA DDDCCA DDDCCA DDDBAA AAABBD AAACCD DDDCCA DDDACA DDDCDA DDDCDA DDDCDA DDDDCA DDDBDA DDDAAA AACDDA DDDCDA DDDAAA DDDAAA AAADCD AAABBD AACAAD AABADD AAADDD AAAAAD DDDAAA AAACCD AAABBD AAAAAD AAABBD AAABBD AAABBD AAACBD AAAAAD AAAAAD AAABBD DCDDCA AAABBD
3,AADDDA DDADDA AABAAD AAABAD AAACCD AAABCD AAADCD AAACAD AAAAAD AAABBD AAABBD AAADCD DDADAA CDAADD CBDADA DDDADA DDDBCA DDDDCA AAAABD AAAACD AAAABD AAAABD AABDDA DDDCCA DDDCCA DDDCCA ABADCD AAACCD AADADD AAADDD AAAABD AAAAAD AAABAD BBBDDA DDDAAA AAABBD AAACCD AAABDD DDDBAA AAAAAD AAAAAD AAAAAD AAABBD AABDDA DDDCCA DDDBCA DDDAAD DDDBBA AAACBD AAAABD AAABBD AAABAD AADDDA DDBAAD CCDAAD BBBDAD AADADD DDDDDA DDDDCA DDDCCA DDDABA CCBADD AAADBD AAACAD AAADDB DDDDCA DDDCCA DDDDBA DDDCCA DDDBCA AAABBD CCCDDA DDDDDA BBAAAD AAACBD AAABCD AAAACD AABADD AAACAD AAABAD AAABBD AAABAD AAABBD AAABBD AAABBD AAABBD AAABBD AAABAD AAABAD AAABBD AAABAD DDDDDA
4,CBDDDA DDDDBA DDDCCA DDDBBA CDAAAD AAAABD AAABBD AAABAD AAABCD AAABCD CCDDDA DDDCDA DDDBBA DDDAAD AAABBD AAABBD AAACBD AAAABD DDDCDA DDDCCA DDDBCA DDDABA AACAAD AAAAAD AAAABD AAABBD AAACBD AAABBD AAACBD AAACCD AAADDD DDDDDA DDDAAA AAABBD AAACCD AAAABD AAACBD AAADAD AAABCD AAAABD AAABBD CCDDDA DDDCCA DDDCCA DDDDCA BBAAAD AAABBD AAABAD AAABCD DDDDCA DDDCCA DDDBCA DDDBBA DDDDDA DDDBBA DDDDDA DDDCDA DDDCDA CCDAAD AAABAD AAACBD DDDCDA DDDBBA DDDCCA DDDCCA DDDCCA DDDDDA DDDCDA DDDBAA BBAAAD AAAAAD DDDDCA DDDBCA DDDCBA AAADBD AAAADD DDDBAA DDDBDA DDDAAD DDDCDA BADDCA DDDBDA DDCDDA CBDDDA DDDDBA DDBDCA DDDCDA DDDCBA DDDCAA AAABAD AAABBD AAABBD
5,DDDAAA DCDDDA AAAAAD AAACCD AAAAAD AAABBD AAABBD AAAAAD AAABBD AAACBD AAADCD AAAABD AAABBD AADDAD AAACCD DDDCDA DDDCDA DDDCDA DDDCCA DDDCBA AAABBD AAABCD AAAAAD AAACBD AAABBD AAABDD DDDBAA DDDACA DDDCCA DDDADA DDDBAA DDDDAA CCBDDA CDAAAD BBCDDA DDDDDA DDDAAA AAABDD DDDCCA DDDCCA DDDAAA AAAAAD AAABAD AAABBD AAABBD AAADCD AACDAD DDDBAA DDDABA DDCDDA DDDDDA DDDBCA DDDBBA AAABAD AAADAD AAABAD AADDCA DDDDDA DDDDDA DDDCCA DDDBBA DDDBCA DDDCDA DDDCCA DDDDDA DDDCCA DDDCCA DDDDCA DDDBBA BBAAAD AAAABD AAADCD AAABBD AAABBD AAACCD AABDCD AADADA AAADDA AADDDA DDAACD AAADDD DDDAAA AAABBD AAADCD DDDADA BCAAAD AAAADD CBDDAA AAAAAD AACADD DDDDDA DDDBAA
6,AABAAD AAAADD DDDCCA BADDCA DDDCCA DDDAAA DDDABA DDDAAA AAADDA DDDDDA BBBAAD AAABBD CCDDCA DDDBBA DDDCCA DDDDDA DDDCCA DDDCCA DDDBBA AAAAAD AAADCD AAABBD AAAAAD AAAABD DDDCCA DDDCCA DDDCDA AAAACD AAABBD AAACCD CCBDDA CBBDCA DDDCAA AAAACD AAADDA AADDAD DDBADA DDDDDA DDDDDA DDDCCA DDDCCA DDDCCA DDDABA AAAAAD AAABBD AAABBD AAACBD AAABDD AACAAD AAABBD AAADDD AABDAD AAADAD AAADCD AAABBD AAABBD AAABBD AAACBD AABDDA DDDDDA DDDCCA DDDBCA DDDBBA AAAABD AAAAAD AAABBD CDAADA BBDDDA DDDCCA DDDCCA DDDCCA DDDCBA DDDCCA DDDCBA DDDAAA DDCDDA DDDABA ABAACD AABDBB AAADCD DDAADA AAAACD AABDDA DDDAAA AABAAD CDABAD DDDBAA CCDDDA DDDDAA BBAAAD AAACBD AAAAAD
7,CCDDDA DDDBCA DDDDAA DDDAAA AAAAAD AAAACD AAABAD AABDAD AABAAD AAADDD AADDDA CCADDA DDADDA DDDDAA DDDCDA DDDCDA DDDDDA DDDAAB AAADAD AAABBD AAABBD AAABCD DDDCCA DDDCCA DDDCCA DDDAAA AAABAD AAACCD AAAACD AAADDD AAAADD AABAAD AAABBD AAADCD DDDCCA AAABBD AAACBD AAABBD AAABAD AAAABD AAABAD AAAAAD AAABBD DDDDDA DDDCCA DDDCCA DDDBDA DDDBAA BBADAD AAAAAD AAABBD AAABBD AAABBD AACDDD DDDCCA DDCCDA DDDDDA DDDCCA DDDCCA DDDCCA DDDBCA AAAAAD AAABAD AACDDA DDDDCA DDDDCA DDDCCA DDDBAA AAABBD DDDDCA DDDAAA DDCDCA DDDBCA AAABBD AAACCD AAABBD CCCDDA CCDAAD AAABBD BCAAAD BBAAAD AAADAD AAADAD AAAAAD AAABBD AAADDD AAADCD CCCDDA AAABBD AAAABD AAABAD AAABBD
8,CCADDA AAADDA DDDCCA DDDCCA DDDCCA DDDBBA DDDDCA DDDCBA DDDCCA DDDBDA DDDDAA DDDCCA DDDCCA DDDCBA DDDAAA AAABBD AAABBD AAACBD AAACCD DDDCCA DDDCCA DDDCCA DDDCDA DDDCCA DDDACA AAAAAD AAABBD AAABBD AAABBD AAACBD AAABBD AAABBD AAADCD DCDDDA DDDCBA AAABBD AAACBD AAABBD AAADDA AAAAAD AAAABD AAAAAD DDDCCA DDDBBA DDDDDA DDDBAA AAABBD AAACBD AAACBD AAADDD DDDCCA DDDBCA DDDBCA DDDCCA DDDBCA DDDCDA DDDCDA DDDCCA DDDDCA DDAAAD AAABBD AAABBD AAACCD DDDDCA DDDCCA DDDDDA DDDABA DDDCDA DDDCCA DDDBCA AAADDD DDDCBA DDDAAA AAABBD AAACCD AAABAD AAACAD AAACDD AAAACD AAADAD AAABAD AAAABD AAABCD AAACBD AAAABD AAABBD AAABBD AAABAD AAABAD AAABBD AAABBD DDDBAA
9,AAADDC DDDBCA DDDCCA DDDBBA DDDCBA AAAABD AAAAAD AAAABD AAADBD AAACDD AAABAD AADADA DDADAA BBADCD DDDDDA DDADDA DDDADA DDDAAA DDADAA AAADAD CCAAAD AAADDA DDDCCA DDDCCA DDDAAA AAABBD AAACAD AAABBD AAABBD AAACDD AAABBD AAAACD DDDDDA AAABBD AAABBD AAABBD AAABAD AAABBD AAABAD AAAAAD AAABBD DDDBDA DDDCCA DDDBCA DDDADA DDDDDA DDBAAD AAACBD AAAAAD AAABAD AAABAD AAADDA DDDDCA DDDBAA DDDCBA DDDDCA DDDDDA DDDDCA DDDCDA DDDADA AAAAAD AAABBD AAACBD DDDCCA DDDCCA DDDCCA DDDADA AAABDD DDDBDA AAAAAD AAABBD CBDDDA DDDCCA DDDBBA AAABBD AABDCD AAADCD AAAAAD AAABBD AAAAAD AAABBD AAADCD AAABBD AAADDD AAADCD AAABBD AAABBD CDABDD AAABAD AAABAD AAABAD AAABBD
10,BADDAA AAAACD DDADDA DDDAAA AAABAD AAABBD AAABBD AAAABD AAABBD AAAAAD AAACBD DDDDDA DDDCCA DDDCCA DDDCCA DDDAAD AAABBD AAABAD AAABBD AAACBD BBDDDA DDDCCA DDDCCA DDDCBA DDDDCA DDDDDA DDDCBA DDDCDA DDDBBA DDDDDA DDDCDA DDDACA AAAAAD AAABAD AAABBD AAABBD AAADCD AAACDD DDDCDA DDDCCA DDDCCA DDDBBA AAAAAD AAABBD AAABBD AAACDD DDDDCA DDDBDA DDDCCA BCAAAD AAABBD AAABBD AAADDD DDCAAD AAABBD AAABBD AAABBD AAACDD DDDDDA DDDCDA DDDCCA AAADDD DDDAAA DDDDCA DDDBDA CCDDDA DDDDDA DDDDDA DDDCDA DDDCCA DDDBBA DDCAAD AAABAD AAADCD AAACDD AAAACD AADDDA CCDDBA AAABDD AADDDA ABAAAD ABAADD DDBAAA AAADDA BBAAAD AAACDD AAADDA DDDBAA AAABAD AAABAD ABAACD DDDADA
11,DDDDDA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA DDDCDA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA BBAAAD AAABBD AAABBD AAABBD AAABBD AAAABD DDDBCA DDDCDA DDDBCA DDDCCA DDDCCA DDDCCA DDDAAD AAACBD AAACBD AAABBD AAABAD AAABBD AAABBD AAACBD AAACCD AAADDD BBAAAD AAAAAD AAACCD DDDDCA DDDCCA DDDACA DDDCCA DDDCCA DDCAAD AAABBD AAABBD AAACBD AAACCD AAABCD DDDBCA DDDBBA AAABDD AAAABD DDDDDA DDDDCA DDDDDA DDDCCA DDDCCA DDDBCA DDDCCA AAAAAD AAABBD AAADDD DDDDDA DDDADA DDDCCA DDDCCA DDDAAA AAABCD AAADDD DDBDCA DDDCBA DDDDDA DDDBCA AADACC AAADDD DDADCA AAACBD AAADCC AAACCD AAAAAD AAADBD AAAADD AAABCD BCAAAD AAAAAD AAACCD AAAABD BBDAAD
12,AAADDD DDDBCA DDDCDA DDDCCA DDDBCA DDDAAA AABADD AADAAD DDDABA DDADCA DDDBDA DDDCCA DDDBCA DDDDCA DDDDCA DDDCCA DDDCDA DDDBBA BBAAAD AAABBD AAABBD AAABBD AAABBD AADDCA DDDCDA DDDCCA DDDCCA DDDCCA DDDCCA AAACCD AAACBD AAABAD AAAAAD AAABBD AAABBD AAABBD AAABBD AAAABD AAAAAD AAAAAD AAAAAD AAAAAD AAABBD AAADDA DDDBBA DDDCCA DDBAAD AAAABD AAACCD DDDBAA DDDCCA DDDCCA DDDBCA DDAADC CCAAAD DDDDDA DDDDDA DDDDDA DDDDCA DDDCCA DDDCCA DDDCCA AAABBD AAACBD AAADDD DDDBCA DDDCCA DDDDCA DDDBBA DDDABC AAABBD AAABBD CCDDDA DDDDCA DDDDDA DDDAAA AAAAAD AADACD CBBDDA AAAAAD DDDBAA CCDDDA DDCAAD AAACBD AAABBD BBAACD AABAAD AAACAD AAAAAD AAABBD AAABBD CCCDDA
13,CCDDDA DDDCCA DDDCCA DDDBCA DDDCCA DDDCCA DDDCCA DDDCCA DDDCCA DDDBCA DDDDCA DDDCDA DDDBCA DDDCCA AAABBD AAABBD AAABBD AAACCD CCDDDA DDDCCA DDDBCA DDDCCA DDDCCA DDDCDA AAABBD AAABBD AAABBD AAABBD AAABBD AAACDD DDDDDA AAABBD AAABAD AAACBD AAACBD AAABBD AAABBD AAACBD AAABBD DCDDDA DDDCCA DDDCDA DDDBBA AAAAAD AAADBD AAADCD DDDCCA DDDCCA DDDCCA DDDBCA DDDABA AAAAAD AAADCD DDDDDA AAABBD AAACBD AAACBD AAADDA DDDDCA DDDCCA DDDBCA DDDAAA DDDDCA DDDBBA AABAAD AAABBD AAABBD AAACCD BBDDDA DDDDCA DDDCCA CCAAAD AAACBD AAACBD AAABBD AAABBD BBADDA DDDCCA DDDCCA BBBAAD AACDDA DDCBCA DDDCCA DDDCDA DDDDCA AAABBD AAACCD AAABBD AAAAAD AAAAAD AAABBD AAABCD
14,AAABBD AAABBD AAACBD DDDDDA DDCDCA AAAAAD AAACCD AAABBD AAADBD AAAABD AAADCD DDDCCA DDDCCA DDDBDA DDDDDA DDDBDA DDDCCA DDDCCA DDDCCA DDDBCA AAADAD AAAAAD AAABAD AAADDB DDDCCA DDDDCA DDDDCA DDBAAC AAACBD AAACAD AAADAD BBAAAD AAAAAD AAABBD AAABBD AAABBD AAACCD DDADAD DDDDCA AAAAAD AAAAAD AAAAAD AAADDB DDDCCA DDDBCA DDDCCA DDDBCA AAAAAD AAABAD AAABBD AAACCD DDDABA DDDBDA DDADAA DDDBCA DDDCAA AAADDD DDCDDA DDDCDA DDDBCA DDDAAD AAABBD AAABBD AAACCD DDDAAA AACDDA DDDDDA DDDDDA DDDCCA DDDBCA DDDBBA DDDBDA DDDCBA BBAAAD AAAABD AAACDD AAACBD AAABCD AAABBD AAADAD AAAAAD AACADD AADBDA AAABCD AAAAAD AAAAAD CDAADC AAAABD AAACDD AAABDD ABAAAD AAAABD
15,DDDBBA DDDCCA DDDCCA DDDBBA DDCAAC AAAAAD AAABAD AAACCD AAAAAD AAAAAD BBBDDA DDDDBA DDDCBA DDDDDA DDDCDA DDDCDA BBAAAD AAABBD AAABBD AAABBD AAADDD DDDDDA DDDCCA DDDCCA DDDCCA DDDCCA DDAAAD AAABBD AAABCD AAACBD AAACAD AAAABD AAAAAD AAABBD AAABBD AAABBD AAACBD AAACBD AAABAD AAAAAD AAABAD AAACDD DDDDDA DDDCBA DDDCDA DDDBCA DDDAAD AAABBD AAABBD AAABBD AAADDD DDDCCA DDDBBA DDDADA CCCDDA DDDCCA DDDCBA DDDDDA DDDDDA DDDCCA DDDBCA DDDBCA DDDBAA AAABBD AABDCD DDDDCA DDDDDA DDDCDA DDDCCA BBAAAD AAABBD AAADBD AAADDB BACDDA DDDABA DDDDBA AAACAD AAAAAD AAAACD AAABAD AAABBD AAAACD AAAAAD AAAABD AAADCD AAABBD AAAAAD AAAABD AAABAD AAABCD AAAAAD AAADDD
