,0
0,FFEBBCCBA FEFEDCBAA BBBBBDEFF AABCDEEEF ACCEDBEFD FFEEDCBAA FFEDCBBAA AABBCDEFF AACDEEEEE EEEEECBAA FFEDCCBAA FFEDBBBAB AABBCDEFF AABCDEEFF AABCCDEFF AABCDDEFF FEEEEDBAA AABCDDEFF AABCDEEFF AABBCDEFF AABBCDEFF EFFEDCBAA FFEEDCBAA AABCDEEFF ABBDEFFEB FFEDCBBAA FFEDCBBAA FFEEDCBAA FFEEDCBAA AABBCDEFF ABDFFEDCB FFEDDCBAA FFEEDBBAA FFFEDCBAA EDCBBBBCF AABDEEEED FFEDCBBAA AABBCEEFF ABDCBCEFF CDBDFFEBA ADDDFDCCD AACCCDDFF AABCDEFFF AABCDDEEF AABBCDEFF AABCEFFCE
1,AAADEEEEE FFEDDCBAA FFECBBBBC AABBCEEFF AABCDDEEF DEFEDDCAA FFECCBBBA FFEEDCBAA FFEDDCBAA EBBABCDFF AABBCDEFF AABCEFFED FFEEDCBAA FECBABBCD AABCDEEFF AABCCDEFF AABBCDEFF DEEEEDCAA FFECBBBBB FFEEDCBAA FFDCBAABE AABBCDEFF FFFEDBBAA EFFEDBAAA AABBCDEFF AABCDEFFE FFEDCBBAA FFEDCBBAA FEDDEDBAA FCBABDFCC DBBBABEFF FEEEDCBAA FFEDCBBAA FEEEDDCAA AAABCDEFF FFEDCCBAA FFDCBBBBC AABCDDEFF FFFDCBBBA AABCDEEFF AAACDEEEF AABBCDEFF AABCDEEFF BCEBBACEF ABBBCCEFF AABBCDEFF
2,ACEFFECBA FFEDCCBAA FFECCBBBB EEEEEECBA CAABCEFFE FFEEDCBAA FFEDCCBAA FFEEDCBAA FECBBBBBD AABBCDEFF AABCDEEEF FFEDCBBAA FFEDCBBAA AABCDEEFF AABCDEEFF AABCDDEFF AABBCDEFF AABCDEEFF AABCDDEFF AABBCDEFF DEEEEDCAA FFEDCBBAA FFEDCBBBB AABCCDEFF AACDFFEDC FFEDCBBAA FEDCBAACF FEEEDCBAA FFEEDCBAA BBBABCEFF AACEEEEED FFEDDCBAA FFEEDCBAA FFEEDCBAA CBAABEFFE FFEDCBAAA ECAABDEFF AABCDEEEF AAADCDEFF AABDFFDDD AABCDDEFF AABBCDEFF AABCDDEFF AABCDDEFF AABBCDEFF BCBBBCDFF
3,BFFECBBBB AAABCDEFF AABCCDEFF AABCCDEFF AAACDEEFF AABCDEEFF FEEDCAABB EFEEDDBBA FFEEDCBAA AABCCDEFF AABBCDEFF DFFEDCBAA FFEEDCBAA AACBCEEFF ABABCEEFF AABBCDEFF AABCDEFFC FDBABBCEE ABBCDDEFF CBBBBCDFF ABBBCDEFF AABCDEFFD FFEDCBBAA EEEEECBAA AABCCDEFF AABCDEEFF CFFDCBBBB DCAAEEEDE BDDFFECBA FFEEDCBAA FDCCCBBCC AABBCDEFF DEEEEDCAA FFEDCBBAA FFEDCCBAA AACDEEEED FFEDBAABE AABCDEEFF AABCCEEFF AABCDEEFF AABCDDEFF AABBCDEFF AABCDDEFF AABBCDEFF AABBCDEFF CDDEEEEBA
4,EFFCBCBAA FFEDCBBAA BBBBBDEFF AABCDEEFF AABCCDEFF EEEEEDBAA FFEDCBABB AABBCDEFF AABBCDEFF FFEEDCBAA FFEDCBBAA ABBBCDEFF AABBCDEFF AABCDEEFF AABCDEEFF EEEEEDCAA FDABBCCDD AABCCDEFF AABCDEEFF AABBCDEFF ABCDEFFDA FFEDCBBAA FFECBAABD AABCDEEFF BBDEFFDBA FFEDCBBAA FFDCBBBBB FEEEDDBAA FFEEDCBAA BBABCDEFF AACEFEEDC FFEEDCBAA FFEDCBBAA FFEEDCBAA FDCBBBBCF AABDEFFED FFEDCBBAA ABBCDDEFF FFDCCCBBA FEDEEDBAA EFEEDCBAA FFFDBBBBA FFECCBBBA FFEEDBBAA CBBBBBDFF AABBCDEFF
5,FECBCCCBB AAABCEEFF AABCDEEFF AABCCDEFF AABCDEEFF BBBBBBCFF AABDEEEEE CDEFFDCAA FFEEDCBAA FFEDCCBAA AABCDDEFF AABBCEEFF AABCCDEFF FFDCCBBBA FFECBBBBB FFDCCCBAA FFFECAAAB EEEEDDDAA FECBBBBBB FFEEDBBAA CBBBBBDEF AABBCDEFF AABBCDFFF DEEEEEBAA FFEDCBBAA FFEDCBBAA FFDBBBBCD AABBCDEFF EEEEEDCAA FFEEDCBAA FFEDCBBAA FFEEDCBAA FFEEDCBAA FFEDDCBAA FFDCBBBBC AABBCDEFF AABCDDEFF AACDCDFFF CEEEBADFA EFFECAABB DEEFEDBAA AABBCEFFF FFDCBAABD AACDDFEEE AABBCDEFF EEEEDCBAA
6,AAACEEEFF FFDCBCCBA FFEDCBBBB FFEDDCAAA EEFEECBAA BAABCDEFF FFEEDCBAA FFEDCCBAA FFEDCCBAA FFDCBBBBC ABBBCDEFF AABCDDEFF FFEEDCBAA FEECAABCD AABCDEEFF FFFECBCAA FFCAABCDD AAEDBEEDF FEEEDCBAA FFEEDCBAA FFEDDCBAA CBBBBCDFF AABCDEEFF AABCDEEFF BBBBCCEFF AABBBEFFF AABBCEFFF AABCCDEFF AABCDEEFF EEEEEDCAA FFEDCBBAA CCBBBBCFF AABBCDEFF ECEFCDDCA FFEDCBBAA FFEDCBBAA FFEDCBBAA FEDDEDCBA DCBBBBCFF ABBBBDFFF FABBBCDEE DEFFDCAAB AAACEEEEF FFDBBBBBB FFEBBABBD ABBBCDEFF
7,FFFDCBBAA FFECCBBAB AAABDDEFF AABCDEEEF AAACEDEFF BFFECBDCA FEFEDCCAA FFEEDCBAA FFEDCBAAB AABBCDEFF AABCDDEFF FFEDDCBAA FFEDCBBAA AABBDDEFF AABCDEEFF AABCCDEFF AABBCEEFF FFDBBBBCC AABCDEEFF AABBCDEFF AABBCDEFF AACEFFEDB FFEDCBBAA FFEEDCBAA BABBCDEFF AABCDDEFF AABCDEEEE FFEDCBBBA FFEEDCBAA FFEEDCBAA FDCBABCDF AABCDEFFE FFEEDCBAA FFEDCCBAA AACDFFEDC FFDCCBBBA FECAABCEF ABBCDEEEF FFFCBCBAB AABDEDDEF AABCDEFEF ABBCCDEFF AABCDEEFE BCDDDEEFA ABBBCDEFF AABBCDEFF
8,EFFDABBBA FFEDCBBAA FFEDCBBAA FFEEDCBAA FFEDDCBAA FFEDDCBAA FFEDCCBAA BBBBBCEFF AABCDDEFF DEEFEDBAA FFEDCBBAA FFEDCBBAA FDCBAABEF AABCDEEFF AABCDEEFF AABCDEEFF BCDEEEECA FFDBBBBBC AABCDDEFF ABBBBCDFF AABBCDEFF FFEDCBBAA FFEDCBBAA AABCCDEFF AABCDEEFF FFEDCBBAA FFEDCBBAA FFEEDCBAA FFEEDCBAA FFEDCAAAB AABCCDEFF AADEEEEDC FFEDCCBAA FFEDDCBAA FFEDCCBAA ACFFEDCBA BBBABDEFF AABCDEEFF AABBDEEFF AABCDEEEF AABCDEEFF AABCCDEFF AABCCDEFF AABBCDEFF AABBCDEFF ABCDFFEAB
9,DEFFECBAA FFEDCBBAA EDBABBCEF AABCDEEFF AABBCDEFF ABBDEEEFD FDDCCACCC FEDBCDECA FFEDCCBAA FCCAABDDF BABBCDFFE FFEEDCBAA BBBABDEFF AABCDEEFF AABCDEEFF AABBCDEFF FFEDBABBC AABCDDEFF AABCDEEFF AABCCDEFF CDDEFECBA FFEDCBBAA FEEEDDCBA CAABCDEFF AABCDDEFF AABCDEFFE FFEDCBBAA FFEDDCBAA FFEEDCBAA FFEDCBAAA AABBCDEFF ACDEFFDBA FFEEDCBAA DCBBBACFF FECBAABDF AABCEEEEE FFEDCBBAA AABCCEEFF AACCDDEEF AABCCDEEF AABBCDEFF AABCCDEFF AABCDEEFF AABDEDEFF AABBCDEFF ABBBCDEFF
