,0
0,EDCBA AADED EDCBA EDCBA EDCBA AEDBC ABCDE ABCDE ABCDE ACCCE ACCCE DBABE EDCBA EDCBA EDCBA EDCBA EDCBA ADEDB ABCDE ABCDE ABCDE ABDED AACEE EDCBA EDCBA EDCBA EDCBA EDCAA EEDBA ECAAE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDDBA EDCBA EBBBC ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EAACE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDBAB EDCBA EDCBA EDCBA CCBBE ABCDE ABCDE DEDBA EDCBA EDCBA CABDE ABCDE ABCDE ABCEE ABBDE ABCDE ABCDE EDCBA ACDEC EDCBA ABCDE DBABE AACEE ABCDE ABBDE EBACE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDBAC
1,BBBCE ACDDC EDCBA EDCBA EDCBA EDCBA EDBAB ABCDE AACDE ABCDE ABCDE BABDE ACCCE DEDBA EDCBA EDCBA EECAB EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA DAACE ABCDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDBAB AACDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE BDEDA EDCBA EDCBA ECBBB ADEDB EDCBA EDCBA EDCBA ECBBB ABCDE ABCDE ABCDE DDDCA EDBBB EBABD EEDBA EDBAC ABCDE ABCDE ABCDE ABCDE BEECA EDCBA EDCBA ABDEC EDCBA EDCBA EDBAB DEDBA EDCBA DBACE DECAA EDCBA BBBCE EDDBA EDCBA EDCBA EDCBA EDBBA EDCBA CECAC EDCBA BABCE ABCDE ACDDD EDCBA EDCBA EDCBA EBACD ABCEE ABCDE ABDEE EDDCA DECAB ECBBA ABCDE ABCDE ACCDE ACCCE ABCDE ABCDE ABCDE ABCDE ABCDE ACDDD ECBBA ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE
2,ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ABDEC DDBAD EDCBA EBBCC BACED ECCCA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBBB ABCDE ABCDE ABCDE ABCDE ACDDE DEDBA EDCBA EDCBA EDCBA EDCBA ECBBC ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABDDE EDCBA EDCBA EDCBA EECBA EDCBA EDCBA AABDE ABCDE ABCDE ABCDE BEDBA EDCBA EDCBA EDCBA EDCBA EDCBA ADEDB CEDCA EDCBA EDCBA EDCBA EDCBA CBBCE ABCDE ABCDE DEDBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ABDEE EDCBA EECBA ECBBB EDCAA ABCDE AACDE ABCDE BABDE BBBCE BABDE ECCCA ABCEE EBBBC BABDE BBBDE ABCDE ABCDE ABCDE ABCDE ABBDE ABCDE ABCDE ABCDE ABCDE AABDE ABCDE ECBAC ABCDE
3,ADEDC ECBBB BABDE ABCDE ABCDE ABCDE ABCDE ABCDE ABBDE ABCDE ABCDE ABCDE ABCDE ABCDE ABDDE ECCCA EDBAB CBBCE CEDCA EDCBA EECBA EDCBA DABDE ABCDE AACDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDBAA DBABE ABCDE ACCCE ABDDE DBABE ABCDE ABCDE ABCDE ABCDE EDCBA DAACE ABCDE ABCDE ABCDE DEDBA ECBBA AACDE ABCDE ABCDE ABCDE ABCDE DEDBA EDCBA EDCBA EDCBA CDDDA EDCBA AACDE ABBDE ABCDE ABCDE ABCDE ADEDB EECAA ADDCC BABEE CCBBE ACBBE EDCBA ECCCA EDCBA EDCBA EDBAB EECBA CBBCE ABBDE ABCDE ACDDD EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECAAD ABDEE DEDBA DEDBA EDBAB ABCDE ABCDE ABCDE ABCDE ABDEE ABBDE ABCDE ABBDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABDED EECBA
4,BEECA ADEDB BACED EDCBA EDCBA EBABD ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCEE EECBA EDCBA EDCBA EDCBA ABBDE ABCDE ABCDE ABCDE ABCDE DEDBA EDDBA EDCBA EDCBA EDCBA EBABD ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE CDECA EDCBA EDBAB ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABDEC EDCBA EDCBA EDCBA EDCBA EDBAB ABCDE ABCDE ABCDE AACDE DEDBA EDCBA EDCBA EDCBA EDCBA ECBBB EDDBA EDCBA EDCBA EDCBA EDCBA EDCBA AABDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDBBA EDCBA EDCBA EDCBA ECBAC ABCDE ABCDE EECBA EDCBA EECBA BBBCE ABCDE ABDED EDCBA EECAA EDBBA ADEDA EDCBA AEECA EDCBA EDCBA EDCBA EECBA EEDBA EDBAA EDDBA EDCBA EDCBA EDCBA ABBDE ABCDE ABCDE ABCDE
5,EDCBA ECBBA EDCAA ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE BDEDA ABCDE ABCDE ABDED ABCDE ACEEB EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ABCDE ABCDE ABDDE ABCDE ABCDE ABCDE ABCDE ABDEC ECBBA ECBBA EDCBA EDCBA EDDBA ECBBB EDCAA DBCEB EDBBB ABCDE EECBA EECBA EDCBA ABCDE EEDBA EDCBA EDCBA EDCBA ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE BACEC EDBAB EECAA EDBBB EDCBA EDCBA EDCBA EDCBA BABDE ABDDE BABDE ABCDE ADEDB EDDBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECBBB ABCDE ABCDE ABCDE ABCDE ABCDE ABDDE BDEDA BEDBB ADDCE DAACE EBBBC EECBA ABDEE ABCDE EDDBA ABCDE ABCDE ABDDE DECAA DDBAC ABCDE ACCCE EDBAB ABCDE AACEE EECAB EDCBA EDBAA
6,ABBCE ACDDD EDCBA EDBAA EDCBA EDCBA EDCBA EECBA EDCBA EBABC ABDEC EECAA EDCBA AABDE ABCDE CEDBA EDCBA EDCBA EDCBA EDDBA EDCBA EDCBA EDCBA EDCBA ABBDE ABCDE ABCDE ABDDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA ABCEE ABCDE ABCDE ADEDA EEDBA DEDBA EDCBA ABCDE DECAB DECAB DCBBE ECBBB EDCBA EDDBA EDCBA EDCBA EDCBA EDCBA EDCBA EBABE ABCDE ABCDE ABCDE ABCDE ABCDE ABCEE ACBBE ABCDE ABCDE CCBBE BBBCE ABCEE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDBBA ABCDE ABCDE ABCDE BEECA CEDBA DDDCA EDCBA EDCBA EDCBA EDCBA EDCBA EEDBA EDCBA CABDE ABDDE DDDCA EDCAA BCBBE ABCDE CBBCE ADDCC ECBBC ACDDD BDBBE DECAA EBBCC ABCDE ADDBD DDDCA ECBBB EDCBA EDDBA EDBAC ABCDE ABCDE ABCDE
7,CDDCA EDCBA EDCBA EDCBA EDBAB ABCDE ABCDE ABCDE ABCEE ABBCE ACCDE BBBCE BBBCE EDCBA BEECA DBCDB EDCBA EDCBA EDCBA EDCBA EEDBA EDCBA BCBCE BABDE ABCDE ABCDE ABCDE CEDCA EDCBA EDCBA EDCBA EDCBA AACDE ABCDE ABCDE AABDE ABCDE AACEE ACDDD AABDE ABCDE ABCDE DEDBA EDBAB ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCEE EDCBA EDCBA EDCBA ECBBB EECAA EDBAA CACED AACDE ABCDE ABCDE ABCDE ABCDE ABDDE EDCBA EDCBA DDDCA EEDBA EDCBA EDCBA EDCBA EDCBA EDCBA ABCDE ABCDE ABCDE DDDCA EDCBA EDCBA EDCAA EDCBA EDBAC ABCDE BDECA EDCBA EDCBA EECBA EDCBA AACDE ABCDE ABCDE ABCDE CDDDA BCEDA ABCDE ABDEE ABCDE CABDE ABCDE ABCDE BACED ABCDE ABCDE ABCCE CBBCE ABBCE DDDCA ABCDE ABCDE ABCDE ABCDE ABCDE
8,ABDEC BABDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA BABDE ABCDE ABCDE ABCDE ABCDE CDDDA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA BBBCE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ACDEB EDCBA EDBBB ABCDE ABCDE ABCDE ABCDE CDCAD AABDE ABCDE ABCDE ACEEB EDCBA EDCBA EDCBA EDCBA ABBDE ABCDE ABCDE ABCDE ABCDE EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ABBDE ABCDE ABCDE ABCDE ABDED EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA DCAAE DDDBA EDCBA EDCBA ABCDE ABCDE ABCDE ABCDE ABCDE ABCEE CBBBE ABCDE ADCCE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE EDBAB
9,AACEE EDCBA EDCBA EDCBA EDCBA EDCBA ACCCE ABCDE AACEE ABCDE AACEE ABCDE BABDE ABDEC EBCDA ECCCA DCAAE AACED DCABE CEDBA EDBAA EDDBA DDDCA EBCCA ABCCE EBABE ABCDE EDCBA EDCBA EDCBA EDCBA ABCDE ABBDE ABCDE ABCDE ABCDE ABCDE BBBCE ABCDE ABCDE EDDBA EBABC ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE ABCDE AACDE ABCDE DEDBA EDCBA EDCBA EDCBA ECBAC BEDBA EDCBA BABDE ABCDE ABBDE ABCDE ABCDE ABCDE BEDCA EDCBA EDCBA EECAA EDCBA EDCBA EDCBA EDCBA EDCBA EDCBA ECCBA ABBDE ABCDE ABCDE ABDEE EDCBA EDCBA EDCBA EDCBA DEDBA ABDED EECAA DBABE ABCDE ABCDE EDDBA EDCBA EDCBA ECAAD ABCDE ABCDE AACEE ABCDE ACDDD ABCDE ABBDE ABCDE ABCDE ABCDE ABCDE ABDED AACDE ABCDE ABCDE ABCDE ABDED BABDE AACDE ABCDE ABCDE ABCDE
