,0
0,DDDCBA ADDDCA DCBDCA DDCBAA BDDBDA AABBCD AABBCD AABCBD ABBADD AAADDB DDCCCA DDCCBA DDCCBA DDCBAB AAABBD AAABCD AABBDD BDDDAA CCCDCA DDCCBA DDCCBA DDCBBA DDDBCA CCDBAD AAABCD AABBCD AABBCD AABBCD AABCCD AABBCD AABBCD AABBCD DDDCAA DDCCAA AABBCD AABBCD AABCCD AABBCD AAABBD AABCBD AABBCD AABBCD ABCDDA DDCCBA DDCCBA DDCCBA AAABCD AABBCD AABBCD CCDDCA DDCCBA DDCBBA DDCCBA DDCCBA DDCCCA DDDCBA DDCCBA DDCCBA AAABCD AABBCD AABCCD DDCCBA DDCCBA DDCBBA DDCCBA DDCBBA CCDDDA DDCCBA DDCCAA BAABAD AABBCD DCCDDA DDCCBA DDCBBA AABBCD AABBCD AABDDB AAACCD BCBABD DDDCBA ABCDAD DCBAAC AABDDC AABADD AABBCD AABDDC AAABCD AAABBD AABBBD AABBCD AABBCD CDDCAB
1,AAAABD BDDADA DDCCBA DDCCBA DDCCAA CBAAAD AABBBD AABBCD AABBCD AABDBD ABCCDB DDDCCA DDCCBA DCBCBA DDDCBA DDCCBA DDCCBA DDCCBA DDBBAB AAABCD AABBCD AABBCD AABBCD CDDCBA DDCCBA DDCCBA DDCBBA AABBCD AABBCD AABCDD AABBCD AABBCD AABBCD AABBCD AABCCD DDCCCA DDCCBA AABBCD DDCCBA DDCCBA DDCCBA AAAAAD AABBCD AABBCD DDDDAA DDCCBA BCCCDA DDCBAB AABBCD AABBCD AABBCD ABCDDB DDCCBA DDCCAA DDDCBA DDCCBA DDCAAB DDCCBA DDCBAA BCDDAA DDCCBA AAACDD DDCCCA DDCCBA DDCCCA DDCCBA DDBBDA DDDCBA BAAABD AABBCD DDDCBA DDCCBA DDCCBA AABBCD AAACCD AABCDD DDCDCA DCBBDA AAAACD AABBCD AABBBD BAACAD AABCCD AABBCD AABBCD AAACBD ABBDAB AAABBD AABBBD AABBCD AABBCD AABCBD
2,AABCDD DDCCBA DDCCBA DDCCBA DDCCBA DDBABB DBBDDA DDCCCA DBABAD ABCCDA DDCCCA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBAA BBBAAD AAABBD AABBCD AABBCD AABBCD DDCCBA DDCBCA DDCBBA DDDCCA AAABCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AACCCD DDDCBA DDCCBA DDCCBA DDCCBA DDCAAB AABBCD AABBCD AABCCD DDCCCA DDCCBA DDCBBA DDDCBA BBAABD DDBADA DDCCBA DDCCBA DDCCBA DDCBAB AABBCD AABBCD DDCCBA DDCBBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBCA DDCBAB ABDDCA DDCCCA DDCAAA DDCAAB AABCCD AABBCD ABBABD AAAADD AACCDC AAABBD DDDAAB AAABCD AAABCD AABBCD AAABCD AABBCD AAABCD AABBCD AAABBD AAABBD AABBCD DDDCBA AABBCD
3,ACDDCB DCCDCA AABAAD AABBCD AABBCD AABBDD AABCCD AAABCD AABBAD AABBCD AABBCD AABCDD DCBDAA CAABDC CDDACA DDDBCA DDDBBA DDCCBA AAABCD AABBCD AABBCD AABBCD ABDDDA DDCCBA DDCCBA DDCCBA AAADCC AABCCD ABCADD AABCDD AAABCD AABBBD AABBCD BCCDDA DDCBAA AABBCD AABBDD AAABDD DDCCAA AABBCD AABBBD AABBBD AABBCD ACDDDA DDCCBA DDCBBA DBAABD DDCBAA AAACCD AAABCD AABBCD AABBCD ACDDCA DCAAAC CCCBAD BBCDAD ABBADD DDDCBA DDDCBA DDCCBA DDBABA CBAADC AABCCD AABCCD ABCDDB DDDCBA DDCCBA DDDCBA DDCCBA DDCCBA AABBCD CCDDCA DDDCBA BAAABD AABCCD AABBCD AABBDD AABBDD AABBCD AABBBD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD DDDDCA
4,CDDDDA DDDCAA DDDCBA DDCBAA CBAAAD AABBCD AABBCD AABBBD AABBCD AABBDD CCDDDA DDCCBA DDCBBA DCBAAD AABBCD AABBCD AABCCD AAABCD DDCCBA DDCCBA DDCCBA DDCBAA AABABD AABBCD AABBCD AABBCD AABCCD AABBCD AABBCD AABCDD AABCDD DDDCBA DDBAAB AABBCD AABBCD AABBCD AABCCD AABCCD AABBCD AABBCD AABBCD CDDDCA DDCCBA DDCCBA DDCCBA BAAABD AABBCD AABBBD AAABDD DDDCBA DDCCBA DDCBBA DDCBAA DDDDCA DDCCAA DDDCBA DDCCBA DDCCBA CCBAAD AABBCD AABBCD DDCCBA DDCBBA DDCCBA DDCCBA DDCCBA DDDCCA DDCCCA DDCBAA BAAAAD AABBCD DDDDBA DDCBBA DDCCBA AABCCD AAABDD DDCBAA DDCBCA DCBABC DDDCBA BDDCBA DDCBBA DDCDCA CDDDCA DDDCBA DDCCBA DDCCBA DDCCBA DDCCAA AAABCD AABBCD AABBCD
5,DDCBAB DDDCCA AAAACD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABCCD AABCCD AAABCD AABBCD ABCCBD AABCCD DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA AABBCD AABBCD AAABBD AABCCD AABBCD AABBDD DDDBAA DDDBBA DDCCBA DDCBCA DDCBAA DDDCAA CCCDDA CBAAAD BCDDDA DDDDCA DDCBAA AABBDD DDCCBA DDCCBA DDCBAA AAABBD AABBCD AABBCD AABBCD AABCCD ABCCAD DDDBAA DDDBAA DDCDCA DDDCBA DDCBBA DDCCBA AABBBD AABDAD AABBBD ACDDBA DDDCCA DDCCCA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDDCBA DDCCBA BAAABD AAABCD AABCCD AABBCD AAABCD AAACDD ABCDCC ACDBDA ABBDDA ACDDDA DBAACC AABCDD DDCBAA AABBCD AABCCD DDDBCA BAABBD AABBDD CDDCAA AABBBD AABBDD DDDDDA DDCBAA
6,AABABD AAAADD DDCCBA BDDDBA DDCCBA DDCBAA DDCBAA DDCAAB ABCDDA DDCCBA BBBBAD AABBCD CDDCBA DDCBAA DDDCBA DDCCCA DDCCBA DDCCBA DDCBBA AAAABD AABCDD AABBCD AAABCD AAABCD DDCCBA DDCCBA DDCCCA AABBDD AABBCD AABCCD CCCCDA CCDDBA DDCCAA AAABDD AABCDB ABCCAD DCBBCA DDDCCA DDCCCA DDCCBA DDCCBA DDCCBA DDCBAA AABBCD AABBCD AABBCD AABCCD AABBDD ABBABD AAABCD AABDDC ABCCBD AABCCD AABCCD AABBCD AABBCD AABBCD AABCCD ACDDDA DDDCCA DDCCBA DDCBBA DDCBAA AAABCD AABBBD AABBCD CAABDB BCDDDA DDCCBA DDCCBA DDCCBA DDCCBA DDDCBA DDCCAA DDDAAB DDCCDA DDCBAA AAAADD ABDDBB AACDCC DCBBCA AAAACD ABCCDA DDCAAB AABBBD CBABAD DDDBAA CDDDCA DDDDAA BAAABD AABCCD AABBCD
7,CDDDBA DDCBBA DDCCAA DDCBAB AABBAD AAABCD AABBBD AABCBD ABBBAD AAADDD ABDDDB CBBDDA DBBDCA DDDDAA DDCCBA DDCCBA DDDCBA DCBAAB AABCAD AABBCD AABBCD AABBCD DDCCBA DDCCBA DDCCBA DDCBAA AABBBD AAACCD AAABDD AABCDD AAAADD AABBCD AABBCD AABCCD DDCCBA AABBCD AABCCD AABBCD AABBBD AABBCD AABBCD AABBBD AABBCD DDDCCA DDCCBA DDCCBA DDDBCA DDCBAA BAACAD AABBBD AAABCD AAABCD AABBCD ABCCDC DDCCBA DCCCDA DDDCBA DDCCBA DDCCBA DDCCBA DDCBBA AAABBD AABBCD ABDDDA DDCCBA DDCCBA DDCCBA DDCCAB AABBCD DDDCBA DDCBAA DDCDBA DDCBBA AABBCD AABCCD AABBCD CCDDCA CDDAAC AABBCD BAAABD BAABBD AABDAD AABDBD AABBBD AABBCD AAADDC AABCDD CCCCDA AABBCD AABBCD AABBCD AABBCD
8,CCCDDA ABCDDA DDCCBA DDCCBA DDCCBA DDCBBA DDCCBA DDCCBA DDCCBA DDCBBA DDDCAA DDCCBA DDCCBA DDCCBA DDCBAB AABBCD AABBCD AABCCD AABCCD DDCCBA DDCCBA DDCCBA DDCCBA DDCCBA DDCBBA AAABBD AABBCD AABBCD AABBCD AABCCD AABBCD AABBCD AABCCD DDDDCA DDCCAA AABBCD AABCCD AABBCD ABCCDB AABBBD AAABCD AABBCD DDCCBA DDCCBA DDDCBA DDCBAA AAABCD AABBCD AABCCD AABCDC DDCCBA DDCCBA DDCBBA DDCCBA DDCCBA DDDCBA DDCCBA DDCCBA DDCCBA DBAAAD AABBCD AABBCD AABCCD DDCCBA DDCCBA DDCCBA DDCBBA DDCCBA DDCCBA DDCCBA AABDDD DDCCBA DDCBAB AABBCD AABCCD AABBBD AABCBD AABCDD AABBCD AABDAD AABBCD AABBCD AABBCD AABBCD AAABCD AABBCD AABBCD AABBCD AABBBD AABBCD AABBCD DDDCAA
9,AABDDC DDCCBA DDCCBA DDCCAA DDCCAA AAABCD AABBBD AABBCD AAACCD AABBDD AABBBD ACDADA DCBDAB BAADCC DDDCBA DCCDDA DDCBCA DDCBAA DCBCAB AABCBD CBAAAD AABCDA DDCCBA DDCCBA DDCBAA AAABCD AABCBD AABBCD AABBCD AABCDD AAABCD AABBCD DDDCCA AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD AABBCD DDCCBA DDCCBA DDCBBA DDCADA DDCCCA DCBAAD AAABCD AAABBD AAABBD AABBCD ABCDDB DDCCBA DDCCAA DDDCAA DDDCBA DDCCBA DDCCBA DDCCBA DDCBCA AAABBD AABBCD AABCCD DDDCBA DDCCBA DDCCBA DDCACA AAABDD DDDBBA AAAABD AABBCD CDDDDA DDCCBA DDCBAA AABBCD AACCCD AAACDD AABBAD AAABCD AABBAD AABBCD AAACCD AABBCD AABCDD AAACCD AABBCD AABBCD CAABDC AAABBD AABBCD AABBBD AABBCD
