,0
0,HHFCBCDCB HGHFECBAA BBBBCEFHH AABDEFGGH ACCGECGGF HGGFEDCAA HHGEDCBAB BBBCDEFHH AACEFGGFF GGGGFDBAA HHGEDCBAA HHFFCCBAC ABBCDEGHH AABDEFGGH ABBCDEFGH AABCEFGGH GGGFFECAA AACDEFGGH AACDEFGGH BBBCDEGGH ABBCDEFHH FGHGEDBAA HGGFEDBAA AABCEFGGH ABCEGGHFC HHGEDCBBA HHFEDCBBB HGGFEDCAA HGGFEDBAA AABCDFGHH ABFGHGEDB HGGFEDBAA HGGFECBAA GGGFEDCAA GFDBBBCDH AACEGGGGF HHGEDCBBA ABBCDFGHH ABEDCDGHH DECEGHFBA AEFEHFDDF ABDCDEFHH AABDEFGHG AABCEEFGH ABBCDEGHH ABCDFHHCF
1,AABEGGGGG HHGFECBAA HGFDCBBBC ABBCDFGHH AABDEEGGH EGGGEEDBA HHFDDBBBB GGGFEDCAA HGGFECBAA GCBBBCEGH ABBCDFGHH AACDFHGFE HGGFEDBAA HGDBBBCDE AABDEFGGH ABBCDEFGH ABBCDFGHH EFGGGEDBA HHFDCBBBB HGGFEDCAA HGECBBBCG ABBCDEGHH GGGFECBAA GGHGECBAB ABBCDEFHH AABDEGGGG HGFEDCBAB HHGFDCBBA HGEFFECAA HDBACEGDC ECCBBBFHH HGGFEDBAA HHGECBBBB GFFFFEDAA BABCDFGHH HHGFDCCBA HHECBBBCC AACDEFGHH HHGECBBBA AABDEFGGH ABBCFFGGH ABBCDEGGH AABDEFGGH BDFCCBDFH BBBCCDFHH ABBCDEGGH
2,ADGHGFDBA HHGFDCBAA HHFDCBBBB GFGFFFDBA DABCDFGHF GGGFEDCAA HHGFDCBBA HGGFEDBAA HGDCCBBCF ABBCDEGHH AABDFGGGG HHGFDCBBA HHGFDCBBA AABCEFGGH AABDEFGGH AABCEFGGH ABBCDFGHH AABDEFGGH AABCEFGGH ABBCDEFHH EGGGFEDAA HHGFDCBBA HHFECCBBB ABBCDEGHH ABDFGGGFD HHFEDCBBA HGECBBADH HGFGFDCAA HGGFECBAA CBBBCDFHH AADFGGFFE HGFFEDBBA HGGFEDCBA HGGFECBBA DBAACGHGF HGGFDCBBB FCAACEGGH ABBDEGGGH AABEDFGHG AACFGHEEE AACDEEFGH ABBCDEGHH ABCDEEFGH AACDEFFGH BBBCDEGHH CCCBBCFHH
3,CHHFDCCBB ABBCDEGGH ABBCDEGHH ABCCDEGGH AABCEFGGH AACDEFGGG HGGFDAACC GGFFEECBA HHGFECBAA AABCDEFHH ABBCDFGHH FGHGFDCAA HGGFECBAA AADCDFGGH ABBCDFGHG ABBCDEFGH ABBDEGHHD HEBABCDFG ABCDEFGHH DCBBBCEGH BBBCCEFGH AABDEGHGF HGGFDCBBA GGGGFDBAA ABCCDEFHH AABCEFGGH DHHEDCBBC EDAAFFFFG CEEHGFDBA HGGFEDBAA HFCDCCBDD ABBCCEGHH EGGGFEDAA HHGFDCBAA HHGEDCBAA AACFGGGFE HHGECAACF ABCDEFGGH ABBCDFGHH AABDEFGGH ABBDEFGGH ABBCDEGHH AABDEFGGH ABBCDEGHH ABBCDEGHH DEFFGGFBA
4,GHGDCDCBA HHGEDCBBA BBBBCEFHH AABDEFGGH AABCDFGHH GGGGFECAA HHFECBBBB ABBCDFGGH ABBCDEFHH HGGFEDBAA HHGEDCBBA BBBCCEFHH ABBCDEGHH AABDEFGGH AACDEFGGH FFGGFFDBA HEBBCCDEE ABBCDEGHH AABDEFGGH ABBCDEFHH ABDEGHHEA HHGFDCBBA HHFDBAACF AABDEFGGH BCFGHGFBA HHGEDCBBA HGEDCCCBB HGGFEECAA HGGFEDBAA BBBBDEGHH ABDGGGFED HGGFECBAA HHGEDCBBA HGGFEDBBA GFCBBBBDH AABEGHGFE HHFEDCBBA ABCDEEFHH HHFDDCBBA GGFGFECAA GGGGEDBAA HHGFCBCBA HHGDCBBBB HGGFECBAA DCBBBCEHH ABBCDEGHH
5,HGDCDCCCB AABCDFGHH AABCEFGGH ABBCDFGGH AABDEFGGH CCCCCCDHH AACEFGGGG CEGGGFDBA HGGFEDBAA HGGFDCBAA AABCEFGHH ABBCDFGHH AABCDFGHH HHFDCCBBB HHFDCCBBB HHEDDCCBB HGHGCBBBC FGGFFEEBA HGDCCCCCC HHGFECBBA DCBBBCEGH ABBCDEGHH ABBCDFGHH EGGGGFCAA HHFFDCCBA HHGFDCBAA HGECBBCCE BBBBDFGGH FGGFFEDBA HGGFEDBAA HGGEDCBBA HGGFEDBAA HGGFEDBAA HGGFEDCAA HHFCBBBCD ABBCDFGHH AABDEFGGH AACEDEHGG DGFFBBEHA FHHGDBABC EFGGGEBAA ABBCDFGHH HHEDCBBCE ABCEFGGFF ABBCDFGHH GGGGFDBAA
6,AABDFGGGG HHFCBCDBB HHFECBBBB HHFFECBAB FGGGFDCAA BBBBDEGHH GHGFEDBAA HHGFDDCBA HHGFDCBAA HGECBBBCD ABCCDEGHH AABDEFFGH HGGFECBAA HGFDAABDE AABDEFGGH GGGGCBCBA HGDABBCEF ABFECFGEH HFGFEDCBA GGGFEDBAA HGGFECBAA DCBBBCEGH AABCEFGGH AACDEFGGH BBBBCDFHH ABCBCFGGH ABBCDFGHH AABCDEGHH AABDEFGGH GGGGFECBA HHGEDCBBA DCCCBBDHH ABBCDFGHH FCGGDEEDA HHGEDCBBA HHGEDCBBA HHGFDCBAA GGEFFECCA ECBBCBDHH BBBBCFHHH HBBBBDEFG EGHGEDAAB AABDFFGGH HHECCCCCC HHFCBBBCE ABBCCEFHH
7,GHGFDCBBA HHFDDCBBB ABBCEFFHH AABDEFGGH ABBDFFGGG CHGFDBEDA GGGFEDCAA HGGFEDCAA HHGEDBBBB ABBBDFGHH AABCEFGHH HGGFECBAA HHGFDCBAA ABBCEFGHH AABDEFGGG AABDDEFGH ABBCDFGHH HHECBBCCD AACDEFGGH ABBCDEFHH ABBCDEFGH ABCFGGGEC HHGEDCBBA HHGFECBAA BBBCDEFGH AABCEFGGH AABDFGGGG HHGEDBBBA HHGFEDBAA HGGFEDBAA HFDBABCFH AABDFGGGG HGGFEDCAA HHGFDCBAB AACFGGGFD HGEDDCCBB HFCBABDFH ABCDEFGGG HHHDBDBBC AACEFEFGH AABCEFGGH ABCCDEFGH AABDFFGGG CDEEFFGHA ABBCDEFHH ABBCDEFHH
8,GGHFBBCCB HHGFDCBAA HHFEDCBBA HGGFEDBAA HHGFECBBA HGGEEDBAA HGGFDCBAA CBBBCDFHH AABCEFGGH FFGGGECAA HHGEDCBBA HHGEDCBBA GECBBBCFH AABCEFGGH AABDEFGGH AABCEFGGH BDFFGGGDA HHECBBCCD ABCDEFGGH ABCCCDEGH ABBCDEFHH HHGFDCBAA HHGEDCBAA AABCDFGHH AACDEFGHG HHGEDCBBA HGFEDCBBA HGGFEDCAA HGGFEDBAA HHGECBABC AABCDFGGH ABEGGGFED HGGFDCCBA HGFFEDBBA HHGFDCBAA ADHHGEDBB CBBBCEFHH ABCDEFGGH ABBCEFGHH AABDEFGGG AABDEFGGH ABBCDEGGH AABCDEGHH ABBCDEGGH ABBCDEGHH BBDFGHFBB
9,EFHHFDBAA HHGEDCBAA GECBBBDGH ABBCEFGGH AABCDFGHH ABCEFGFGE HEFCDADDD HGECDEGDA HGFEDCBBA HDDBBBEFG BBBBDEGHF HGGFEDBAA CBBBCEFHH ABBDEFGGH ABBCEFGHH AABCDFGHH HHGEBBBCC ABBCEFGGH ABBCEFGHH ABBCDFGGH CEFGHGDBA HHGEDCBBA HFFFEEDBA DBABDEGHH AABCEFGGH AABDFGGGG HHGEDCBBA HHGFEDCAA HGGFEDCAA HHGFDCBBA BBBCDEGHH ADFGHGECA HGGFECBAA EDCCBBDHH GFDCBABFH AACDFGGGF HGGFDCBAA AABCDFGGH AADDEEFGH ABBCDEFGH ABBCDFGHH ABBCDFGHH AACDEFGGH AACEFFFGG BBBCDEGHH BBBCCEGHH
